id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
PHzuBUnx5fyKEN7udykbB_lBlfiRZXWEf-M5IlMiQK8dOp6b29UDL6o7TTUZsuxBfOOZsQ==,Kota Makassar,Prov. Sulawesi Selatan,-,-,Tutup,Akademi Teknik Otomotive Makassar,Swasta,1,-
N72mncnKYW6Gm7NLmk4Ze5mRF8JVj1WhWctdvj215dJ8iONXas2Sb39RlRUdcg55O7uppQ==,Kab. Jombang,Prov. Jawa Timur,Baik Sekali,-,Aktif,Institut Teknologi dan Bisnis PGRI Dewantara Jombang,Swasta,4,2.250.000 - 4.550.000
006af3aUdKVCx4f7DhucP-60HAk6V-6uo_DijXAMqzhHLYy2jsXCjDCJoCTmB_phnzOJ-w==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Tutup,Akademi Bahasa Asing YIPK Yogyakarta,Swasta,2,-
E8aB_aDrfZnP4qfeNPKaTCgLNLA-N1MkaCJ8e9BwcoKIzjw1ub752Z1Szo6zkyWiLEcdIA==,Kab. Bekasi,Prov. Jawa Barat,-,akper bhakti husada,Alih Bentuk,Akademi Keperawatan Bhakti Husada Cikarang,Swasta,1,-
lVCjehJT6JC-NXWKGgZHWtZQIpQdyA9InS0BShLthJucw-boAoxxGUMhS_kSAV1ZKPrueQ==,Kota Bandung,Prov. Jawa Barat,-,STIKes BK,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Bhakti Kencana,Swasta,5,-
DeuOyB_aEfdx1z3LWftBOjE70UghSdhkFBb1SGngDlirAbebNACEtBYZhxM2Ow34XhYVDw==,Kota Bandung,Prov. Jawa Barat,-,-,Tutup,Politeknik Manufaktur Igasa Pindad,Swasta,3,-
UQsDEFLODvIF9pfqxnp6EDunY7hXx8P1MHT027ytknI4jq0UhCzF-3WLKlzTQPiTc-Y5Qg==,Kab. Toraja Utara,Prov. Sulawesi Selatan,-,-,Alih Bentuk,Akademi Keperawatan Rantepao,Swasta,1,-
Te4pL5D7280fZNkhCG-kNz7LZo9JOa8bCrUIskFM6FqHVSgqQMNNsoQfb8COc4MhpUx46Q==,Kota Madiun,Prov. Jawa Timur,-,IKIP PGRI MADIUN,Alih Bentuk,IKIP PGRI Madiun,Swasta,19,-
Nri73Ob_JaC_TWWspierV63Tr5X2NSGsnKPg3nT6sFjQGhSN0LOUI6LlFAlu5zFfz_yfPg==,Kab. Toli-Toli,Prov. Sulawesi Tengah,Baik,STKIP ABMUL DS,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Abdul Mujib Laewang Dampal Selatan,Swasta,4,2.400.000 - 2.400.000
GOyyImuJ-V82a19ZUSoVmv7kfk35DXKZ5YEVvcRXds0C_6AbSnD90a88vAebbKRq3nqOCA==,Kab. Deli Serdang,Prov. Sumatera Utara,Unggul,UMA,Aktif,Universitas Medan Area,Swasta,25,250.000 - 17.000.000
eCoBKGx5_qCB8KhKqNCSAfVsGeaq5PhEvRiupieHoOkguuEHvHLVzy5xnLehkPoqZLoiJw==,Kota Lubuk Linggau,Prov. Sumatera Selatan,Baik,UNMURA,Aktif,Universitas Musi Rawas,Swasta,14,1.500.000 - 6.000.000
ub6RHUBvMHGbAQH38KfhUVNaCe8KxRrvmvrfRTdOZUKk3K7_ZQ-lgFYXX5oAfCmAy2rYsQ==,Kota Palu,Prov. Sulawesi Tengah,Baik,AKFAR BINA FARMASI,Aktif,Akademi Farmasi Bina Farmasi,Swasta,1,2.500.000 - 2.500.000
ZEGiwxfQpDFNnaiwKxtp3vd2PF2RF5Ypc8CGEKyeZubsJIY-vXmbmyZCVnyfIeVyZCGK3Q==,Kab. Maros,Prov. Sulawesi Selatan,-,-,Alih Bentuk,Akademi Kebidanan Salewangan Maros,Swasta,1,-
dkC_S3-zLI0UGUn0zWy2BTcbEDMPnlIs0YXJZucgt0ZQwrzRohK-MjKM5LisiUteyNTw_A==,Kab. Gowa,Prov. Sulawesi Selatan,Baik,USY,Aktif,Universitas Syekh Yusuf Al Makassari Gowa,Swasta,8,-
FJLATyCPQC4YAbz8Wg7QiVlabkH70tPDzvYi7LcbGLeLFjbegmBrrv0mnRPasHWLS84pFw==,Kota Palu,Prov. Sulawesi Tengah,Baik Sekali,Unismuh Palu,Aktif,Universitas Muhammadiyah Palu,Swasta,25,19 - 36.000.000
r7Nvq_dyZdHie_KeJ2Oz4ssbJ-irOQSbr9Wl3UetY-iyEtC_RaBA9IK6yVUAVLR-RqoSPA==,Kota Ambon,Prov. Maluku,Baik,STIKes Latumeten,Aktif,Sekolah Tinggi Ilmu Kesehatan RS Prof. Dr. J.A. Latumeten,Swasta,2,8.000.000 - 8.000.000
oEFwrFtiuh0r1C3CfmtWFTf5viNbb1efC00xIRIPs3zJKQ3oJ2s-6wK15bKF4hmIpS7wmg==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,UCM,Aktif,Universitas Cokroaminoto Makassar,Swasta,11,2.000.000 - 4.000.000
9FO3bRSOBX1zyrh5e1UFi89-buCYzQ5JOfIzpHeYcM-B0V6ygLT2N_mtIsQ2Kon_Yi2dsg==,Kota Semarang,Prov. Jawa Tengah,Baik Sekali,STIE Semarang,Aktif,Sekolah Tinggi Ilmu Ekonomi Semarang,Swasta,5,30.000 - 13.000.000
lNXyYltLJ37eUIOzON-iqoyKL9qkkU-SHAe7aTBygFRdh3_dE6gY9yLnlcWPjCVKqvXgWg==,Kab. Pati,Prov. Jawa Tengah,-,STMIK Triguna Utama,Alih Bentuk,Sekolah Tinggi Manajemen Informatika dan Komputer Triguna Utama,Swasta,2,-
nNipasvHPALBh0fPfFrHqBiPgekxkR9FJraLIGRI-GlHnaYipKLcgXzh1hmpdQdi6il5jA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,-,Alih Kelola,Politeknik Bisnis Indonesia,Swasta,8,-
g2crnhSsxPs4-UcqmP0DFUucJieW2clgAOvurEuHbq56-O13-Efxao90oMpeNR4uILvqlw==,Kab. Bekasi,Prov. Jawa Barat,B,-,Alih Bentuk,Institut Medika Drg. Suherman,Swasta,14,-
QHBDWr1e7dbmheY7HMHLHOQuv4axrK6MgU931RhRuq6pg1y0kR3GV7qfM3haMIEemChatw==,Kota Samarinda,Prov. Kalimantan Timur,-,STMIK SPB,Alih Bentuk,STMIK Sentra Pendidikan Bisnis,Swasta,2,-
Fi65gboxswlGUesJ7J_7kZdSFsrhE3JCRakSFZLX2CY31ZOFRse3pDP_l-MOR0BlBeWXrQ==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIK BINA HUSADA ,Aktif,Sekolah Tinggi Ilmu Kesehatan Bina Husada,Swasta,7,625.000 - 17.740.000
Ufzc63LZXFppejExJJGDwixhDvLy5ZeQRHwoPlBhyL7wFZfgrBK-dAVqxU4j81XskONDbA==,Kab. Sidoarjo,Prov. Jawa Timur,Baik Sekali,-,Aktif,Universitas PGRI Delta,Swasta,8,480.000 - 48.000.000
QoZjc2BJRUP_4lyd45lzMBHrxq2pM1QSpQGP8S5dK8hVdiJ8r0UfaTbZ20jIHFqlWz4AjQ==,Kab. Aceh Tenggara,Prov. Aceh,Baik,STKIP-US KUTACANE,Aktif,STKIP Usman Safri Kutacane,Swasta,2,2.400.000 - 2.400.000
SuaLKxLD180KEEnLhEaiMpFfZyD0ZwNMg8sUlOwRDjBseGNqvkdmDVCZjiQ39-AKP9xy_Q==,Kab. Pati,Prov. Jawa Tengah,Baik,USP,Aktif,Universitas Safin Pati,Swasta,16,3.000.000 - 9.000.000
eIdgH5NLim7yhSTUJgsrnt6R7_tqdMGuAlTAVUkhkgXXKiAqONQE6rOUBwfY2IygoYuwTw==,Kota Bekasi,Prov. Jawa Barat,-,ASM Bina Insani,Alih Bentuk,Akademi Sekretari Dan Manajemen Bina Insani,Swasta,2,-
04a6q4rVh2xtVI7fiQCi_uf06b7kYnY56E_u5vLn-blAMVJHoh0UiM1BiVJQyPRtPqPqiw==,Kab. Lebak,Prov. Banten,-,STKIP Setia Budhi,Alih Bentuk,STKIP Setia Budhi ,Swasta,6,-
BS_K4_V9YV273V5zj_qNTlmU2dlI68pcGNZXdXncgt6hbe7fLgdkgz-BR602Xy9icKtK3g==,Kab. Polewali Mamasa,Prov. Sulawesi Barat,-,-,Aktif,Institut Hasan Sulur,Swasta,4,-
aC2a7ilr48yrAPaLfVsIYBfeHT-I8dRpZA9PWTvrnb8HAKbcwJYq8SAl_bY4z9YjJtGbvw==,Kota Baubau,Prov. Sulawesi Tenggara,Baik,STKIP PELNUS BUTON,Aktif,STKIP Pelita Nusantara Buton,Swasta,4,2.200.000 - 2.900.000
sM7pa0jf3SbeuhNzzjdhaKkXW6Xqsr5heQwVPvCdAJpf5SGcLJv-_ESLeMiwbDEuu3Vk6Q==,Kota Surakarta,Prov. Jawa Tengah,Baik Sekali,Usahid Surakarta,Aktif,Universitas Sahid Surakarta,Swasta,12,-
B_ETtVrmPZcJ-xSNQSDpTRLEkviDtfgjcZ3ka2Y0EOzpiy-l8yF3Cfw8DYKi6Yg6mCezeg==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik,UNISAP,Aktif,Universitas San Pedro,Swasta,10,-
__XFPylu9As8LjZM9spBUcNqUPuZxO176nYvwQUKWrC-SeBfBgOivuUAaKAwJke6yTpUxw==,Kota Tangerang,Prov. Banten,-,AKBID CDH,Alih Bentuk,Akademi Kebidanan Cipta Daya Husada,Swasta,1,-
yEsCM3ahSiVkNKRui79JVLbumuTsUbAksIR_TG254X4NazgkcXNQVNJwIJ-mt6QubAJmUQ==,Kab. Probolinggo,Prov. Jawa Timur,Baik,-,Aktif,Universitas Hafshawaty Zainul Hasan,Swasta,11,2.900.000 - 10.000.000
LxmxNS05Iyzd2_BEyRhJUfN-vtv8xZucK3e8bN0wDTMjHq5P0tp10gs8noEA5nQgaCxFtw==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Alih Bentuk,Sekolah Tinggi Teknologi Informasi Respati,Swasta,4,-
lMt-NUz_2PKHiMLGk6I_s8WQik6s2hsZ_IpufltgaNuZM-JuEbxLhnbbSEJnsLaZM7QVuw==,Kota Surabaya,Prov. Jawa Timur,Baik,Uwika,Aktif,Universitas Widya Kartika,Swasta,11,200.000 - 18.998.000
06hqDaOXfkl_FLnMQd_mRs22WRMNg7Vv32nlvpEV1lLS9U6-nnwbwbWfT3711dJlKh9Sjg==,Kota Pariaman,Prov. Sumatera Barat,-,STIE SUMBAR,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Sumbar,Swasta,3,-
q3KyHv0eHPOvhbmD2he56T2GmdUscq9NA4SNUHSovWZ8InSEX8IAyDsPTr51aDthF_5vgg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,STP Trisakti,Alih Bentuk,Sekolah Tinggi Pariwisata Trisakti,Swasta,12,-
Zv9orEn0S9TvKVSSS0tckTqFMwkiqRbj9sUCVgM5P3fetw-rhkF3AW-Ed23zGY7uzMrEuw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,STT Sapta Taruna ,Alih Bentuk,Sekolah Tinggi Teknologi Sapta Taruna,Swasta,5,500.000 - 11.196.000
RwcDMpjBXGwsJU1e1si4eO2F45Zr4YVBs7Ev48vCGJzdPaHosgatdX0zA1Pb1ev8OJ2QUg==,Kota Bandung,Prov. Jawa Barat,Unggul,UKM,Aktif,Universitas Kristen Maranatha,Swasta,37,100.000 - 52.252.500
wHKxWNxyddlLzbGlkFkSwg2fqKOQhTl4xcoH8vY1nKYlZd0Toh5_4DYl2DRfKqC6WVQcAw==,Kab. Cilacap,Prov. Jawa Tengah,Baik,STKIP MAJENANG,Aktif,STKIP Majenang ,Swasta,3,2.100.000 - 2.400.000
9_PsP4bTLsRcrX3L9JWEjFt_CuXl6OkROWwkemVNcsXj9_UK9wm2LK3-zorrb7Uhu_owCA==,Kab. Bogor,Prov. Jawa Barat,-,STIKES SISMADI,Aktif,Sekolah Tinggi Ilmu Kesehatan Sismadi,Swasta,2,100.000 - 1.000.000
AKGuMTwawvo-yzkuVOP_-S6cXF__I23mapAVjkHCWoYlVxImbjxGS5Tba0B2b57Q3_wX8g==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STIMIK ESQ,Alih Bentuk,Sekolah Tinggi Ilmu Manajemen dan Ilmu Komputer ESQ,Swasta,3,-
TYVVe6oSHX8ZRQ6kAQOZ0KcJMbZqf1TK80SGfmLPUsikVJ_f7gNBFQZC5NOdhlEtKael4Q==,Kota Surakarta,Prov. Jawa Tengah,B,STP Sahid Surakarta,Aktif,Sekolah Tinggi Pariwisata Sahid Surakarta,Swasta,3,5.000.000 - 9.000.000
PSbm2qf2YMbdNjMSXx865F1BTDUQhjNKltbxPosho9MweMZ4T4TrHuN9uDqfN7RSz5ZCdA==,Kota Pontianak,Prov. Kalimantan Barat,Baik Sekali,POLTEQ,Aktif,Politeknik Tonggak Equator Pontianak,Swasta,6,2.400.000 - 4.200.000
F0olq4vDxp3dyxlCDSDXgeDQKHTD5AdmT4g_4fY75QdfzxNd8KMHH-I03vgfQvBy9XJ6Mw==,Kota Padang,Prov. Sumatera Barat,Baik,APIKES IRIS,Aktif,Apikes Iris,Swasta,2,400.000 - 4.650.000
Yb8MbCa64MllQtcCM0xhapGc4NzDotqh0NHKBIeGYUsMNWh4QWrq_0_ScOK0Nu5Jsv-6UQ==,Kab. Boyolali,Prov. Jawa Tengah,-,AKBID ESTU UTOMO BOY,Alih Bentuk,Akademi Kebidanan Estu Utomo,Swasta,1,-
W9f2w12gmkah9FfIhB0GRydL6ErTJrkKy3nlzF-MSgE_PLNSBgsOz8IVpcCgd_auP4vjOg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Unggul,UAJ,Aktif,Universitas Katolik Indonesia Atma Jaya,Swasta,47,800.000 - 44.000.000
BRIVgNkTxFsxRYYYmPbhN8ldPttKKuSrxY0qBXIqRAcAXjDOSlvKglfAofKNuJo4XZv2Kw==,Kota Padang,Prov. Sumatera Barat,-,-,Tutup,Akademi Teknik Taman Siswa,Swasta,3,-
omzAgcWRPnw1HbcRGIzTCUYB9xdFH8n2G_swc9_hND7FBt2G8yC1HTF0OtSZmt36YI8w9w==,Kota Malang,Prov. Jawa Timur,Baik,Akabi,Aktif,Akademi Teknik Alat Berat Indonesia,Swasta,1,-
f6pnbUQt8T_nMsvzp8eSEU5B4ADfP2YlTiOsl5Vr85tqmI7vWW1_xSy3L7CRW0YDLTERng==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,ATRO NUSANTARA,Aktif,Akademi Teknik Radiodiagnostik dan Radioterapi Nusantara,Swasta,1,-
hReXqPj9DlI49CtyYgK1iEwvlfHxHEDN26On7dZ_QT3RmwPCmRuO1XsUJaYToyvFrKsqgg==,Kab. Sukoharjo,Prov. Jawa Tengah,B,STIE Surakarta,Aktif,Sekolah Tinggi Ilmu Ekonomi Surakarta,Swasta,3,1.600.000 - 3.500.000
4T5558s05rNmKG1x3Xl7JLDRu9FagvrGEjuHWhSiaeEeISsuwomm6QxFWIHmJ0yLN1Y8ZQ==,Kab. Toba Samosir,Prov. Sumatera Utara,Baik Sekali,IT Del,Aktif,Institut Teknologi Del ,Swasta,16,650.000 - 7.000.000
jz_bFG5cX2Hz8lGDdgKyEDQfTvYAaPDdJJrlSjyVzXOynPaOmbBm-mJ4hq_1tv97s_6XpA==,Kota Pangkalpinang,Prov. Bangka Belitung,-,-,Tutup,Akademi Akuntansi Bhakti,Swasta,1,-
e8Ouj-Q1X5Q_jjuc_48EN_pDlV8Fn47IHiJY06wAKTA62KspuXWAeTYa8F_2IkcIDZTGZw==,Kab. Bekasi,Prov. Jawa Barat,-,AMIK SA,Aktif,AMIK Sultan Agung,Swasta,2,3.000.000 - 3.000.000
KzkmqdA6N5mGrT_XtLqDsWeAGhDTUzA27_vaXdt2bfFU5ky6rHHukO1385uIEqgePDvIDg==,Kota Mataram,Prov. Nusa Tenggara Barat,-,UNTB,Alih Bentuk,Universitas Nusa Tenggara Barat,Swasta,8,-
3HmK6SRHFDBLsaRxLQb7FFrOB9QKwNvI5Vz8x4Ooe1dhioUCW3-hJZJosoigL1iF4SJapQ==,Kab. Jayawijaya,Prov. Papua,-,-,Alih Bentuk,STIA Amal Ilmiah Wamena,Swasta,2,-
AOORoKL3k7hVD-KbVl9hCgxOU_UTvcrGBnGqgvRfAEoLczm2zWr1M6NWq4nQw3LsJS8h2A==,Kota Serang,Prov. Banten,Baik,POLZAN,Aktif,Politeknik Zanjabila Banten,Swasta,3,-
KFUXq5yd-_z38XSx9GZZSiIYVc1Rvj8p0wz4_1YSvyCaO2s8xXISfu4YaqtlN-FHNFuf-g==,Kota Tidore Kepulauan,Prov. Maluku Utara,Baik,STMIK-TM,Aktif,STMIK Tidore Mandiri,Swasta,3,2.400.000 - 2.400.000
dP1Ap5XKi2Zmi6A192fww3PzGxU7SZ3ARKq0R4nQ5bYVl-0qf6XQH56mWmju2fHWvvdeHg==,Kota Surakarta,Prov. Jawa Tengah,-,POLSAPA Surakarta,Alih Bentuk,Politeknik Santo Paulus Surakarta,Swasta,5,3.000.000 - 3.000.000
xOdIeswstS5tb4ofgd7IbyCKr5YlYYVzA2tDQOqlkNqHlIgXcGxe_WQJBqJK7BWn1f2stw==,Kota Mataram,Prov. Nusa Tenggara Barat,Baik Sekali,UNIZAR,Aktif,Universitas Islam Al-azhar,Swasta,12,500.000 - 114.600.000
PfXRXUizf6n_yF_whr_Mf5NwHB9OBBkmBBIoUDmZpWQdZYKqSCzoMdw0ciYe13vIcoGnQw==,Kota Palu,Prov. Sulawesi Tengah,-,-,Aktif,Akademi Kebidanan Mega Buana Palu,Swasta,1,-
pCEXyzo7RaSd2IYDPD9ZCCIfVWdAZART6uxyI87Sk1DxGbDU-rTdwFJTT11xVh9A9MFbqA==,Kota Depok,Prov. Jawa Barat,Baik,JGU,Aktif,Universitas Global Jakarta,Swasta,12,2.400.000 - 20.401.250
xygk40cd2_R_0qR2gIdO-74KnkwmjZjq_qBMjBNr5AuWgn_nXNCWNj6SDV9ZcUmMnnmAOw==,Kota Samarinda,Prov. Kalimantan Timur,-,-,Alih Bentuk,Akademi Keperawatan Muhammadiyah Samarinda,Swasta,1,-
LeR6GR6M3MOFFcjvhiGOnr2EjOMyuwosc887r6DAE0ybQQxYSojhtqhlJXjtBTSxnAMt_Q==,Kab. Mimika,Prov. Papua,Baik,-,Aktif,Sekolah Tinggi Ilmu Ekonomi Jambatan Bulan,Swasta,4,2.350.000 - 12.280.000
9Xt0b0vVUro6BaloV-Xp87WzqnZTbvJBEmtbBla9aoDwnqtmrPj2ea3oaeag2N9uqpLezg==,Kab. Karawang,Prov. Jawa Barat,Baik,STMIK Rosma,Aktif,STMIK Rosma,Swasta,7,-
Hp-xs-P4pduTdY5rShNvwxTcOP8EHrf547ztXZbD8gxEK6JajsA-4kUpDk0pg89AmGCuOQ==,Kota Bandung,Prov. Jawa Barat,-,-,Alih Bentuk,STMIK LPKIA Bandung,Swasta,3,-
Vh6REybtqqTCXLsfiTJ-MM6Xi1s8wmA8vnJoDPpAOSmVlCT2JXTgRFTxRkPypGrlUrY5jA==,Kota Batam,Prov. Kepulauan Riau,-,STIKES KARIMUN,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Karimun,Swasta,2,-
Ecjhyqyw1Y5EAIrClvrnKYjufarCsLGLwN1K1RfLSvrdxNbGGi2vJUHXqJc3BHBTmpxr2A==,Kota Bengkulu,Prov. Bengkulu,-,AKFAR AL-FATAH,Alih Bentuk,Akademi Farmasi Yayasan Al-Fatah,Swasta,1,-
DIFK6yroNZ9tHzCsrPbIGwB7zw8jH4ZJ_ALxxPWGB7MjUupxFMluTvjshHg1Je1fBOybWg==,Kota Pasuruan,Prov. Jawa Timur,Baik,unmerpas,Aktif,Universitas Merdeka Pasuruan,Swasta,5,300.000 - 8.070.000
9WnHEQMxkVh1_1OkZ3P573dSuMbYgJTV25QFR9A-G1Je5fDkCrFZE_rCBnwWdex3Sx908A==,Kab. Barito Utara,Prov. Kalimantan Tengah,Baik,Stie Muara Teweh,Aktif,Sekolah Tinggi Ilmu Ekonomi Muara Teweh,Swasta,1,3.500.000 - 3.500.000
TUMeNJGnENdsb_-mMPT1mDSmLbqlo-cvkflXdoH__QQ-5HoLMqaFlePsqGHrV0GUA3I1Kw==,Kota Bekasi,Prov. Jawa Barat,-,STTJ,Alih Bentuk,Sekolah Tinggi Teknologi Jakarta,Swasta,7,-
TnhDCZQOgNd8_WbWUQxqOa0cKhV9sWvzDgmgn-Z4aPAN136bOsV10imeCXP8O1qjK2QObA==,Kab. Bojonegoro,Prov. Jawa Timur,Baik,UNIVERSITAS BOJONEGO,Aktif,Universitas Bojonegoro,Swasta,9,4.000.000 - 4.000.000
d1aB7H2hCjWf2QsbXmoYDs9okTCMsdlbfyhChTBHlA1heTxaBauvgEUjzV3aD54AKyK2IA==,Kota Batam,Prov. Kepulauan Riau,-,STIKes MITRA BUNDA P,Alih Bentuk,STIKES Mitra Bunda Persada,Swasta,8,-
fNvCPovzH1oRSuoZWhp66RijzEfVErCyRmg9uGBRS3TquqoTV3steLFsoBZEvjkHnqErpg==,Kota Palembang,Prov. Sumatera Selatan,-,-,Aktif,Sekolah Tinggi Bahasa Asing Methodist,Swasta,3,2.500.000 - 2.500.000
ZFJARKuUP43AdwxMevkMYSUsSLyrdHR8NTawPkyExehvt8OwkOSIl-IIlzIrrK12YUil6A==,Kab. Lampung Utara,Prov. Lampung,-,STIH-M Kotabumi,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Muhammadiyah Kotabumi,Swasta,1,-
zNy-YSNw893cyAQD445d-7JSipZl2eiLKI1g1rlnD3oxwBLYDpuxt-proGCDE1DGgk-22A==,Kota Mataram,Prov. Nusa Tenggara Barat,Baik Sekali,-,Aktif,Universitas Nahdlatul Ulama Nusa Tenggara Barat,Swasta,11,1.700.000 - 6.500.000
MzuwDga_nrT88riNTDl1WwRsKbQE37M4IpnikqBYrg56PtGPWsboFsk233k6sR9QkW2GTA==,Kab. Jember,Prov. Jawa Timur,Baik Sekali,STIA PEMBANGUNAN,Aktif,Sekolah Tinggi Ilmu Administrasi Pembangunan,Swasta,2,2.400.000 - 4.000.000
TK5wO4ze8Lc_T2-PYrzd5R0euonMaNMPrU0e56S_2QHO-PDRQY5UHo_2-eruGOrxVEZi6w==,Kab. Bekasi,Prov. Jawa Barat,-,-,Tutup,Akademi Komunitas Multistrada,Swasta,1,-
hnjKrLKxYFr0Dxgm-REy5haxOxQTxiMCdNk0KTeUZKdFmHgu5DunafYWqUJQolMlAjxeuQ==,Kota Medan,Prov. Sumatera Utara,Baik,ISTP,Aktif,Institut Sains Dan Teknologi Td Pardede,Swasta,9,-
tQuOyexO-9ZlmVDAJ9roF_FdyBdYmqYqJcFqpo5sH3PpiooGcxZqwHPC_S0pHtjXBzHhhw==,Kab. Padang Lawas,Prov. Sumatera Utara,Baik,-,Alih Bentuk,Akademi Kebidanan Baruna Husada Sibuhuan,Swasta,1,2.400.000 - 2.400.000
9WaNf8ZTbMsyvLtnwHK-UYw9Cl-d5ofZ-zAGTiETUd_fW_ZuYJl2XRA0uAj8FdokJTQf9A==,Kota Medan,Prov. Sumatera Utara,Baik,PULMED,Aktif,Politeknik Unggul LP3M,Swasta,6,3.150.000 - 3.150.000
MMPk49LCCtYFVGLpLMSHU8vjyWeSOXUPotpECa0YN8HakR2CAYJ7GHFQwVosjkxf7YoMyg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,B,UNSADA,Aktif,Universitas Darma Persada,Swasta,21,200.000 - 12.000.000
rCxJFPflzryq6OHf46y3-TJ-ZGfS1FLGDT1Jg_5vzGO949o4Al_T91oli1nUXi8TshWFCg==,Kota Kendari,Prov. Sulawesi Tenggara,-,-,Alih Bentuk,AMIK Catur Sakti Kendari,Swasta,3,-
94MruaxTTZG3aWg4VJ6iUb-ju7EWDn8VsG-_Sh9XUqhcsX_BVpKwh6hSS2UYq7ywAAYtww==,Kab. Banyumas,Prov. Jawa Tengah,Baik,LAMPT-KES,Aktif,Politeknik Yakpermas Banyumas,Swasta,4,8.000.000 - 8.500.000
rGXCoVG1wLNqghAtcL5sxoPT1wkGrr9ISfHftVtNFEgPFkJY5VcC1ao4DC_bm4zw36FNVQ==,Kota Surabaya,Prov. Jawa Timur,Baik Sekali,AKFAR SURABAYA,Aktif,Akademi Farmasi Surabaya ,Swasta,1,6.000.000 - 14.000.000
7YcKbRmfCIbiXgsrQep-LKhzTkS80bvwqX8dHOwogxxLhLU9tXs0OwYhw3mKfYxFyc1fZQ==,Kota Medan,Prov. Sumatera Utara,Baik,STBA-PIA,Aktif,Stba Persahabatan Internasional Asia,Swasta,2,-
srdbCXMGyN7n1AYcyvxMHeDYhHgpzKV_MPJmtnP8irsNDTgyYplFagXOgceYeT2xHdUNDA==,Kab. Bandung,Prov. Jawa Barat,-,STISI Telkom,Alih Bentuk,STISI TELKOM,Swasta,5,-
AzFMddr9pJkMNPYvEHuQZm9ecuZxjTrFTAmnVP2yglnw8T9vY1604KYa3Zm-BFBkBsymoA==,Kab. Nganjuk,Prov. Jawa Timur,Baik,Akbid WIMISADA,Aktif,Akademi Kebidanan Wiyata Mitra Husada Nganjuk,Swasta,1,6.000.000 - 6.000.000
8p0gtAiwA40k8QaFSlqKUTnEIzQicWe_oB3GJ9Ys59PVerksrt976JF1q4NQ6Avpu9q1ag==,Kab. Manggarai Barat,Prov. Nusa Tenggara Timur,Baik,PLC,Aktif,Politeknik Elbajo Commodus,Swasta,8,1.500.000 - 12.000.000
4O3vuD5phP72c7w_GaGN6uQ4WJ2eTwaSPeWjintZql-hPdoFIJqzw_6QcyITgIiZVJGzFg==,Kota Makassar,Prov. Sulawesi Selatan,B,UNDIPA,Aktif,Universitas Dipa Makassar,Swasta,7,1.250.000 - 12.000.000
ZkTREzHY7tknV8h0UqbTn9a70hrEgWJ3fbCSZbXPzR2p_NAvDDACYru2PxHZfPN9Xk8r4w==,Kota Surabaya,Prov. Jawa Timur,-,-,Aktif,Institut Teknologi dan Bisnis Kristen Regent,Swasta,4,-
exaw7YQyHCYIIRcEdmexa3mMD_fvxPJ5IUDN3vvY-LY5OpwkRCeLUVO7CqAuPrVie0zLBg==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Baik Sekali,Podomoro University,Aktif,Universitas Agung Podomoro,Swasta,11,-
shoOGEIEp-lyYyXeOqF0gfcmlxk-L5gQp_Bd_oooXrBV4250I7Sp-p5s-MBOBakhxbQQAw==,Kab. Lombok Timur,Prov. Nusa Tenggara Barat,Baik,AIP-NUSRA,Aktif,Akademi Ilmu Pelayaran Nusa Tenggara,Swasta,3,-
sNI5uxdXhyHD5auNfGmddNird5F_ZPOPBbXpoUKXD-3bHkxQmzLHp8Kk1geizeIvItqAwA==,Kab. Kulon Progo,Prov. D.I. Yogyakarta,Baik Sekali,IPW,Aktif,IKIP PGRI Wates,Swasta,4,1.640.000 - 4.500.000
FF9vSvyrHsIMAAo8OAYM283eMnyYYNsKZeiZaw7_BoUiUYq_syljf7zUYzUZyckodH3GaQ==,Kota Jakarta Utara,Prov. D.K.I. Jakarta,-,Akpar Bhakti Nusanta,Tutup,Akademi Pariwisata Bhakti Nusantara,Swasta,2,-
ex-UzMenJoWfFnRtdHQ9-WfuaduSnaEL4DRnjTb0jmm0GmyAfSJjgTOIa82U3Q2bdLFjDg==,Kota Surabaya,Prov. Jawa Timur,Baik Sekali,STIKOSA AWS,Aktif,Sekolah Tinggi Ilmu Komunikasi Almamater Wartawan Surabaya,Swasta,2,2.350.000 - 6.600.000
