id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
PolNMisiPuO4CxOyCFjlprz7fMhy5U30EszFjVobkcSwo0UVw_VF52P42OJpxCteunrzyw==,Kota Tangerang,Prov. Banten,,STMIK GLOBAL,Alih Bentuk,STMIK Bina Sarana Global,Swasta,3,
G83bKi5Z43iUYcowhCHwrl6EpjQY0cnBMoVHwn3L3nWiEPaMMIoahuzuPccgIIizhz1gJg==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Unggul,UKRIDA,Aktif,Universitas Kristen Krida Wacana,Swasta,18,28.000.000 - 28.000.000
skQBikIAiAYak1o_XzAX0otLEIEIVQvXsg8UMdXAkr2xdHQpOSCiNImyocHPmaihaCUfmw==,Kota Pematang Siantar,Prov. Sumatera Utara,,,Tutup,Akademi Kebidanan Henderson,Swasta,1,
i01XtjnZ8x51BQQOgv7663Gbsb2V86jo8p5eiYbkoNAmY3ja8tJQwvQtNiF0o3ZIcnBrtg==,Kab. Pinrang,Prov. Sulawesi Selatan,,AK DENA,Aktif,Akademi Komunitas Dewinatalia,Swasta,2,
_elRz2mnVwNSfSfGNfL5Fiza4tRQKVvGTkDRZ3pK1L9gFEKOaJ7l2VVb6neegz7LXJrd5Q==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,AKG Ditkesad,Aktif,Akademi Kesehatan Gigi Ditkesad Jakarta,Swasta,1,
1HzJWj1MzJSTnHU0p4a8qPgA22K7Dpz4jICrmwv_rT1qVP_rLC4Nd7AvK07Ou07ghKB2Vw==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,ASMKB,Aktif,Akademi Sekretaris Dan Manajemen Kencana Bandung,Swasta,3,4.000.000 - 4.000.000
20NDW6ja0N6zCRmIqsCRxds3TFf6AwZxJ6NawpMzoj8uo_Xb0il5OUFbJU-v2u_8gLIysw==,Kab. Bekasi,Prov. Jawa Barat,,,Tutup,Sekolah Tinggi Teknik Cikarang,Swasta,2,
bKykU7KiMS1jhtwEOottzLURMuwyD5lv4xyXDd08iDiGj_Yke-if1LCcdaeC86Lt91Dgjw==,Kab. Karawang,Prov. Jawa Barat,Baik,STMIK HORIZON,Alih Bentuk,Sekolah Tinggi Manajemen Informatika dan Komputer Horizon Karawang,Swasta,4,
mX_OTF1dCb-sQYbSg9_BJD4ppATS1goUzx-hj4fuLNCNK06RSSoVZhUWC91P6G1udT48bg==,Kab. Tabanan,Prov. Bali,Baik,STISIP Margarana,Aktif,STISIP Margarana,Swasta,2,3.100.000 - 4.250.000
GIT_PBw5lgYbjAwOrPvd4hINv4MvAUmtFOORJhGRdyNqgGzpYKYdinS2aNQY8CtcQ-6qFw==,Kota Cilegon,Prov. Banten,Baik,POLKA,Aktif,Politeknik Krakatau,Swasta,9,500.000 - 6.100.000
7VTTL_QSeicXAxog610JluUr6s7fCIzRStlP39jOg4-NWFKs9GE9FTmWtoD9azvhfwVuFQ==,Kota Tomohon,Prov. Sulawesi Utara,Baik,UKIT,Aktif,Universitas Kristen Indonesia Tomohon,Swasta,17,50.000 - 31.400.000
DWqs9-9dg9VKoveSALPBRft9W7E7yT822475Y8fAPJIXKv7fHut42CosfapAlPj0s8pM8w==,Kab. Tulungagung,Prov. Jawa Timur,,STKIP PGRI TA,Aktif,STKIP PGRI Tulungagung,Swasta,13,
NdY_COsi6LumfItaKz0izXH3xNPC8b6Sh4OWMGPWWmMnK7lTMEPtpffKUJa36pQybayfxQ==,Kab. Dompu,Prov. Nusa Tenggara Barat,Baik Sekali,STKIP YAPIS DOMPU,Aktif,STKIP Yapis Dompu,Swasta,6,
tF8rYvC9Cs1SZqSAzkxUJMjJWpoPnWLnTu3heUXn0aBur7EU1Snh3sMZEnHf5i8dJhW8Nw==,Kab. Brebes,Prov. Jawa Tengah,Baik,UMBS,Aktif,Universitas Muhammadiyah Brebes,Swasta,10,2.400.000 - 3.800.000
rjVbfIJJw56BN5929dRHvWof4MdoKkivJ_9LJad96BSd6BcLVlLuFa4ClT31fZKp6xz0_w==,Kota Semarang,Prov. Jawa Tengah,,ATS,Alih Bentuk,Akademi Teknologi Semarang,Swasta,3,
RzO1Bf50SJEa12NBF-tXR11-av5v9l9ySerzjBK9Mgatz07EPu6G5f-fZ9VuMkO6bgz0rg==,Kota Yogyakarta,Prov. D.I. Yogyakarta,,IST AKPRIND,Alih Bentuk,Institut Sains Dan Teknologi Akprind,Swasta,21,
PxI_vpN3UKFnsYA-U2eWgI62oHJh6bDlyywHypuWGPWxJDSCIgKMfx54tq88ePZzpflmtA==,Kota Palu,Prov. Sulawesi Tengah,,AKPER BK PALU,Alih Bentuk,Akademi Keperawatan Bala Keselamatan,Swasta,1,
dP0tjNeJQ4KSoar0xDZs5qxdXzE8u4O8_aNTbaosUFS_-zv5lx6dwbZec1zVDInarA8foQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STP AVIASI,Aktif,Sekolah Tinggi Penerbangan Aviasi,Swasta,2,700.000 - 5.850.000
eHcqRi4yfLY1Sf3y29b_U7m1LSzOLXp30rn_LfkHxR9iFDZJgU3ZS6dlIAUjcPESSM1aGw==,Kota Langsa,Prov. Aceh,,,Alih Bentuk,STIKES Cut Nyak Dhien Langsa,Swasta,4,
IA3rwCueXHCMXSpUto4jg8jfivSmAP_4Op_jxOhV__4lvY2_GiF37ZuXYBZsau6G91xj2g==,Tidak Diisi,Prov. D.I. Yogyakarta,,,Tutup,STMIK Proactive,Swasta,2,
jdGwzxXT3jB5vkM_HpoQRq9Jq1qtzrx5xTbxkKDJ35AiqQ12Z3fYmpu_ZOHegfnQCLDZBw==,Kota Bandar Lampung,Prov. Lampung,,,Alih Bentuk,Akademi Perpajakan Tridarma,Swasta,1,
QDEBmJ_C1Wdyr8_P9MOWCywCj-RZbcJTwKfnsL6VPkhO4a3e7tGACEgu6B-lTLXihWxrdw==,Kota Banda Aceh,Prov. Aceh,,,Alih Bentuk,Akademik Teknik Otomotif Banda Aceh,Swasta,1,
fgX1Dxb0XHNZXMq0ayfZViDodMnSJ0OPaRTDRXxQFxPIs5HNQOdO6kS-p4P0jpRitQQcAw==,Kab. Kota Baru,Prov. Kalimantan Selatan,Baik,POLITEKNIK KOTABARU,Aktif,Politeknik Kotabaru,Swasta,4,2.400.000 - 4.000.000
nHRrTUNjTm4KZ0Ryy6tA_c4wkfivQG7JJWl3SG7EOSMA72iKAiLZ8F1VArcN0g8urXH8gg==,Kab. Deli Serdang,Prov. Sumatera Utara,Baik,WBI,Aktif,Politeknik Wilmar Bisnis Indonesia,Swasta,6,1 - 2.147.483.647
V0NGzNJFtQuzM_RPCcn3fPPkUPrh9X02J-2nYvBPm9MSvUNHBLqv1xHqVnYq0Pjs42BAIg==,Kota Bandar Lampung,Prov. Lampung,,STIE Mitra Lampung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Mitra Lampung,Swasta,2,
StI6IWbWaZjHXTODXy4erpybHLRF5mEkki97RBWLw0MRx9rNvMkQAD-fyWyOy62uts4_kg==,Kab. Sukoharjo,Prov. Jawa Tengah,Baik,STIE STEKOM,Aktif,Sekolah Tinggi Ilmu Ekonomi Studi Ekonomi Modern,Swasta,2,750.000 - 31.860.000
9xtJuJWWcva9flIwk1kigw8RyHrojH146J4Wd20L9H-cr7Sky-Rh9E89BHgdf_3O-O6Vmg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,,,Alih Bentuk,STIMIK Supra,Swasta,2,
9-I4EzeHpPqPJ2jTEbBQGPKWHpIU0kfd2RpGma4mPp__pd_2DxzuNPNlDtBDqRkbHOTvqg==,Kab. Pati,Prov. Jawa Tengah,,AKBID DD,Alih Bentuk,Akademi Kebidanan Duta Dharma Pati,Swasta,1,
IznhT6R_P-Uk5OC2VMJFp6OBLfK2h258sMP_vN_Ep8WgdanwoRyPSVgYYEls4ctbdbFBYA==,Kab. Kotawaringin Timur,Prov. Kalimantan Tengah,Baik Sekali,UMSA,Aktif,Universitas Muhammadiyah Sampit,Swasta,8,2.000.000 - 4.500.000
qXcLVJdU4jZQoiFTmsnHSdYrq8f20PpiNNscYU4aQvKLmQNmsytfjk5AxWBO19kYLWiC0Q==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STIKes Tarumanagara,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Tarumanagara,Swasta,5,
af9Uya_KwnRxXLIrPeDSWGaciW60janXwdLL-FGCU_otxKnlbdoNxsGJk708EkxJoGK9hw==,Kab. Gresik,Prov. Jawa Timur,Baik,AAK DHG,Aktif,Akademi Analis Kesehatan Delima Husada Gresik,Swasta,2,5.030 - 7.700.000
FIBor0UgzJMTZYPL14LzGSXzsJGr-2wI8HxzLw_msxdDLK1A9DgLrYFcS4a4jADIskaZgw==,Kota Palembang,Prov. Sumatera Selatan,,UM-AD Palembang,Aktif,Universitas Muhammadiyah Ahmad Dahlan Palembang,Swasta,14,1.600.000 - 15.810.000
dNrXrLWFgQj4c2pKah_hq7yFFG0A6pitKi1EGwjE8Z1Ya0ulfA_Rdb54Bw7PcchpKUW8lw==,Kab. Bulungan,Prov. Kalimantan Utara,Baik Sekali,UNIKALTAR,Aktif,Universitas Kaltara,Swasta,12,2.400.000 - 6.000.000
LunKkBZxu8O3Ikj0UJ5NCsem43zJ0Hf0pj9aT5evg0keQiLfhimpkbhybfQRs2z8a5Qi7Q==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIKMA,Aktif,STIKES Amanah Makassar,Swasta,5,
N-hJmy7tYjBgltHBzdsGaXyVquFaslay-5UWmDNLmAfVmfQwrGgTQI70zMUUYJvt9XowzA==,Kota Malang,Prov. Jawa Timur,Baik,STTAR,Aktif,Sekolah Tinggi Teknik Atlas Nusantara,Swasta,2,
L7shWWEJ-j7qnW4thcrGrcJQUi06OJp5JJURcD37tqzysS2a200gJtN2ImM4BMecr2K76w==,Kota Malang,Prov. Jawa Timur,Baik,APARTEL GANESHA,Aktif,Akademi Pariwisata Dan Perhotelan Ganesha,Swasta,2,
pbx3a7YtldXsup0xBhleG_Tc4IND2Ez4gGgll4XgmPNHBmAO1EABpCereJIk7JzBT882SQ==,Kota Banda Aceh,Prov. Aceh,,AKBID Muhammadiyah B,Alih Bentuk,Akademi Kebidanan Muhammadiyah Banda Aceh,Swasta,2,
e72aItn00mZq5q4hZlTicvUg947k9KvKhFg_bCzhhxmbLhuyXhKQb5kZLU_LZ9416Aq6RQ==,Kab. Asahan,Prov. Sumatera Utara,B,Universitas Asahan,Aktif,Universitas Asahan,Swasta,16,2.500.000 - 2.500.000
ziDe-4SrpHcUIKNf79z2ujK1FkuGk7qbgW30rDMEvHzTj9wQSXcaPc8ffpFKZgkx3mZwkA==,Kab. Mojokerto,Prov. Jawa Timur,Baik,UBS PPNI ,Aktif,Universitas Bina Sehat PPNI Mojokerto,Swasta,10,4.000.000 - 13.000.000
860WZDV3RLg3jJ7S8OBVF4BL-Wr-7OURMfg1ISc6XfViRIAIe2qSyetbC-Jqe8o1EiW07A==,Kota Bogor,Prov. Jawa Barat,Baik Sekali,STPB,Aktif,Sekolah Tinggi Pariwisata Bogor,Swasta,4,2.400.000 - 9.750.000
e4z-yw12nbu1xjRAs5Kp5M_uMvc32B1-glYC86zDlTMHr7aizCPCHeiiHpapj9DDkm3FyA==,Kota Malang,Prov. Jawa Timur,,,Aktif,Sekolah Tinggi Ilmu Kesehatan Kendedes,Swasta,6,200.000 - 13.000.000
WllXZ3fJ-d1cKXzuEcY6uq5EDKbkG2VgcZoMk7tYP7OLyvcLI39JMDxNzaLLRSAD76J1HA==,Kota Palopo,Prov. Sulawesi Selatan,,,Alih Bentuk,STKIP Muhammadiyah Palopo,Swasta,4,
XoAxnCH2_g-GSFRxevfthZQsfCWtZ6Fsn2NExz6PlGFOFUVpgSFVIEtKP3gchq0VRF4lpQ==,Kota Padang,Prov. Sumatera Barat,,,Tutup,Akademi Ilmu Komunikasi Padang,Swasta,2,
QkIavd0-znAcSgweUA57v2CywuT6g078chtUpy4lunRUpa2I-WNM7_js3EIA-xy8au8s2Q==,Kab. Aceh Tenggara,Prov. Aceh,,Akademi Kebidanan Me,Pembinaan,Akademi Kebidanan Medica Alas Leuser,Swasta,1,
6ClRSNh6MdCll08tjaRiantF65FaenI-FHdJS7yTi14Y7ZhpK_2YhGelbirUGYZV3od5bA==,Kab. Mandailing Natal,Prov. Sumatera Utara,Baik,akbid armina centre ,Aktif,Akademik Kebidanan Armina Centre Panyabungan,Swasta,1,1.300.000 - 4.000.000
uOcWOTV04ijHxzPy4cIKpE1pcaKOm25ZSH7iPj_Ubd-CoOsKf1x4MBHZuh7kPYFJpuA0PQ==,Kab. Musi Banyu Asin,Prov. Sumatera Selatan,,,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,Swasta,3,
m69_p9cXh4dOGgytsyL0gnrZmA48Bf-0nvL4Nbscc9E5PVG-jHKUTUXcRdi2Ee2EJWtd2w==,Kab. Banjar,Prov. Kalimantan Selatan,Baik,UNUKASE,Aktif,Universitas Nahdlatul Ulama Kalimantan Selatan,Swasta,10,1.750.000 - 6.000.000
R0S4c2PlRHNJr8M63W40kHR-YTJ9MnMt33ig7wTmSG5HI6rGQ_rFsOWJJXW_mGsS9KyDSw==,Kab. Bantul,Prov. D.I. Yogyakarta,,,Alih Bentuk,Akademi Kebidanan Ummi Khasanah,Swasta,1,
pJbqKCqk1C5smqkplm48fRuBi4XXr7FbIRXMuEK_CfuwLtPAXvxG4venejoUyFtLjXyTBA==,Kota tangerang Selatan,Prov. Banten,Baik Sekali,ITI,Aktif,Institut Teknologi Indonesia,Swasta,14,4.000.000 - 8.400.000
qIovQtJQtm8XdIqeiDUo7IMx74DiK13eshupWwwX77ERRZmC_QrB7sL9zRFg5DOWSuDc3A==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIA Satya Negara,Aktif,Sekolah Tinggi Ilmu Administrasi Satya Negara,Swasta,2,2.400.000 - 4.000.000
6rsqcq1FLUxdtSO3L4r16yfFOENk40SPHSH0C_SFmXCqr7w9OGnt9GaaaD-4ctcIMycClA==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,,,Tutup,STISIP Pusaka Nusantara,Swasta,4,
ZLDB62eGVhFXRLtKTC00U0aUm8QxoysUlUwgYyYjfpBG0Ct2NsnWKCDk_3JpQXjCV_D9hg==,Kota Tasikmalaya,Prov. Jawa Barat,,,Alih Bentuk,Akademi Manajemen Gunung Leuser,Swasta,2,
LnroM6eEMmviMe6AtTcRq0IPeE_jPqUQbFw_c5Q-OkB1YJL_q-K7hIrWojuKToN2bWiT7g==,Kab. Sidoarjo,Prov. Jawa Timur,,AAK YPM,Alih Bentuk,Akademi Analis Kesehatan YPM Sidoarjo,Swasta,1,
yvTPVe18WoUX_yCqZLqOf9QoqhXro48OwPUfOk-fXC5YtwKT9uG915jmYskEIR9APL6zFg==,Kab. Lampung Utara,Prov. Lampung,B,UMKO,Aktif,Universitas Muhammadiyah Kotabumi,Swasta,14,100.000 - 11.850.000
IQ3SJeabW1R0OuWm1kHJ2D5B_mwwxUgmHKambdCaRO1mGUg3evuVSADuF5RKiIvVAa1sYg==,Kota Denpasar,Prov. Bali,,STIMAN TP. 45 DENPAS,Tutup,Sekolah Tinggi Manajemen Taman Pendidikan 45,Swasta,1,
jOqG3nbXkNoCe3F7VcyZskiu1HY49BW0G8-7vdchEIL-9p3iyRNkwgf61bT9bKMZI0L-Lg==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,AA YAI,Aktif,Akademi Akuntansi YAI Jakarta,Swasta,1,6.825.000 - 6.900.000
VanuZwGPvOcr1OFVyFLsMdmi0efdV6kJOSNQS6yUaAf1T1cefDj5psgQWG8HI3CapslFJQ==,Kota Bandung,Prov. Jawa Barat,,STIE STEMBI Bandung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi STEMBI,Swasta,5,
HWsJjHMr1lBA2mUfoj6LRJPxFYYK16QZBvataLMZJnbqZ8ECwyJYQetCn3_DGpOO2FTyxA==,Kota Medan,Prov. Sumatera Utara,Baik Sekali,UPU,Aktif,Universitas Potensi Utama,Swasta,23,350.000 - 9.975.000
lm-BeHLkKdYVXPKtYp8Pu5h3XrEAW_Q8dSko-4qtQL3FzRAxlkd7F0v3WhrUWTo8LUvzMQ==,Kota Bengkulu,Prov. Bengkulu,Baik,STIKes Bhakti Husada,Aktif,Sekolah Tinggi Ilmu Kesehatan Bhakti Husada Bengkulu,Swasta,3,400.000 - 4.000.000
DbFFaXFLt5xNBAPGW_vHcXtnOM4CZF1RIGoQWqLusJlbpKn35pHFTOn781_a3d8-gUJlgw==,Kota Manado,Prov. Sulawesi Utara,B,UKDLSM,Aktif,Universitas Katolik De La Salle,Swasta,13,15.000 - 19.255.000
t6nIbZn7dpOg8ufdz6VF-QACs02P1DXgJYSVgfyowGqj66LMVetwjT8YH42QfREMjZhhBQ==,Kota Kendari,Prov. Sulawesi Tenggara,,AMB KENDARI,Aktif,Akademi Manajemen Bisnis Kendari,Swasta,1,
hKilP4-qSE_B3iq8d66GO_bNm1LlvNguTNhxANDecBp0NI43GaAsNwCfl4VTxUMgFWJiuQ==,Kota Metro,Prov. Lampung,Baik Sekali,UM METRO,Aktif,Universitas Muhammadiyah Metro,Swasta,41,1 - 48.115.000
8TgzRde6Mqh8Q8JIOhn4b4ehXndZbhaUTrN865FibkPiQzVoeFnfW_-HuFaDpf_wpkUoWg==,Kab. Belitung,Prov. Bangka Belitung,,POLBEL,Aktif,Politeknik Belitung,Swasta,3,2.400.000 - 5.150.000
zmpY9ktXsA2_FinPvtby3ZA2OSn40P9NN1D93DtBGc6kyTAEGvNEGbmDK6bwaWBDEbvutQ==,Kota Surakarta,Prov. Jawa Tengah,,STMIK AUB,Alih Bentuk,STMIK AUB Surakarta,Swasta,3,
MwzuokhSLSVgJoFf6nbUc0cbqmFCwnaa9Dl0q7wW4-tTqUh6_g-gv-EYnxMEK17I3_DDrg==,Kota Medan,Prov. Sumatera Utara,,STMIK BD,Alih Bentuk,STMIK Budi Darma,Swasta,2,
QA-taJForxwdBlEMSoAE97whdDqgM7yWOqq2shY6vveAGsTNs0UP5AVfUSAdvD-Ga52ePA==,Kota Surabaya,Prov. Jawa Timur,,,Alih Bentuk,STMIK Surabaya,Swasta,9,
dfnmA9VXh2mhl8JhDZqRhrJmgBTxqfcZDtlX1oU9xQi50LfNlBslS33J7pSr_JexTcU0pQ==,Kota Bandar Lampung,Prov. Lampung,Baik,,Aktif,Sekolah Tinggi Ilmu Kesehatan Patriot Bangsa Lampung,Swasta,3,5.500.000 - 5.500.000
NA6PkLgMUASAtCZPX7GLjJWcacOrLt1kq6SgvwN-hnfsGagsM3rJozRL3A3PoHnnEWl3sQ==,Kota Depok,Prov. Jawa Barat,Baik,STIE PARIPURNA,Aktif,Sekolah Tinggi Ilmu Ekonomi Paripurna,Swasta,2,500.000 - 4.000.000
jGTFd2hKuak2-A0aW0p8MSpxMN76bNo5JWmQVE5-njzMNYAuF4iJU5M4FbZ7eGFCF5enjA==,Kota Padang,Prov. Sumatera Barat,B,"STIE ""KBP"" PADANG",Aktif,Sekolah Tinggi Ilmu Ekonomi KBP,Swasta,3,3.000.000 - 7.000.000
pDv7otxesAC9yv6u6M4rMWekWW6DqlsRp7A4ZAnduvB813f_M7YHwoA_j1QT0QlE9q1hqw==,Kab. Bekasi,Prov. Jawa Barat,,,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa,Swasta,2,
hfgpclW_1eqU20tCEDnOy56P5EM_vQA6ES0QEb72poyazHWx0X-D0heub69R9j_Yie6XDA==,Kab. Ciamis,Prov. Jawa Barat,Baik Sekali,Unigal,Aktif,Universitas Galuh,Swasta,37,1.500.000 - 10.500.000
kgCjv5eQMQvOFK95YthNaW5fH-fi4Dy0X6_DigEW3Nu2drDh645k9uFF6YoCgDQuTGIOkw==,Kota Jayapura,Prov. Papua,,stikom,Alih Bentuk,STIKOM Muhammadiyah Jayapura,Swasta,2,
9ezxsyj7OnQvCaDDqdyA908oZyyBivBG84kiHzA3ArqjystAevCGKDodJtfhmie0B-j_fA==,Kota Jambi,Prov. Jambi,Baik,Politeknik Jambi,Aktif,Politeknik Jambi,Swasta,9,1.700.000 - 10.777.000
s9Cf_3_SnBemvJcn58b5pyZkZAYkcYsNtFRiGkWDa8qecai775eAo9Zcox8gmoYLNZ4v_g==,Kab. Aceh Tamiang,Prov. Aceh,,AMBA,Alih Kelola,Akademi Manajemen Banda Aceh,Swasta,3,
dB71BiXFvOpe_ow3OOkH4Cz4P6Dsnw9UOgTSNCfQZv7u6utqhbFlP1MFblN88z-BHVk9Vw==,Kota Cimahi,Prov. Jawa Barat,,STKIP Siliwangi,Alih Bentuk,STKIP Siliwangi,Swasta,10,
KVkjKPpE9jNUhrsHcN9ffKcNC9gCJku7GV4YaCXpITALED_cEjO5ZRuF4svCk4jYFg6h1Q==,Kota Semarang,Prov. Jawa Tengah,Baik,Unkaha,Aktif,Universitas Karya Husada Semarang,Swasta,13,3.000.000 - 11.000.000
b8kXsY6_MY67854sOlvNQwLjx4sCdBGCxtt7vNjv30CQE6nKqWkX2qNMqneels12zgwH2A==,Kota Tangerang,Prov. Banten,Baik,,Aktif,STMIK PGRI Tangerang,Swasta,2,2.400.000 - 2.400.000
-83yvy9-d1Y58FNEqUxKjprtzYlBSwdXTo5z3hiy8biqJR1971V6xwrKWktKMi1IB5qSPQ==,Kota Padang Sidempuan,Prov. Sumatera Utara,,,Tutup,Sekolah Tinggi Ilmu Ekonomi Y P Kampus,Swasta,2,
H3frHWII7yjyp7hfhURVGU_uUf1_yJNAg7ZYvuj5E_9_Gfh2KzwulkQujGhwMPG19wjTdw==,Kab. Banyumas,Prov. Jawa Tengah,,,Aktif,Akademi Pertanian Hkti Banyumas,Swasta,1,
E0eOGBwqNw0dhhynnhnig3ysJF4DLSEvtKjxNdsZsP4qqNnksGFDc4LfxeHwawXhsAZGNA==,Kota Tomohon,Prov. Sulawesi Utara,,,Alih Bentuk,Akademi Fisioterapi ST Lukas Tomohon,Swasta,1,
mTCaYs8xzugYo8RjT_V8IcrWE9GgX_GjIPPxGKDLaQNCqGpmkmpCw3sHL65f3yAK3yA8xQ==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,,,Aktif,Sekolah Tinggi Ilmu Ekonomi Taman Siswa,Swasta,2,2.400.000 - 2.400.000
AKFivV8TrfmD4MtiarLNA7gSdQT6LAwPetsRs9-Z3sYBvYRIYrpmHowGs2UZ0jiCfsY4DQ==,Kab. Mamuju,Prov. Sulawesi Barat,Baik,,Aktif,Universitas Sulbar Manarang,Swasta,6,
L_tnAiEbzXB9iUO8RfJIb5-SfspymQskFG2D7DRoy1Tych5L4o96r_bjy9GfYuKGAefIOw==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,,AKPER SUMBER WARAS,Alih Bentuk,Akademi Keperawatan Sumber Waras,Swasta,1,
x4mSUmEngxklRe7GZ1XA1s-EA3zgVGx3IKwPkisS-G1IVlgAXrt_XE_cOU_CeDgKLuvhmg==,Kab. Jember,Prov. Jawa Timur,Unggul,Unmuh Jember,Aktif,Universitas Muhammadiyah Jember,Swasta,37,200 - 46.860.000
TeamApr_geobFv6SNq86jpEebRexXP7oWRjwQahVcpyU-kWkhJVImQ3cIIYkGgVIgzbOyw==,Kota Tangerang,Prov. Banten,,STKIP SERA,Alih Bentuk,STKIP Sera,Swasta,5,
3t8-WSZKht1-ciZIJZ2bfgSMCTH-D4pAPOxCGoa6imlXdnnx1lj0cUiHLsbvhXsk6x9GwQ==,Kab. Tangerang,Prov. Banten,Baik Sekali,Universitas Pradita,Aktif,Universitas Pradita,Swasta,15,
2hOj_cexMjCMGhnyPh7Q5At3jmRctIewgo3vQ8O-5QkVFu1DHXgQYkKfW6QlbnFC91EkyA==,Kota Bekasi,Prov. Jawa Barat,,,Aktif,Akademi Teknik Radiodiagnostik dan Radioterapi Persada Nusantara Bekasi,Swasta,1,4.500.000 - 5.000.000
mksSdnbLgk9_LFUQpnBXxP8ULGX0a_Bu-CGpq7mBoB8k8VLRHEuEs6GBj6lDfurVbHVz4A==,Kab. Bone,Prov. Sulawesi Selatan,,ITB Arungpalakka,Aktif,Institut Teknologi dan Bisnis Arungpalakka,Swasta,3,2.400.000 - 3.000.000
gU0v35QQRS5D4pYlPJizMmUYDZfAThW8GbVFog_cuzn4ssirnGsB9WDJ_CcbsLorshjoHw==,Kab. Lamongan,Prov. Jawa Timur,Baik Sekali,UNISLA,Aktif,Universitas Islam Lamongan,Swasta,20,2.500.000 - 5.000.000
gHUzzdb0ze_a977RWm7vLjFJGJadBtpOxdJc7UmVqvZkJ7OTReb4GMrdwYHHFnMb_XTpyw==,Kab. Sleman,Prov. D.I. Yogyakarta,,Poliseni,Aktif,Politeknik Seni Yogyakarta,Swasta,3,
4-rvC_DjU4qF28YKte8vETXSoMVnWZ_adSfTSjk5opha6wVv0Ih2LZG3kMzO0z7YRF29SQ==,Kota Banda Aceh,Prov. Aceh,Baik,AKPER TEUNGKU FAKINA,Aktif,Akademi Keperawatan Teungku Fakinah Banda Aceh,Swasta,1,3.000.000 - 3.000.000
_L1JmOzwzWz92j-MUMoJ-nGrY4IbtFy28b__oZionTj3VWpc_AAjhoxbMh3aXCISUMvpYA==,Kota Palopo,Prov. Sulawesi Selatan,Baik,POLITEKNIK PALOPO,Aktif,Politeknik Palopo,Swasta,3,
brxl2rBsxBrJfgxqVEY0tF295D_zfvLALLFEunXiA7qg1rRq2nMM4rOS8I5Vul93X0l86Q==,Kota Padang,Prov. Sumatera Barat,Baik,STBA Prayoga Padang,Aktif,Sekolah Tinggi Bahasa Asing Prayoga,Swasta,2,150.000 - 5.000.000
3YuP1hZVxqd-V6E7fKk7DlUZ3X2olgvOdaUTobmS6UPrlctHsjMxDtJol9RPjaiI0rX08w==,Kota Jayapura,Prov. Papua,Baik,USTJ,Aktif,Universitas Sains Dan Teknologi Jayapura,Swasta,21,3.700.000 - 6.800.000
9LzVo1UAw7cOTLSxi2UUV6Cxcbn9rJsWGQxlMAIglMEG7nx4CHlSZgv4V2GsMv8vpjx3zA==,Kab. Bekasi,Prov. Jawa Barat,,MIP,Aktif,Politeknik Meta Industri Cikarang,Swasta,5,
b65Qwlv7slGOvUQigOVmTQownPZFzN4xe9JOSTX_tpi6iwB72pmlcgOJuJ0WuUYCactWWQ==,Kab. Malinau,Prov. Kalimantan Utara,Baik,,Aktif,Politeknik Malinau,Swasta,8,2.400.000 - 2.400.000
lPSdlIB1u5yF9Oc7hXFraIgwit6BL-AGkUGufj5KimNH2X_H0XsHs-T3aeUUCt5mEptUow==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,"STIMar ""AMI""",Aktif,Sekolah Tinggi Ilmu Maritim Ami,Swasta,7,
ay2hPX4DldsBHk08hvB0uB3OrgeZcEc4NGe7cUBvmhx1ziTGp-VhbmvOOH_6IHylP9bCLQ==,Kota Kupang,Prov. Nusa Tenggara Timur,,STIBA CNK,Aktif,Sekolah Tinggi Bahasa Asing Cakrawala Nusantara,Swasta,2,
melX7m6bZKbu0B2lBIerr-rEOrnn48GK790chGoip55d7oUZlT-_irB4elBHcZH7ZiQl0Q==,Kota Makassar,Prov. Sulawesi Selatan,,,Aktif,Politeknik Wahdah Islamiyah Makassar,Swasta,3,
gbO3edDN64Pg3t6H_lfBQxXduiCdBHn-BP_isJTrcpuKIGOTk-8nRWp4SzgabQGEjOIW5A==,Kab. Bandung,Prov. Jawa Barat,,STT Jabar,Alih Bentuk,Sekolah Tinggi Teknologi Jawa Barat,Swasta,7,
