cluster,cluster_name,institution_name,institution_code,body_type,link,province,campus_accreditation,banpt_code,rank,institution_code,student_amount,lecturer_amount,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS HAMZANWADI,97,SWASTA,https://rencanamu.id/cari-kampus/universitas-hamzanwadi,NUSA TENGGARA BARAT,B,banpt-2898,170,97,-1.0,-1.0,23425000.0,850000.0,46000000.0,46850000.0,1700000.0,92000000.0
4,Perguruan Tinggi Premium & Prestisius,STIKES SENIOR MEDAN,98,SWASTA,-,SUMATERA UTARA,BAIK,banpt-3707,,98,-1.0,-1.0,23100000.0,4200000.0,42000000.0,46200000.0,8400000.0,84000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AISYIYAH PALEMBANG,99,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-294,,99,-1.0,-1.0,22825000.0,3150000.0,42500000.0,45650000.0,6300000.0,85000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI APRIN,100,SWASTA,-,SUMATERA SELATAN,B,banpt-3250,,100,-1.0,-1.0,22750000.0,500000.0,45000000.0,45500000.0,1000000.0,90000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI KUSUMA NEGARA,101,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2361,,101,-1.0,-1.0,22500000.0,4000000.0,41000000.0,45000000.0,8000000.0,82000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN HELVETIA,102,SWASTA,-,SUMATERA UTARA,B,banpt-2185,,102,-1.0,-1.0,21200000.0,2400000.0,40000000.0,42400000.0,4800000.0,80000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI STAN IM,103,SWASTA,-,JAWA BARAT,BAIK,banpt-1434,,103,-1.0,-1.0,21200000.0,400000.0,42000000.0,42400000.0,800000.0,84000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SARI MULIA,104,SWASTA,-,KALIMANTAN SELATAN,BAIK,banpt-3609,,104,-1.0,-1.0,20925000.0,850000.0,41000000.0,41850000.0,1700000.0,82000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN BUDI MULIA SRIWIJAYA,105,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-2446,,105,-1.0,-1.0,20800000.0,4000000.0,37600000.0,41600000.0,8000000.0,75200000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MAKARIWO HALMAHERA,106,SWASTA,-,MALUKU UTARA,BAIK,banpt-2940,,106,-1.0,-1.0,20750000.0,2500000.0,39000000.0,41500000.0,5000000.0,78000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH BULUKUMBA,107,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-559,,107,-1.0,-1.0,20402500.0,2400000.0,38405000.0,40805000.0,4800000.0,76810000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN RSPAD GATOT SOEBROTO,108,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-3487,,108,-1.0,-1.0,20300000.0,8500000.0,32100000.0,40600000.0,17000000.0,64200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISNADWIPAYANA,109,SWASTA,https://campus.quipper.com/directory/universitas-krisnadwipayana,D.K.I. JAKARTA,B,banpt-2963,284,109,7058.0,246.0,20250000.0,5000000.0,40000000.0,40500000.0,10000000.0,80000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PGRI RONGGOLAWE,110,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-755,428,110,-1.0,-1.0,20182437.0,383125.0,39981750.0,40364875.0,766250.0,79963500.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KATOLIK SANTO THOMAS,111,SWASTA,https://rencanamu.id/cari-kampus/universitas-katolik-santo-thomas,SUMATERA UTARA,B,banpt-2205,279,111,3538.0,3538.0,20167500.0,6500000.0,52000000.0,40335000.0,13000000.0,80000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH KENDARI,112,SWASTA,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,SULAWESI TENGGARA,BAIK SEKALI,banpt-1989,85,112,5434.0,5434.0,20125000.0,1600000.0,40000000.0,40250000.0,3200000.0,80000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT PARIWISATA TRISAKTI,113,SWASTA,-,D.K.I. JAKARTA,UNGGUL,banpt-2133,,113,-1.0,-1.0,42250000.0,8500000.0,76000000.0,64250000.0,22500000.0,106000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WARMADEWA,114,SWASTA,-,BALI,UNGGUL,banpt-1582,227,114,-1.0,-1.0,6700000.0,3100000.0,10300000.0,13675000.0,6700000.0,20650000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SERELO LAHAT,115,SWASTA,-,SUMATERA SELATAN,BAIK SEKALI,banpt-286,,115,-1.0,-1.0,19850000.0,250000.0,39450000.0,39700000.0,500000.0,78900000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI FILSAFAT THEOLOGI JAKARTA,116,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-filsafat-theologi-jakarta,D.K.I. JAKARTA,B,banpt-3323,,116,260.0,19.0,13035000.0,8100000.0,18600000.0,39250000.0,28750000.0,49750000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT PARIWISATA DAN BISNIS INTERNASIONAL,117,SWASTA,-,BALI,UNGGUL,banpt-629,,117,-1.0,-1.0,19500000.0,500000.0,38500000.0,39000000.0,1000000.0,77000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SURABAYA,118,SWASTA,https://campus.quipper.com/directory/universitas-surabaya,JAWA TIMUR,A,banpt-2713,91,118,9662.0,418.0,19425125.0,19000000.0,38850000.0,38850250.0,38000000.0,77700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WIJAYA KUSUMA SURABAYA,119,SWASTA,https://campus.quipper.com/directory/universitas-wijaya-kusuma-surabaya,JAWA TIMUR,B,banpt-3866,161,119,7615.0,366.0,19200000.0,8400000.0,30000000.0,38400000.0,16800000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ARY GINANJAR,120,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-1267,,120,-1.0,-1.0,19100000.0,200000.0,38000000.0,38200000.0,400000.0,76000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SURYA,121,SWASTA,https://campus.quipper.com/directory/universitas-surya,BANTEN,BAIK,banpt-298,422,121,1581.0,60.0,18300000.0,18300000.0,18300000.0,36600000.0,36600000.0,36600000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BAITURRAHMAH,122,SWASTA,https://rencanamu.id/cari-kampus/universitas-baiturrahmah,SUMATERA BARAT,A,banpt-2938,449,122,-1.0,-1.0,18150000.0,1300000.0,35000000.0,36300000.0,2600000.0,70000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SETIA BUDI,123,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-2570,,123,-1.0,-1.0,18150000.0,300000.0,36000000.0,36300000.0,600000.0,72000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NUSA MEGARKENCANA,124,SWASTA,-,D.I. YOGYAKARTA,B,banpt-169,,124,-1.0,-1.0,18100000.0,200000.0,36000000.0,36200000.0,400000.0,72000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WAHID HASYIM,125,SWASTA,https://rencanamu.id/cari-kampus/universitas-wahid-hasyim,JAWA TENGAH,UNGGUL,banpt-1002,196,125,4532.0,4532.0,18085000.0,825000.0,36000000.0,36170000.0,1650000.0,72000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH PALU,126,SWASTA,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,SULAWESI TENGAH,BAIK SEKALI,banpt-3099,243,126,6578.0,6578.0,18000009.0,2650000.0,36000000.0,36000019.0,5300000.0,72000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BHAYANGKARA SURABAYA,127,SWASTA,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya,JAWA TIMUR,B,banpt-254,221,127,5775.0,173.0,17751000.0,15370000.0,45600000.0,35502000.0,30740000.0,45600000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI DHARMA PUTRA SEMARANG,128,SWASTA,-,JAWA TENGAH,BAIK,banpt-2308,,128,-1.0,-1.0,17750000.0,500000.0,35000000.0,35500000.0,1000000.0,70000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PAKUAN,129,SWASTA,https://rencanamu.id/cari-kampus/universitas-pakuan,JAWA BARAT,B,banpt-1092,105,129,13178.0,13178.0,17500003.0,1275000.0,35000000.0,35000006.0,2550000.0,70000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PARAMADINA,130,SWASTA,https://rencanamu.id/cari-kampus/universitas-paramadina,D.K.I. JAKARTA,B,banpt-2304,189,130,1598.0,1598.0,17275000.0,4000000.0,34500000.0,34550000.0,8000000.0,69000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN SERULINGMAS,131,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-1222,,131,-1.0,-1.0,17035000.0,9320000.0,24750000.0,34070000.0,18640000.0,49500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KARYADARMA KUPANG,132,SWASTA,-,NUSA TENGGARA TIMUR,BAIK,banpt-2157,593,132,-1.0,-1.0,16830000.0,3060000.0,30600000.0,33660000.0,6120000.0,61200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MEGAREZKY,133,SWASTA,-,SULAWESI SELATAN,BAIK SEKALI,banpt-367,,133,-1.0,-1.0,16800000.0,100000.0,33500000.0,33600000.0,200000.0,67000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ISLAM MALANG,134,SWASTA,https://campus.quipper.com/directory/universitas-islam-malang,JAWA TIMUR,B,banpt-2866,83,134,16363.0,447.0,16775000.0,3850000.0,33500000.0,33550000.0,7700000.0,67000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN DELI HUSADA DELI TUA,135,SWASTA,-,SUMATERA UTARA,UNGGUL,banpt-470,,135,-1.0,-1.0,16750000.0,3500000.0,30000000.0,33500000.0,7000000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PERINTIS INDONESIA,136,SWASTA,-,SUMATERA BARAT,B,banpt-2003,,136,-1.0,-1.0,16750000.0,1000000.0,32500000.0,33500000.0,2000000.0,65000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MERCU BUANA YOGYAKARTA,137,SWASTA,https://rencanamu.id/cari-kampus/universitas-mercu-buana-yogyakarta,D.I. YOGYAKARTA,A,banpt-3233,103,137,3414.0,3414.0,16532500.0,1045000.0,33005000.0,33065000.0,2090000.0,66010000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,138,SWASTA,-,JAWA TENGAH,BAIK,banpt-3551,26,138,-1.0,-1.0,16524300.0,3018600.0,30030000.0,33048600.0,6037200.0,60060000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BAKRIE,139,SWASTA,https://campus.quipper.com/directory/universitas-bakrie,D.K.I. JAKARTA,B,banpt-1612,76,139,3300.0,400.0,16375000.0,7000000.0,42188000.0,32750000.0,14000000.0,64800000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI STUDI EKONOMI MODERN,140,SWASTA,-,JAWA TENGAH,BAIK,banpt-2516,,140,-1.0,-1.0,16305000.0,750000.0,31860000.0,32610000.0,1500000.0,63720000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BUDI DARMA,141,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2309,,141,-1.0,-1.0,16250000.0,2500000.0,30000000.0,32500000.0,5000000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PRIMAKARA,142,SWASTA,-,BALI,BAIK SEKALI,banpt-181,,142,-1.0,-1.0,16235000.0,2370000.0,30100000.0,32470000.0,4740000.0,60200000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI TEKNIK ISKANDAR THANI,143,SWASTA,-,ACEH,BAIK,banpt-451,,143,-1.0,-1.0,16200000.0,2400000.0,30000000.0,32400000.0,4800000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN SINT CAROLUS,144,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-sint-carolus,D.K.I. JAKARTA,B,banpt-1919,,144,525.0,37.0,16200000.0,9900000.0,22500000.0,32400000.0,19800000.0,45000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MULTIMEDIA NUSANTARA JAKARTA,145,SWASTA,-,D.K.I. JAKARTA,UNGGUL,banpt-2280,,145,-1.0,-1.0,16162500.0,2925000.0,29400000.0,32325000.0,5850000.0,58800000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI MANAJEMEN PPM,146,SWASTA,-,D.K.I. JAKARTA,UNGGUL,banpt-3927,,146,-1.0,-1.0,16125000.0,1500000.0,30750000.0,32250000.0,3000000.0,61500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS IPWIJA,147,SWASTA,-,JAWA BARAT,B,banpt-2247,,147,-1.0,-1.0,16100000.0,200000.0,32000000.0,32200000.0,400000.0,64000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BINA TARUNA GORONTALO,148,SWASTA,-,GORONTALO,BAIK,banpt-3049,,148,-1.0,-1.0,16025000.0,450000.0,31600000.0,32050000.0,900000.0,63200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NGUDI WALUYO,149,SWASTA,-,JAWA TENGAH,BAIK SEKALI,banpt-2487,299,149,-1.0,-1.0,15800000.0,1150000.0,30450000.0,31600000.0,2300000.0,60900000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SALI AL-AITAAM,150,SWASTA,-,JAWA BARAT,BAIK,banpt-2181,,150,-1.0,-1.0,15757500.0,159000.0,31356000.0,31515000.0,318000.0,62712000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN INDONESIA TOMOHON,151,SWASTA,-,SULAWESI UTARA,BAIK,banpt-3406,407,151,-1.0,-1.0,17430000.0,3460000.0,31400000.0,52160000.0,41520000.0,62800000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS NAHDLATUL ULAMA INDONESIA,152,SWASTA,-,D.K.I. JAKARTA,BAIK SEKALI,banpt-1128,416,152,-1.0,-1.0,15550000.0,150000.0,30950000.0,31100000.0,300000.0,61900000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI INSAN CENDEKIA MANDIRI,153,SWASTA,-,JAWA TIMUR,BAIK,banpt-400,,153,-1.0,-1.0,15525000.0,1050000.0,30000000.0,31050000.0,2100000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ESA UNGGUL,154,SWASTA,https://campus.quipper.com/directory/universitas-esa-unggul,D.K.I. JAKARTA,B,banpt-1019,47,154,15749.0,592.0,15512500.0,11000000.0,72000000.0,31025000.0,22000000.0,72000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PROF DR MOESTOPO,155,SWASTA,-,D.K.I. JAKARTA,B,banpt-692,,155,-1.0,-1.0,15500000.0,15500000.0,15500000.0,31000000.0,31000000.0,31000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BOROBUDUR,156,SWASTA,https://rencanamu.id/cari-kampus/universitas-borobudur,D.K.I. JAKARTA,C,banpt-1001,333,156,2787.0,2787.0,15300000.0,4250000.0,34000000.0,30600000.0,8500000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH BANJARMASIN,157,SWASTA,-,KALIMANTAN SELATAN,BAIK SEKALI,banpt-3792,365,157,-1.0,-1.0,15177500.0,505000.0,29850000.0,30355000.0,1010000.0,59700000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS SIMALUNGUN,158,SWASTA,https://campus.quipper.com/directory/universitas-simalungun,SUMATERA UTARA,B,banpt-3441,530,158,4757.0,157.0,15137500.0,2500000.0,30000000.0,30275000.0,5000000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PRIMA INDONESIA,159,SWASTA,https://campus.quipper.com/directory/universitas-prima-indonesia,SUMATERA UTARA,B,banpt-1733,244,159,11963.0,347.0,15000000.0,2500000.0,30000000.0,30000001.0,5000000.0,60000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN INDONESIA,160,SWASTA,https://campus.quipper.com/directory/universitas-kristen-indonesia,DKI JAKARTA,B,banpt-3214,115,160,5761.0,360.0,15000000.0,4875000.0,39000000.0,30000000.0,9750000.0,52000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN PAPUA,161,SWASTA,-,PAPUA BARAT,BAIK,banpt-3349,,161,-1.0,-1.0,14950000.0,1400000.0,28500000.0,29900000.0,2800000.0,57000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS HASYIM ASY'ARI TEBUIRENG JOMBANG,162,SWASTA,-,JAWA TIMUR,BAIK SEKALI,banpt-1515,,162,-1.0,-1.0,14875000.0,250000.0,29500000.0,29750000.0,500000.0,59000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH MAGELANG,163,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-magelang,JAWA TENGAH,B,banpt-1667,147,163,6270.0,176.0,14790000.0,2300000.0,29500000.0,29580000.0,4600000.0,59000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI DIRGANTARA ADISUTJIPTO,164,SWASTA,-,D.I. YOGYAKARTA,BAIK SEKALI,banpt-1507,,164,-1.0,-1.0,14750000.0,2500000.0,27000000.0,29500000.0,5000000.0,54000000.0
4,Perguruan Tinggi Premium & Prestisius,STFT GKI IZAAK SAMUEL KIJNE JAYAPURA,165,SWASTA,-,PAPUA,BAIK,banpt-2419,,165,-1.0,-1.0,14675000.0,1200000.0,28150000.0,29350000.0,2400000.0,56300000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AMAL ILMIAH YAPIS WAMENA,166,SWASTA,-,PAPUA,BAIK,banpt-321,,166,-1.0,-1.0,17125000.0,5000000.0,29250000.0,34250000.0,10000000.0,58500000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN PASAR REBO,167,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-98,,167,-1.0,-1.0,14500000.0,14000000.0,15000000.0,29000000.0,28000000.0,30000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT BISNIS DAN INFORMATIKA KWIK KIAN GIE,168,SWASTA,https://campus.quipper.com/directory/institut-bisnis-dan-informatika-kwik-kian-gie,D.K.I. JAKARTA,BAIK SEKALI,banpt-661,,168,2784.0,102.0,14500000.0,14500000.0,38400000.0,29000000.0,29000000.0,38400000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PENDIDIKAN NASIONAL,169,SWASTA,-,BALI,UNGGUL,banpt-964,250,169,-1.0,-1.0,14500000.0,7000000.0,22000000.0,29000000.0,14000000.0,44000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS PGRI SILAMPARI,170,SWASTA,-,SUMATERA SELATAN,BAIK SEKALI,banpt-2557,454,170,-1.0,-1.0,14286450.0,282900.0,28290000.0,28572900.0,565800.0,56580000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN MEDISTRA INDONESIA,171,SWASTA,-,JAWA BARAT,UNGGUL,banpt-243,,171,-1.0,-1.0,14250000.0,7000000.0,21500000.0,28500000.0,14000000.0,43000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS WIDYA GAMA,172,SWASTA,https://campus.quipper.com/directory/universitas-widya-gama,JAWA TIMUR,B,banpt-3416,381,172,2868.0,110.0,14250000.0,3500000.0,28250000.0,28500000.0,7000000.0,56500000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT TEKNOLOGI SAWIT INDONESIA,173,SWASTA,-,SUMATERA UTARA,BAIK,banpt-2008,,173,-1.0,-1.0,14125000.0,750000.0,27500000.0,28250000.0,1500000.0,55000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN RAJAWALI,174,SWASTA,-,JAWA BARAT,BAIK,banpt-1991,,174,-1.0,-1.0,14118000.0,14118000.0,14118000.0,28236000.0,28236000.0,28236000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,175,SWASTA,https://campus.quipper.com/directory/institut-sains-dan-teknologi-terpadu-surabaya,JAWA TIMUR,B,banpt-619,,175,1049.0,72.0,14100000.0,8280000.0,19920000.0,28200000.0,16560000.0,39840000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS KRISTEN PETRA,176,SWASTA,https://campus.quipper.com/directory/universitas-kristen-petra,JAWA TIMUR,A,banpt-2230,45,176,7260.0,348.0,14000000.0,7600000.0,60800000.0,28000000.0,15200000.0,60800000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AGUNG PODOMORO,177,SWASTA,https://campus.quipper.com/directory/universitas-podomoro,DKI JAKARTA,BAIK SEKALI,banpt-3212,,177,965.0,61.0,14000000.0,9500000.0,57500000.0,28000000.0,19000000.0,57500000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS BHAKTI PERTIWI INDONESIA,178,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-275,,178,-1.0,-1.0,14000000.0,14000000.0,14000000.0,28000000.0,28000000.0,28000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN IKIFA,179,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-2038,,179,-1.0,-1.0,13800000.0,9000000.0,18600000.0,27600000.0,18000000.0,37200000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ADVENT INDONESIA,180,SWASTA,https://campus.quipper.com/directory/universitas-advent-indonesia,JAWA BARAT,B,banpt-2128,151,180,1910.0,89.0,13760000.0,7365000.0,20155000.0,27520000.0,14730000.0,40310000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS DOKTOR NUGROHO MAGETAN,181,SWASTA,-,JAWA TIMUR,BAIK,banpt-3963,453,181,-1.0,-1.0,13750000.0,2500000.0,25000000.0,27500000.0,5000000.0,50000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI EKUITAS,182,SWASTA,-,JAWA BARAT,B,banpt-2531,,182,-1.0,-1.0,13727100.0,205000.0,27249200.0,27454200.0,410000.0,54498400.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN AKBIDYO,183,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-akbidyo,D.I. YOGYAKARTA,B,banpt-669,,183,472.0,34.0,13700000.0,13700000.0,13700000.0,27400000.0,27400000.0,27400000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MALAHAYATI,184,SWASTA,https://campus.quipper.com/directory/universitas-malahayati,LAMPUNG,B,banpt-2900,177,184,5556.0,301.0,13500000.0,6000000.0,21000000.0,27000000.0,12000000.0,42000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MULTIMEDIA NUSANTARA,185,SWASTA,https://campus.quipper.com/directory/universitas-multimedia-nusantara,BANTEN,A,-,68,185,6.0,215.0,13500000.0,12225000.0,97800000.0,27000000.0,24450000.0,97800000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,186,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-yogyakarta,D.I. YOGYAKARTA,A,banpt-2722,34,186,23710.0,620.0,13500000.0,13500000.0,68000000.0,27000000.0,27000000.0,68000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU EKONOMI DWI SAKTI BATURAJA,187,SWASTA,-,SUMATERA SELATAN,BAIK,banpt-2443,,187,-1.0,-1.0,13400000.0,100000.0,26700000.0,26800000.0,200000.0,53400000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS JAYABAYA,188,SWASTA,https://campus.quipper.com/directory/universitas-jayabaya,D.K.I. JAKARTA,UNGGUL,banpt-440,252,188,4407.0,192.0,13375000.0,10175000.0,33260000.0,26750000.0,20350000.0,53000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS AISYAH PRINGSEWU,189,SWASTA,-,LAMPUNG,BAIK SEKALI,banpt-2341,,189,-1.0,-1.0,13275000.0,1550000.0,25000000.0,26550000.0,3100000.0,50000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS QAMARUL HUDA BADARUDDIN BAGU,190,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-3896,,190,-1.0,-1.0,13250000.0,3000000.0,23500000.0,26500000.0,6000000.0,47000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT KESEHATAN DAN TEKNOLOGI BUTON RAYA,191,SWASTA,-,SULAWESI TENGGARA,TERAKREDITASI,banpt-120,,191,-1.0,-1.0,13200000.0,2400000.0,24000000.0,26400000.0,4800000.0,48000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU KESEHATAN ABDI NUSANTARA,192,SWASTA,-,D.K.I. JAKARTA,BAIK,banpt-3892,,192,-1.0,-1.0,13200000.0,1500000.0,24900000.0,26400000.0,3000000.0,49800000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT COKROAMINOTO PINRANG,193,SWASTA,-,SULAWESI SELATAN,BAIK,banpt-1011,,193,-1.0,-1.0,13200000.0,2400000.0,24000000.0,26400000.0,4800000.0,48000000.0
4,Perguruan Tinggi Premium & Prestisius,SEKOLAH TINGGI ILMU ADMINISTRASI MATARAM,194,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-2728,,194,-1.0,-1.0,13200000.0,2400000.0,24000000.0,26400000.0,4800000.0,48000000.0
4,Perguruan Tinggi Premium & Prestisius,INSTITUT PENDIDIKAN NUSANTARA GLOBAL,195,SWASTA,-,NUSA TENGGARA BARAT,BAIK,banpt-2664,,195,-1.0,-1.0,13200000.0,2400000.0,24000000.0,26400000.0,4800000.0,48000000.0
4,Perguruan Tinggi Premium & Prestisius,UNIVERSITAS ISLAM AL-IHYA KUNINGAN,196,SWASTA,-,JAWA BARAT,BAIK,banpt-3923,491,196,-1.0,-1.0,13059000.0,150000.0,25968000.0,26118000.0,300000.0,51936000.0
