institution_name,province,prodi_normalized,campus_accreditation,average_yearly_fee,cluster_label,link
UNIVERSITAS SUBANG,JAWA BARAT,MESIN,BAIK,6000000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-subang
UNIVERSITAS SUBANG,JAWA BARAT,SIPIL,BAIK,6000000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-subang
UNIVERSITAS PELITA BANGSA,JAWA BARAT,ARSITEKTUR,BAIK,5800000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pelita-bangsa
UNIVERSITAS PELITA BANGSA,JAWA BARAT,INDUSTRI,BAIK,5800000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pelita-bangsa
UNIVERSITAS PELITA BANGSA,JAWA BARAT,LINGKUNGAN,BAIK SEKALI,5800000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pelita-bangsa
UNIVERSITAS PELITA BANGSA,JAWA BARAT,SIPIL,BAIK,5800000.0,JAWA BARAT | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pelita-bangsa
SEKOLAH TINGGI TEKNOLOGI TEXMACO,JAWA BARAT,ELEKTRO,BAIK,4800000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
SEKOLAH TINGGI TEKNOLOGI TEXMACO,JAWA BARAT,INDUSTRI,BAIK,4800000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
SEKOLAH TINGGI TEKNOLOGI TEXMACO,JAWA BARAT,MESIN,BAIK,4800000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS GALUH CIAMIS,JAWA BARAT,ELEKTRO,B,4250000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-galuh-ciamis
UNIVERSITAS GALUH CIAMIS,JAWA BARAT,INDUSTRI,B,4250000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-galuh-ciamis
UNIVERSITAS GALUH CIAMIS,JAWA BARAT,MESIN,BAIK,4250000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-galuh-ciamis
UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SIPIL,B,4250000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-galuh-ciamis
UNIVERSITAS BSI BANDUNG,JAWA BARAT,ELEKTRO,B,4150000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-bsi-bandung
UNIVERSITAS BSI BANDUNG,JAWA BARAT,INDUSTRI,B,4150000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-bsi-bandung
UNIVERSITAS NAHDLATUL ULAMA CIREBON,JAWA BARAT,KELAUTAN,BAIK,4000146.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS INSAN CENDEKIA MANDIRI,JAWA BARAT,INDUSTRI,BAIK,3700000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS NASIONAL PASIM,JAWA BARAT,INDUSTRI,BAIK,3600000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
STKIP SEBELAS APRIL,JAWA BARAT,MESIN,BAIK,3200000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,https://campus.quipper.com/directory/stkip-sebelas-april
SEKOLAH TINGGI TEKNOLOGI CIPASUNG,JAWA BARAT,REKAYASA INDUSTRI,BAIK,2250000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
SEKOLAH TINGGI TEKNOLOGI INDONESIA,JAWA BARAT,ELEKTRO,BAIK,2000000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
SEKOLAH TINGGI TEKNOLOGI INDONESIA,JAWA BARAT,MESIN,BAIK,2000000.0,JAWA BARAT | Teknik & Arsitektur | Hemat (<5jt) | Baik Sekali / B,-
UNIVERSITAS KRISTEN SATYA WACANA,JAWA TENGAH,AGRIBISNIS,B,276850001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-satya-wacana
UNIVERSITAS KRISTEN SATYA WACANA,JAWA TENGAH,BISNIS DIGITAL,BAIK SEKALI,276850001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-satya-wacana
UNIVERSITAS KRISTEN SATYA WACANA,JAWA TENGAH,EKONOMI,B,276850001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-satya-wacana
UNIVERSITAS KRISTEN SATYA WACANA,JAWA TENGAH,EKONOMI PEMBANGUNAN,A,276850001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-kristen-satya-wacana
UNIVERSITAS KRISTEN SATYA WACANA,JAWA TENGAH,MANAJEMEN,A,276850001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://campus.quipper.com/directory/universitas-kristen-satya-wacana
UNIVERSITAS ISLAM SULTAN AGUNG,JAWA TENGAH,AKUNTANSI,A,201750001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-islam-sultan-agung
UNIVERSITAS ISLAM SULTAN AGUNG,JAWA TENGAH,MANAJEMEN,A,201750001.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-islam-sultan-agung
UNIVERSITAS MUHAMMADIYAH PURWOKERTO,JAWA TENGAH,AKUNTANSI,B,91025000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-purwokerto
UNIVERSITAS MUHAMMADIYAH PURWOKERTO,JAWA TENGAH,BISNIS DIGITAL,BAIK SEKALI,91025000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-purwokerto
UNIVERSITAS MUHAMMADIYAH PURWOKERTO,JAWA TENGAH,MANAJEMEN,B,91025000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-purwokerto
UNIVERSITAS AL-IRSYAD CILACAP,JAWA TENGAH,BISNIS DIGITAL,BAIK,85250000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,-
UNIVERSITAS AL-IRSYAD CILACAP,JAWA TENGAH,KEWIRAUSAHAAN,BAIK,85250000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,AKUNTANSI,A,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,BISNIS,BAIK,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,BISNIS DIGITAL,BAIK,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,EKONOMI,A,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,EKONOMI PEMBANGUNAN,A,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS MUHAMMADIYAH SURAKARTA,JAWA TENGAH,MANAJEMEN,A,72100000.0,JAWA TENGAH | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta
UNIVERSITAS SETIA BUDI,JAWA TENGAH,AKUNTANSI,B,36300000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS SETIA BUDI,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,36300000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS WAHID HASYIM,JAWA TENGAH,AGRIBISNIS,B,36170000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-wahid-hasyim
UNIVERSITAS WAHID HASYIM,JAWA TENGAH,AKUNTANSI,B,36170000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-wahid-hasyim
UNIVERSITAS WAHID HASYIM,JAWA TENGAH,MANAJEMEN,B,36170000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-wahid-hasyim
SEKOLAH TINGGI ILMU EKONOMI DHARMA PUTRA SEMARANG,JAWA TENGAH,MANAJEMEN,B,35500000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,JAWA TENGAH,AKUNTANSI,BAIK,33048600.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,JAWA TENGAH,BISNIS,BAIK SEKALI,33048600.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI STUDI EKONOMI MODERN,JAWA TENGAH,AKUNTANSI,BAIK,32610000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI STUDI EKONOMI MODERN,JAWA TENGAH,MANAJEMEN,BAIK,32610000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS NGUDI WALUYO,JAWA TENGAH,BISNIS DIGITAL,BAIK SEKALI,31600000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH MAGELANG,JAWA TENGAH,AKUNTANSI,B,29580000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-magelang
UNIVERSITAS MUHAMMADIYAH MAGELANG,JAWA TENGAH,MANAJEMEN,B,29580000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-magelang
UNIVERSITAS  HARAPAN BANGSA,JAWA TENGAH,AKUNTANSI,BAIK,25620000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS  HARAPAN BANGSA,JAWA TENGAH,MANAJEMEN,BAIK,25620000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH SEMARANG,JAWA TENGAH,AGRIBISNIS,BAIK,25200000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-semarang
UNIVERSITAS MUHAMMADIYAH GOMBONG,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,23750000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH GOMBONG,JAWA TENGAH,MANAJEMEN,BAIK,23750000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,-
UNIVERSITAS PEKALONGAN,JAWA TENGAH,MANAJEMEN,B,20000000.0,JAWA TENGAH | Ekonomi & Bisnis | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-pekalongan
UNIVERSITAS STIKUBANK,JAWA TENGAH,AKUNTANSI,B,16500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-stikubank
UNIVERSITAS STIKUBANK,JAWA TENGAH,KEUANGAN PERBANKAN,B,16500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-stikubank
UNIVERSITAS STIKUBANK,JAWA TENGAH,MANAJEMEN,B,16500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-stikubank
UNIVERSITAS SUGENG HARTONO,JAWA TENGAH,BISNIS DIGITAL,BAIK,16200000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS SUGENG HARTONO,JAWA TENGAH,MANAJEMEN BISNIS INTERNASIONAL,BAIK,16200000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS AKI,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,15925000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS AKI,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,15925000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS AKI,JAWA TENGAH,PERPAJAKAN,BAIK SEKALI,15925000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS BHAMADA SLAWI,JAWA TENGAH,BISNIS DIGITAL,BAIK,15510000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS BHAMADA SLAWI,JAWA TENGAH,KEWIRAUSAHAAN,BAIK,15510000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS KATOLIK SOEGIJAPRANATA,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,15500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-katolik-soegijapranata
UNIVERSITAS KATOLIK SOEGIJAPRANATA,JAWA TENGAH,PERPAJAKAN,B,15500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-katolik-soegijapranata
UNIVERSITAS MARITIM AMNI,JAWA TENGAH,BISNIS DIGITAL,BAIK,15100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS MARITIM AMNI,JAWA TENGAH,PERDAGANGAN INTERNASIONAL,BAIK,15100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI SEMARANG,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,15050000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI SEMARANG,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,15050000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI PARIWISATA INDONESIA,JAWA TENGAH,MANAJEMEN,BAIK,14500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS KARYA HUSADA SEMARANG,JAWA TENGAH,MANAJEMEN,BAIK,14000000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU KESEHATAN PANTI KOSALA,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,12700000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,JAWA TENGAH,MANAJEMEN,B,12550000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-darul-ulum-islamic-centre-sudirman
SEKOLAH TINGGI ILMU KESEHATAN PEMKAB PURWOREJO,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,12350000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS WIDYA HUSADA SEMARANG,JAWA TENGAH,KEWIRAUSAHAAN,BAIK,12300000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS WIDYA HUSADA SEMARANG,JAWA TENGAH,MANAJEMEN,BAIK,12300000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS AN NUUR,JAWA TENGAH,MANAJEMEN,BAIK,12250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
INSTITUT KARYA MULIA BANGSA,JAWA TENGAH,MANAJEMEN,BAIK,12100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS DUTA BANGSA SURAKARTA,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,12100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS DUTA BANGSA SURAKARTA,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,12100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS SAFIN PATI,JAWA TENGAH,ADMINISTRASI NIAGA,BAIK,12000000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS SAFIN PATI,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,12000000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS SAFIN PATI,JAWA TENGAH,MANAJEMEN,BAIK,12000000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
INSTITUT TEKNOLOGI BISNIS AAS INDONESIA,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,11500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
INSTITUT TEKNOLOGI BISNIS AAS INDONESIA,JAWA TENGAH,MANAJEMEN,BAIK,11500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS SRAGEN,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,11500000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,ADMINISTRASI BISNIS,B,11250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-semarang
UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,ADMINISTRASI NIAGA,B,11250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-semarang
UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,AKUNTANSI,B,11250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-semarang
UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,BISNIS DIGITAL,BAIK,11250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-semarang
UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,MANAJEMEN,B,11250000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-17-agustus-1945-semarang
UNIVERSITAS PUTRA BANGSA,JAWA TENGAH,AGRIBISNIS,BAIK,10100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS PUTRA BANGSA,JAWA TENGAH,AKUNTANSI,BAIK,10100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS PUTRA BANGSA,JAWA TENGAH,BISNIS DIGITAL,BAIK,10100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS PUTRA BANGSA,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,10100000.0,JAWA TENGAH | Ekonomi & Bisnis | Menengah (10-20jt) | Baik Sekali / B,-
UNIVERSITAS ISLAM NAHDLATUL ULAMA JEPARA,JAWA TENGAH,AKUNTANSI,B,9886000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS ISLAM NAHDLATUL ULAMA JEPARA,JAWA TENGAH,MANAJEMEN,B,9886000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH TEGAL,JAWA TENGAH,AKUNTANSI,BAIK,9800000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH TEGAL,JAWA TENGAH,MANAJEMEN,BAIK,9800000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS SEMARANG,JAWA TENGAH,AKUNTANSI,B,9740000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-semarang
UNIVERSITAS SEMARANG,JAWA TENGAH,MANAJEMEN,B,9740000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-semarang
SEKOLAH TINGGI ILMU PERTANIAN FARMING,JAWA TENGAH,AGRIBISNIS,B,9500000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS SURAKARTA,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,9390000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-surakarta
UNIVERSITAS SURAKARTA,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,9390000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-surakarta
UNIVERSITAS SLAMET RIYADI,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,9340000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS SLAMET RIYADI,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,9340000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MURIA KUDUS,JAWA TENGAH,AGRIBISNIS,BAIK,9200000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muria-kudus
UNIVERSITAS NASIONAL KARANGTURI SEMARANG,JAWA TENGAH,AKUNTANSI,BAIK,9200000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS NASIONAL KARANGTURI SEMARANG,JAWA TENGAH,MANAJEMEN,BAIK,9200000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI TOTALWIN,JAWA TENGAH,AKUNTANSI,BAIK SEKALI,9100000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
SEKOLAH TINGGI ILMU EKONOMI TOTALWIN,JAWA TENGAH,MANAJEMEN,BAIK SEKALI,9100000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS IVET,JAWA TENGAH,BISNIS DIGITAL,BAIK,8800000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS IVET,JAWA TENGAH,EKONOMI,BAIK SEKALI,8800000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH KUDUS,JAWA TENGAH,ADMINISTRASI RUMAH SAKIT,BAIK,8500000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH KUDUS,JAWA TENGAH,AKUNTANSI,BAIK,8500000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
UNIVERSITAS MUHAMMADIYAH KUDUS,JAWA TENGAH,BISNIS DIGITAL,BAIK,8500000.0,JAWA TENGAH | Ekonomi & Bisnis | Terjangkau (5-10jt) | Baik Sekali / B,-
