cluster_lokasi,cluster_final,nama_cluster,nama_kampus,kode_kampus,nama_prodi,prodi_normalized,fakultas,akreditasi,kategori_akreditasi,skor_akreditasi,biaya_tahunan,kategori_harga,provinsi_detail,wilayah,tipe_lokasi
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,-,BAIK,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,HUKUM,HUKUM,-,BAIK,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,TEKNIK INFORMATIKA,INFORMATIKA,-,Belum Terakreditasi,A,4,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,PENDIDIKAN JASMANI,JASMANI,-,BAIK,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,KEPERAWATAN,KEPERAWATAN,-,BAIK SEKALI,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,TEKNIK KOMPUTER,KOMPUTER,-,BAIK,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS SAINS CUT NYAK DHIEN,716,TEKNIK SIPIL,SIPIL,-,BAIK,Baik Sekali,3,9000000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,GURU ANAK USIA DINI,-,B,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,-,UNGGUL,Unggul,5,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN JASMANI,JASMANI,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,KEBIDANAN,KEBIDANAN,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,KEPERAWATAN,KEPERAWATAN,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,ILMU KOMPUTER,KOMPUTER,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN MATEMATIKA,MATEMATIKA,-,BAIK SEKALI,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN ILMU PENGETAHUAN ALAM,PENGETAHUAN ALAM,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS BINA BANGSA GETSEMPENA,692,PENDIDIKAN SENI PERTUNJUKAN,SENI,-,BAIK,Baik Sekali,3,9300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,ILMU ADMINISTRASI,ADMINISTRASI,FAKULTAS ILMU ADMINISTRASI,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,AGRIBISNIS,AGRIBISNIS,FAKULTAS PERTANIAN,B,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,AGROTEKNOLOGI,AGROTEKNOLOGI,FAKULTAS PERTANIAN,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,BIMBINGAN DAN KONSELING,BIMBINGAN KONSELING,-,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,BIOLOGI,BIOLOGI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,ILMU EKONOMI,EKONOMI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,FISIKA,FISIKA,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,KEGURUAN & PENDIDIKAN,GURU,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,ILMU HUKUM,HUKUM,FAKULTAS HUKUM,B,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,TEKNIK INFORMATIKA,INFORMATIKA,FAKULTAS TEKNIK,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PENDIDIKAN JASMANI,JASMANI,-,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI,BAIK,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PENDIDIKAN MATEMATIKA,MATEMATIKA,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PENDIDIKAN OLAHRAGA,OLAHRAGA,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,PANCASILA KEWARGANEGARAAN,-,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PERBANKAN,PERBANKAN,FAKULTAS EKONOMI,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,PETERNAKAN,PETERNAKAN,FAKULTAS PERTANIAN,B,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS JABAL GHAFUR,641,SEJARAH,SEJARAH,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAIK SEKALI,Baik Sekali,3,10000000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,0,Aceh | Baik Sekali - Terjangkau,UNIVERSITAS MUHAMMADIYAH ACEH,384,KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,FAKULTAS KESEHATAN MASYARAKAT,UNGGUL,Unggul,5,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,ARSITEKTUR,ARSITEKTUR,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,PENDIDIKAN GURU PAUD,GURU PAUD,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,PENDIDIKAN TEKNIK INFORMATIKA,INFORMATIKA,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,KEBIDANAN,KEBIDANAN,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,KEHUTANAN,KEHUTANAN,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS AL MUSLIM,17,TEKNOLOGI INDUSTRI PERTANIAN,PERTANIAN,-,C,C,1,2200000.0,Murah (< 5 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS SERAMBI MEKKAH,1039,AKUNTANSI,AKUNTANSI,FAKULTAS EKONOMI,C,C,1,6300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS SERAMBI MEKKAH,1039,BIOLOGI,BIOLOGI,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,C,C,1,6300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,1,Aceh | Akreditasi C - Murah,UNIVERSITAS SERAMBI MEKKAH,1039,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI,C,C,1,6300000.0,Terjangkau (5-10 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,AGRIBISNIS,AGRIBISNIS,-,BAIK,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,AKUNTANSI,AKUNTANSI,FAKULTAS EKONOMI,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,ARSITEKTUR,ARSITEKTUR,FAKULTAS TEKNIK,BAIK,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,BIOLOGI,BIOLOGI,FAKULTAS AGAMA ISLAM,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,BISNIS DIGITAL,BISNIS DIGITAL,-,BAIK,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,ILMU HUKUM,HUKUM,FAKULTAS HUKUM,B,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,KEWIRAUSAHAAN,KEWIRAUSAHAAN,-,BAIK,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,PENDIDIKAN MATEMATIKA,MATEMATIKA,FAKULTAS AGAMA ISLAM,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,PERBANKAN,PERBANKAN,FAKULTAS AGAMA ISLAM,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,PSIKOLOGI,PSIKOLOGI,FAKULTAS PSIKOLOGI,B,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,UNIVERSITAS MUHAMMADIYAH ACEH,384,TEKNIK SIPIL,SIPIL,FAKULTAS TEKNIK,BAIK SEKALI,Baik Sekali,3,15505000.0,Menengah (10-20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,SEKOLAH TINGGI TEKNIK ISKANDAR THANI,143,TEKNIK MESIN,MESIN,-,BAIK,Baik Sekali,3,32400000.0,Mahal (> 20 juta),Aceh,Sumatera,Daerah
0,2,Aceh | Baik Sekali - Menengah,SEKOLAH TINGGI TEKNIK ISKANDAR THANI,143,TEKNIK SIPIL,SIPIL,-,BAIK,Baik Sekali,3,32400000.0,Mahal (> 20 juta),Aceh,Sumatera,Daerah
1,3,Bali | Akreditasi A - Menengah,UNIVERSITAS TEKNOLOGI INDONESIA,1132,DESAIN PRODUK,DESAIN PRODUK,-,Belum Terakreditasi,A,4,5900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,3,Bali | Akreditasi A - Menengah,UNIVERSITAS TEKNOLOGI INDONESIA,1132,TEKNIK SIPIL,SIPIL,-,Belum Terakreditasi,A,4,5900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,3,Bali | Akreditasi A - Menengah,UNIVERSITAS TRIATMA MULYA,889,PARIWISATA,PARIWISATA,-,TERAKREDITASI SEMENTARA,A,4,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,3,Bali | Akreditasi A - Menengah,INSTITUT DESAIN DAN BISNIS BALI,492,ARSITEKTUR,ARSITEKTUR,-,TERAKREDITASI SEMENTARA,A,4,12750000.0,Menengah (10-20 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,3,Bali | Akreditasi A - Menengah,UNIVERSITAS MAHASARASWATI DENPASAR,473,PENDIDIKAN DOKTER GIGI,KEDOKTERAN GIGI,FAKULTAS KEDOKTERAN GIGI,A,A,4,13344800.0,Menengah (10-20 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,3,Bali | Akreditasi A - Menengah,UNIVERSITAS PENDIDIKAN NASIONAL,169,PSIKOLOGI,PSIKOLOGI,-,TERAKREDITASI SEMENTARA,A,4,29000000.0,Mahal (> 20 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,ADMINISTRASI PUBLIK,ADMINISTRASI PUBLIK,-,B,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,AGROTEKNOLOGI,AGROTEKNOLOGI,-,BAIK,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,BIMBINGAN DAN KONSELING,BIMBINGAN KONSELING,-,BAIK SEKALI,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,HUKUM,HUKUM,-,B,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,MANAJEMEN,MANAJEMEN,-,BAIK,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS PANJI SAKTI SINGARAJA,1424,TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,BAIK,Baik Sekali,3,3855000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN PENDIDIKAN MARKANDEYA BALI,1363,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,-,B,Baik Sekali,3,4432000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN PENDIDIKAN MARKANDEYA BALI,1363,MANAJEMEN EKONOMI,MANAJEMEN,-,BAIK,Baik Sekali,3,4432000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN PENDIDIKAN MARKANDEYA BALI,1363,PARIWISATA BUDAYA DAN KEAGAMAAN,PARIWISATA,-,BAIK,Baik Sekali,3,4432000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,INSTITUT TEKNOLOGI DAN PENDIDIKAN MARKANDEYA BALI,1363,SISTEM INFORMASI,SISTEM INFORMASI,-,BAIK,Baik Sekali,3,4432000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,SEKOLAH TINGGI BISNIS RUNATA,1271,MANAJEMEN,MANAJEMEN,-,B,Baik Sekali,3,4900000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,SEKOLAH TINGGI BISNIS RUNATA,1271,MANAJEMEN PERHOTELAN DAN PARIWISATA,PERHOTELAN,-,B,Baik Sekali,3,4900000.0,Murah (< 5 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TEKNOLOGI INDONESIA,1132,EKONOMI PEMBANGUNAN,EKONOMI PEMBANGUNAN,-,BAIK,Baik Sekali,3,5900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TEKNOLOGI INDONESIA,1132,ILMU HUKUM,HUKUM,-,BAIK,Baik Sekali,3,5900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,STKIP AGAMA HINDU AMLAPURA,1532,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,-,BAIK,Baik Sekali,3,6290000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS NGURAH RAI,957,ILMU ADMINISTRASI,ADMINISTRASI,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,BAIK SEKALI,Baik Sekali,3,6900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS NGURAH RAI,957,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,B,Baik Sekali,3,6900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS NGURAH RAI,957,ADMINISTRASI PUBLIK,ADMINISTRASI PUBLIK,-,B,Baik Sekali,3,6900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS NGURAH RAI,957,ARSITEKTUR,ARSITEKTUR,FAKULTAS TEKNIK,BAIK SEKALI,Baik Sekali,3,6900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS NGURAH RAI,957,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI,BAIK SEKALI,Baik Sekali,3,6900000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU EKONOMI SATYA DHARMA,936,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,7000000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS MAHENDRADATTA,904,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,BAIK SEKALI,Baik Sekali,3,7250000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS MAHENDRADATTA,904,ILMU HUKUM,HUKUM,-,BAIK SEKALI,Baik Sekali,3,7250000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS MAHENDRADATTA,904,TEKNIK INDUSTRI,INDUSTRI,-,BAIK,Baik Sekali,3,7250000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS MAHENDRADATTA,904,KEWIRAUSAHAAN,KEWIRAUSAHAAN,-,BAIK SEKALI,Baik Sekali,3,7250000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS MAHENDRADATTA,904,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,7250000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,STISIP MARGARANA,894,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,BAIK,Baik Sekali,3,7350000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,ADMINISTRASI RUMAH SAKIT,ADMINISTRASI RUMAH SAKIT,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,AKUNTANSI,AKUNTANSI,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,TEKNIK ELEKTRO K JEMBRANA,ELEKTRO,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,PENDIDIKAN GURU SEKOLAH DASAR K. JEMBRANA,GURU SEKOLAH DASAR,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,TEKNIK INFORMATIKA K. JEMBRANA,INFORMATIKA,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,PENDIDIKAN JASMANI K. JEMBRANA,JASMANI,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,KEPERAWATAN,KEPERAWATAN,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,MANAJEMEN,MANAJEMEN,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,UNIVERSITAS TRIATMA MULYA,889,PSIKOLOGI,PSIKOLOGI,-,BAIK,Baik Sekali,3,7400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU MANAJEMEN INDONESIA HANDAYANI,815,MANAJEMEN,MANAJEMEN,-,BAIK SEKALI,Baik Sekali,3,8000000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
1,4,Bali | Baik Sekali - Menengah,SEKOLAH TINGGI ILMU SOSIAL DAN ILMU POLITIK WIRA BHAKTI,766,ADMINISTRASI BISNIS,ADMINISTRASI BISNIS,-,BAIK SEKALI,Baik Sekali,3,8400000.0,Terjangkau (5-10 juta),Bali,Bali-Nusa Tenggara,Kota Sedang
