wilayah,nama_kampus,akreditasi,jumlah_prodi,biaya_tahunan,provinsi
Jawa,INSTITUT TEKNOLOGI DAN BISNIS ADIAS,Baik Sekali,3,5050000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI DAN BISNIS BANTEN,Baik Sekali,3,4800000.0,Banten
Jawa,INSTITUT TEKNOLOGI DAN BISNIS KRISTEN BUKIT PENGHARAPAN,Baik Sekali,3,7500000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI DAN BISNIS WIDYA GAMA LUMAJANG,Baik Sekali,3,6250000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DAN KESEHATAN MAHARDIKA,Baik Sekali,3,8600000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI INDONESIA,C,3,14000000.0,Banten
Jawa,INSTITUT TEKNOLOGI INSAN CENDEKIA MANDIRI,Baik Sekali,3,31050000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI KESEHATAN CENDEKIA UTAMA KUDUS,Baik Sekali,3,89700000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI KESEHATAN MALANG WIDYA CIPTA HUSADA,Baik Sekali,3,8900000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI MOJOSARI,Baik Sekali,3,2640000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI NASIONAL BANDUNG,A,3,48335000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI STATISTIKA DAN BISNIS MUHAMMADIYAH SEMARANG,Baik Sekali,3,7350000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI WIDYA MANGGALA,Baik Sekali,3,3200000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI WIDYA WIWAHA,Baik Sekali,3,6250000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU KESEHATAN INDRAMAYU,Baik Sekali,3,17675000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN KENDAL,Baik Sekali,3,21042000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MAJAPAHIT,Baik Sekali,3,24900000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MEDISTRA INDONESIA,Baik Sekali,3,28500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MITRA KELUARGA,Baik Sekali,3,17640000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN RAJEKWESI BOJONEGORO,Baik Sekali,3,10000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN SUKABUMI,Baik Sekali,3,13560000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KOMPUTER YOS SUDARSO,Baik Sekali,3,11965000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KOMUNIKASI,Baik Sekali,3,6750000.0,Jawa Timur
Jawa,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN AL-AMIN INDRAMAYU,Baik Sekali,3,4500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNIK WIWOROTOMO,Baik Sekali,3,7315000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI TEKNOLOGI DUTA BANGSA,Baik Sekali,3,12645000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI TEXMACO,Baik Sekali,3,4800000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI WASTUKANCANA,Baik Sekali,3,6250000.0,Jawa Barat
Jawa,STKIP AL HIKMAH SURABAYA,Baik Sekali,3,8000000.0,Jawa Timur
Jawa,STKIP BINA INSAN MANDIRI,Baik Sekali,3,1200000.0,Jawa Timur
Jawa,STMIK IKMI CIREBON,Baik Sekali,3,6000000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI HUSADA INDONESIA,Baik Sekali,3,22350000.0,Jawa Barat
Jawa,UNIVERSITAS CENDEKIA MITRA INDONESIA,Baik Sekali,3,6950000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS HAYAM WURUK PERBANAS,Baik Sekali,3,21310000.0,Jawa Timur
Jawa,UNIVERSITAS ICHSAN SATYA,Baik Sekali,3,6515000.0,Banten
Jawa,UNIVERSITAS ISLAM BANDUNG,Unggul,3,93250000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM LAMONGAN,C,3,7500000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM SULTAN AGUNG,A,3,201750001.0,Jawa Tengah
Jawa,UNIVERSITAS JENDERAL ACHMAD YANI,A,3,21504000.0,Jawa Barat
Jawa,UNIVERSITAS KH. BAHAUDIN MUDHARY MADURA,A,3,8800000.0,Jawa Timur
Jawa,UNIVERSITAS KRISTEN DUTA WACANA,A,3,16000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS LUMAJANG,Baik Sekali,3,3900000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH BANTEN,Baik Sekali,3,6000000.0,Banten
Jawa,UNIVERSITAS MUHAMMADIYAH MAGELANG,A,3,29580000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH PURWOREJO,C,3,5000000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH SURAKARTA,Unggul,3,72100000.0,Jawa Tengah
Jawa,UNIVERSITAS NAHDLATUL ULAMA SURABAYA,Baik Sekali,3,47476000.0,Jawa Timur
Jawa,UNIVERSITAS PANCASAKTI TEGAL,C,3,5300000.0,Jawa Tengah
Jawa,UNIVERSITAS PEKALONGAN,Unggul,3,20000000.0,Jawa Tengah
Jawa,UNIVERSITAS PELITA HARAPAN SURABAYA,Baik Sekali,3,19750000.0,Jawa Timur
Jawa,UNIVERSITAS PRESIDEN,A,3,79700500.0,Jawa Barat
Jawa,UNIVERSITAS RESPATI YOGYAKARTA,C,3,17800000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS SEMARANG,C,3,9740000.0,Jawa Tengah
Jawa,UNIVERSITAS TEKNOLOGI YOGYAKARTA,Unggul,3,12200000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS W R SUPRATMAN,Baik Sekali,3,6000000.0,Jawa Timur
Jawa,UNIVERSITAS WIDYATAMA,C,3,11100000.0,Jawa Barat
Jawa,UNIVERSITAS YPPI REMBANG,Baik Sekali,3,7805000.0,Jawa Tengah
Jawa,IKIP PGRI BOJONEGORO,Baik Sekali,2,14180000.0,Jawa Timur
Jawa,INSTITUT BUDI UTOMO NASIONAL,Baik Sekali,2,6810000.0,Jawa Barat
Jawa,INSTITUT KARYA MULIA BANGSA,A,2,12100000.0,Jawa Tengah
Jawa,INSTITUT KEGURUAN DAN ILMU PENDIDIKAN SILIWANGI,Unggul,2,13800000.0,Jawa Barat
Jawa,INSTITUT KESEHATAN RAJAWALI,Baik Sekali,2,28236000.0,Jawa Barat
Jawa,INSTITUT KESEHATAN RAJAWALI,Unggul,2,28236000.0,Jawa Barat
Jawa,INSTITUT PENDIDIKAN INDONESIA GARUT,Baik Sekali,2,8110000.0,Jawa Barat
Jawa,INSTITUT PERTANIAN STIPER,A,2,10356250.0,D.I. Yogyakarta
Jawa,INSTITUT PERTANIAN STIPER,Baik Sekali,2,10356250.0,D.I. Yogyakarta
Jawa,INSTITUT TEKNOLOGI BISNIS DAN KESEHATAN BHAKTI PUTRA BANGSA INDONESIA,Baik Sekali,2,6400000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI DAN BISNIS DEWANTARA,Baik Sekali,2,9510000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI DAN BISNIS RIYADLUL ULUM,Baik Sekali,2,12232000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI DAN SAINS BANDUNG,Baik Sekali,2,13000000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI SAINS DAN KESEHATAN INSAN CENDEKIA MEDIKA JOMBANG,Baik Sekali,2,9600000.0,Jawa Timur
Jawa,SEKOLAH TINGGI BAHASA ASING JIA,Baik Sekali,2,15000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI BAHASA ASING YAPARI,Baik Sekali,2,8750000.0,Jawa Barat
Jawa,SEKOLAH TINGGI DESAIN INDONESIA BANDUNG,Baik Sekali,2,20827000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI CIMAHI,Baik Sekali,2,27000002.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI MADANI,Baik Sekali,2,3692500.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI MALANG,Baik Sekali,2,7500000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI PEMBANGUNAN,Baik Sekali,2,6400000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI AL-ANWAR,Baik Sekali,2,5000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI AMA,Baik Sekali,2,5000000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI BII BEKASI,Baik Sekali,2,6710000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI BISMA LEPISI,Baik Sekali,2,6000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI CENDEKIA BOJONEGORO,Baik Sekali,2,7800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI CENDEKIA KARYA UTAMA,Baik Sekali,2,5900000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI CIREBON,Baik Sekali,2,20000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI DARUL FALAH,Baik Sekali,2,900000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI DHARMA AGUNG INDONESIA,Baik Sekali,2,9920000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI DWIMULYA,Baik Sekali,2,11600000.0,Banten
Jawa,SEKOLAH TINGGI ILMU EKONOMI EKADHARMA INDONESIA,Baik Sekali,2,5400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI GEMPOL,Baik Sekali,2,9600000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI GICI,Baik Sekali,2,5950000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI HARAPAN BANGSA,Baik Sekali,2,22640000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI HIDAYATULLAH DEPOK,Baik Sekali,2,6400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI INDONESIA SURABAYA,Unggul,2,11000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI JAYA NEGARA TAMANSISWA,Baik Sekali,2,5050000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI KALPATARU,Baik Sekali,2,8400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI KESUMANEGARA,Baik Sekali,2,5250000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI MALANGKUCECWARA,Unggul,2,9000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI MANAJEMEN BISNIS INDONESIA,Baik Sekali,2,8100000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI MIFTAHUL HUDA,Baik Sekali,2,5900000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI MUHAMMADIYAH CILACAP,Baik Sekali,2,7500000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI MULIA PRATAMA,Baik Sekali,2,10040000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI PARIWISATA YAPARI,Baik Sekali,2,9300000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI PASUNDAN,Baik Sekali,2,3000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI PELITA NUSANTARA,Baik Sekali,2,4000000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI PPI,Baik Sekali,2,4950000.0,Banten
Jawa,SEKOLAH TINGGI ILMU EKONOMI RAJAWALI,Baik Sekali,2,2700000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI SBI,Baik Sekali,2,4565000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU EKONOMI SEMARANG,Baik Sekali,2,15050000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI STAN IM,Baik Sekali,2,42400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI STUDI EKONOMI MODERN,Baik Sekali,2,32610000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI SURAKARTA,Baik Sekali,2,5100000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI SUTAATMADJA,Baik Sekali,2,10325000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI TOTALWIN,Baik Sekali,2,9100000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI TRI BHAKTI,Baik Sekali,2,6400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI WIDYA GAMA,Baik Sekali,2,5800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI WIJAYA MULYA,Baik Sekali,2,6270000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI YKP,Baik Sekali,2,9990000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU EKONOMI YKPN,A,2,14000000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU HUKUM DAN POLITIK PELOPOR BANGSA,Baik Sekali,2,9600000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN AKBIDYO,Baik Sekali,2,27400000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU KESEHATAN BANTEN,Baik Sekali,2,10800000.0,Banten
Jawa,SEKOLAH TINGGI ILMU KESEHATAN BHAKTI HUSADA CIKARANG,Baik Sekali,2,18000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN BOGOR HUSADA,Baik Sekali,2,20000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN KEPANJEN,Baik Sekali,2,15450000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN MAHARDIKA CIREBON,Baik Sekali,2,11700000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN NOTOKUSUMO YOGYAKARTA,Baik Sekali,2,7950000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU KESEHATAN PANTI KOSALA,Baik Sekali,2,12700000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN PANTI RAPIH YOGYAKARTA,Baik Sekali,2,19370000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU KESEHATAN PELITA ILMU DEPOK,Baik Sekali,2,15300000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN RS DUSTIRA,Baik Sekali,2,16500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN SALSABILA SERANG,Baik Sekali,2,19600000.0,Banten
Jawa,SEKOLAH TINGGI ILMU KESEHATAN SISMADI,Baik Sekali,2,10000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KESEHATAN TUJUH BELAS,Baik Sekali,2,10050000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU KESEHATAN WIDYA DHARMA HUSADA TANGERANG,Baik Sekali,2,13500000.0,Banten
Jawa,SEKOLAH TINGGI ILMU KOMPUTER POLTEK CIREBON,Baik Sekali,2,12000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU KOMUNIKASI ALMAMATER WARTAWAN SURABAYA,Baik Sekali,2,8950000.0,Jawa Timur
Jawa,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN PASUNDAN,Unggul,2,25150000.0,Jawa Barat
Jawa,SEKOLAH TINGGI KESENIAN WILWATIKTA,Baik Sekali,2,3950000.0,Jawa Timur
Jawa,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER AMIKOM SURAKARTA,Baik Sekali,2,5160000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI MARITIM YOGYAKARTA,Baik Sekali,2,6250000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI PEMBANGUNAN MASYARAKAT DESA APMD,Baik Sekali,2,9150000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI TEKNIK PATI,Baik Sekali,2,5200000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI TEKNOLOGI CIPASUNG,Baik Sekali,2,2250000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI CIREBON,Baik Sekali,2,12350000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI INDONESIA,Baik Sekali,2,2000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI POMOSDA,Baik Sekali,2,4800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI TEKNOLOGI PRATAMA ADI,Baik Sekali,2,5400000.0,Jawa Barat
Jawa,SEKOLAH TINGGI TEKNOLOGI TERPADU NURUL FIKRI,Baik Sekali,2,16000000.0,Jawa Barat
Jawa,STIE PASIM SUKABUMI,Baik Sekali,2,4800000.0,Jawa Barat
Jawa,STIEB PERDANA MANDIRI,Baik Sekali,2,8638000.0,Jawa Barat
Jawa,STIKES MUHAMMADIYAH CIREBON,Baik Sekali,2,23600000.0,Jawa Barat
Jawa,STISIP WIDYAPURI MANDIRI,Baik Sekali,2,8000000.0,Jawa Barat
Jawa,STKIP BABUNNAJAH PANDEGLANG,Baik Sekali,2,4800000.0,Banten
Jawa,STKIP MUTIARA BANTEN,Baik Sekali,2,8000000.0,Banten
Jawa,STKIP NAHDLATUL ULAMA KABUPATEN TEGAL,Baik Sekali,2,4800000.0,Jawa Tengah
Jawa,STKIP SINAR CENDEKIA,Baik Sekali,2,4800000.0,Banten
Jawa,STMIK AKI PATI,Baik Sekali,2,3500000.0,Jawa Tengah
Jawa,STMIK ANTAR BANGSA,Baik Sekali,2,5100000.0,Banten
Jawa,STMIK BANDUNG,Baik Sekali,2,50250000.0,Jawa Barat
Jawa,STMIK BINA PATRIA,Baik Sekali,2,5000000.0,Jawa Tengah
Jawa,STMIK IM,Baik Sekali,2,8000000.0,Jawa Barat
Jawa,STMIK MASA DEPAN,Baik Sekali,2,4300000.0,Banten
Jawa,STMIK MERCUSUAR,Baik Sekali,2,4800000.0,Jawa Barat
Jawa,STMIK PGRI TANGERANG,Baik Sekali,2,4800000.0,Banten
Jawa,STMIK PPKIA PRADNYA PARAMITA,Baik Sekali,2,5750000.0,Jawa Timur
Jawa,STMIK PRANATA INDONESIA,Baik Sekali,2,7994000.0,Jawa Barat
Jawa,STMIK WIDYA UTAMA,Baik Sekali,2,2600000.0,Jawa Tengah
Jawa,UNIVERSITAS AISYIYAH YOGYAKARTA,Unggul,2,5000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS AKPRIND INDONESIA,Unggul,2,10630000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS ATMA JAYA YOGYAKARTA,Baik Sekali,2,18000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS BANTEN,Baik Sekali,2,2900000.0,Banten
Jawa,UNIVERSITAS BINA SEHAT PPNI MOJOKERTO,Baik Sekali,2,17000000.0,Jawa Timur
Jawa,UNIVERSITAS BOYOLALI,C,2,7450000.0,Jawa Tengah
Jawa,UNIVERSITAS CIPUTRA,A,2,27200000.0,Jawa Timur
Jawa,UNIVERSITAS CIPUTRA SURABAYA,Unggul,2,59000000.0,Jawa Timur
Jawa,UNIVERSITAS DARUSSALAM GONTOR,Unggul,2,20500000.0,Jawa Timur
Jawa,UNIVERSITAS DINAMIKA,Unggul,2,22000000.0,Jawa Timur
Jawa,UNIVERSITAS DJUANDA,Unggul,2,10800000.0,Jawa Barat
Jawa,UNIVERSITAS DOKTOR NUGROHO MAGETAN,A,2,27500000.0,Jawa Timur
Jawa,UNIVERSITAS DR SOETOMO,Unggul,2,17520000.0,Jawa Timur
Jawa,UNIVERSITAS GALUH CIAMIS,C,2,4250000.0,Jawa Barat
Jawa,UNIVERSITAS HANG TUAH,A,2,146900000.0,Jawa Timur
Jawa,UNIVERSITAS HANG TUAH,Unggul,2,146900000.0,Jawa Timur
Jawa,UNIVERSITAS HAYAM WURUK PERBANAS,A,2,21310000.0,Jawa Timur
Jawa,UNIVERSITAS HAYAM WURUK PERBANAS,Unggul,2,21310000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM 45,Unggul,2,14527000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM BALITAR,C,2,15375000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM BATIK,C,2,5550000.0,Jawa Tengah
Jawa,UNIVERSITAS ISLAM NAHDLATUL ULAMA JEPARA,Unggul,2,9886000.0,Jawa Tengah
Jawa,UNIVERSITAS ISLAM SULTAN AGUNG,C,2,201750001.0,Jawa Tengah
Jawa,UNIVERSITAS ISLAM SULTAN AGUNG,Unggul,2,201750001.0,Jawa Tengah
Jawa,UNIVERSITAS JANABADRA,A,2,9700000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS KEBANGSAAN REPUBLIK INDONESIA,A,2,66200003.0,Jawa Barat
Jawa,UNIVERSITAS KRISTEN SATYA WACANA,C,2,276850001.0,Jawa Tengah
Jawa,UNIVERSITAS KRISTEN SATYA WACANA,Unggul,2,276850001.0,Jawa Tengah
Jawa,UNIVERSITAS KUNINGAN,C,2,12150000.0,Jawa Barat
Jawa,UNIVERSITAS MAJALENGKA,C,2,6025000.0,Jawa Barat
Jawa,UNIVERSITAS MANGKU WIYATA,Baik Sekali,2,7350000.0,Banten
Jawa,UNIVERSITAS MERCU BUANA YOGYAKARTA,A,2,33065000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MUHAMMADIYAH CILEUNGSI,A,2,10500000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH CIREBON,Unggul,2,8850000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH GRESIK,Unggul,2,11150000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH JEMBER,A,2,46860200.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH MAGELANG,C,2,29580000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH PEKAJANGAN PEKALONGAN,Unggul,2,19050000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH TASIKMALAYA,Unggul,2,17450000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,Unggul,2,27000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MURIA KUDUS,Unggul,2,9200000.0,Jawa Tengah
Jawa,UNIVERSITAS NGUDI WALUYO,Unggul,2,31600000.0,Jawa Tengah
Jawa,UNIVERSITAS NUSA PUTRA,Unggul,2,7600000.0,Jawa Barat
Jawa,UNIVERSITAS PELITA HARAPAN SURABAYA,C,2,19750000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI MPU SINDOK,A,2,7000000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI SEMARANG,C,2,16900000.0,Jawa Tengah
Jawa,UNIVERSITAS PGRI YOGYAKARTA,A,2,12100000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS RAHARJA,C,2,12375870.0,Banten
Jawa,UNIVERSITAS SUGENG HARTONO,A,2,16200000.0,Jawa Tengah
Jawa,UNIVERSITAS TELKOM,A,2,26000000.0,Jawa Barat
Jawa,UNIVERSITAS WIDYATAMA,A,2,11100000.0,Jawa Barat
Jawa,UNIVERSITAS WIJAYA KUSUMA SURABAYA,A,2,38400000.0,Jawa Timur
Jawa,UNIVERSITAS WIJAYA KUSUMA SURABAYA,C,2,38400000.0,Jawa Timur
Jawa,UNIVERSITAS WIJAYA PUTRA,A,2,11600100.0,Jawa Timur
Jawa,UNIVERSITAS WIJAYAKUSUMA PURWOKERTO,Baik Sekali,2,8500000.0,Jawa Tengah
Jawa,INSTITUT BISNIS DAN INFORMATIKA KESATUAN,Unggul,1,16000000.0,Jawa Barat
Jawa,INSTITUT INFORMATIKA INDONESIA SURABAYA,A,1,24000000.0,Jawa Timur
Jawa,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,Unggul,1,28200000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI BISNIS AAS INDONESIA,A,1,11500000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI DAN BISNIS BINA SARANA GLOBAL,A,1,14000000.0,Banten
Jawa,INSTITUT TEKNOLOGI NASIONAL MALANG,C,1,24550000.0,Jawa Timur
Jawa,PRESIDENT UNIVERSITY,C,1,36000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ARSITEKTUR YKPN YOGYAKARTA,Baik Sekali,1,10500000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI BAHASA ASING CIPTO HADI PRANOTO,Baik Sekali,1,7850000.0,Jawa Barat
Jawa,SEKOLAH TINGGI BAHASA ASING LIA YOGYAKARTA,Baik Sekali,1,10950000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI BAHASA ASING TECHNOCRAT,Baik Sekali,1,6500000.0,Banten
Jawa,SEKOLAH TINGGI FARMASI INDONESIA,Baik Sekali,1,84000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI HUKUM BANDUNG,A,1,15000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI HUKUM GALUNGGUNG,Baik Sekali,1,1500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI HUKUM GARUT,Baik Sekali,1,8500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI AAN,Baik Sekali,1,17005000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI BAYUANGGA,Baik Sekali,1,4800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI MAULANA YUSUF BANTEN,Baik Sekali,1,1200000.0,Banten
Jawa,SEKOLAH TINGGI ILMU ADMINISTRASI MENARA SISWA,Baik Sekali,1,4100000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU BAHASA DAN SASTRA SATYA WIDYA,Baik Sekali,1,12000000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU BISNIS KUMALA NUSA,Baik Sekali,1,7340000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI ILMU EKONOMI ANINDYAGUNA,Baik Sekali,1,4800000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI ARTHA BODHI ISWARA,Baik Sekali,1,7750000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI BUDI PERTIWI,Baik Sekali,1,5500000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI DHARMA NASIONAL JEMBER,Baik Sekali,1,4800000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU EKONOMI DHARMA PUTRA SEMARANG,Baik Sekali,1,35500000.0,Jawa Tengah
Jawa,SEKOLAH TINGGI ILMU EKONOMI EKUITAS,Baik Sekali,1,27454200.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI EKUITAS,Unggul,1,27454200.0,Jawa Barat
