quipper_code,rencanamu_code,banpt_code,pddikti_code,faculty,prodi,prodi_normalized,edu_level,accreditation,institution_code,cluster_kmodes,cluster_category
-,-,banpt-1389,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,UNGGUL,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,ILMU HUKUM,HUKUM,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,PENDIDIKAN JASMANI,JASMANI,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,TEKNOLOGI PENANGKAPAN IKAN,KELAUTAN,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,BUDIDAYA PERIKANAN,PERIKANAN,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,PETERNAKAN,PETERNAKAN,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1389,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,1397,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,TEKNOLOGI AGROINDUSTRI,AGROINDUSTRI,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,PENDIDIKAN ANAK USIA DINI,GURU ANAK USIA DINI,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,HUKUM KELUARGA,HUKUM,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,TEKNIK INDUSTRI,INDUSTRI,S1,TIDAK TERAKREDITASI,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,PSIKOLOGI,PSIKOLOGI,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1128,-,-,SOSIOLOGI,SOSIOLOGI,S1,BAIK,152,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,AGROTEKNOLOGI,AGROTEKNOLOGI,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,MANAJEMEN SUMBER DAYA PERAIRAN,BUDIDAYA PERAIRAN,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK SEKALI,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,TEKNIK LINGKUNGAN,LINGKUNGAN,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-1542,-,-,TEKNOLOGI HASIL PERIKANAN,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,200,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,AKUNTANSI,AKUNTANSI,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,TEKNIK ARSITEKTUR,ARSITEKTUR,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,FARMASI,FARMASI,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,PERENCANAAN WILAYAH DAN KOTA,PERENCANAAN WILAYAH KOTA,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2573,-,-,TEKNIK SIPIL,SIPIL,S1,BAIK,845,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,AKUNTANSI,AKUNTANSI,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,ARSITEKTUR,ARSITEKTUR,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,DESAIN INTERIOR,DESAIN INTERIOR,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,FARMASI,FARMASI,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,PENDIDIKAN ANAK USIA DINI,GURU ANAK USIA DINI,S1,BAIK SEKALI,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,HUBUNGAN INTERNASIONAL,HUBUNGAN INTERNASIONAL,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,ILMU KOMUNIKASI,ILMU KOMUNIKASI,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,TEKNIK INDUSTRI,INDUSTRI,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2499,-,-,TEKNOLOGI INDUSTRI PERTANIAN,PERTANIAN,S1,BAIK,758,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,BISNIS DIGITAL,BISNIS DIGITAL,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,TEKNIK ELEKTRO,ELEKTRO,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,PENDIDIKAN JASMANI,JASMANI,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,MANAJEMEN RITEL,MANAJEMEN RITEL,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,PEMANFAATAN SUMBER DAYA PERIKANAN,PERIKANAN,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,PETERNAKAN,PETERNAKAN,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-2498,-,-,STATISTIK,STATISTIK,S1,BAIK,983,0,Ekonomi & Bisnis
-,-,banpt-1271,-,-,PENDIDIKAN ILMU PENGETAHUAN ALAM,PENGETAHUAN ALAM,S1,BAIK,1505,0,Ekonomi & Bisnis
-,-,banpt-1271,-,-,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,PENGETAHUAN SOSIAL,S1,BAIK,1505,0,Ekonomi & Bisnis
-,-,banpt-1271,-,-,PERENCANAAN WILAYAH DAN KOTA,PERENCANAAN WILAYAH KOTA,S1,BAIK,1505,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,FARMASI,FARMASI,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,ILMU GIZI,GIZI,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,PENDIDIKAN JASMANI,JASMANI,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,TEKNIK LINGKUNGAN,LINGKUNGAN,S1,BAIK,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,SENI,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,774,0,Ekonomi & Bisnis
-,-,banpt-925,-,-,PENDIDIKAN SOSIOLOGI,SOSIOLOGI,S1,BAIK SEKALI,774,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,PENDIDIKAN BIOLOGI,BIOLOGI,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,DESAIN KOMUNIKASI VISUAL,DESAIN KOMUNIKASI VISUAL,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,PENDIDIKAN FISIKA,FISIKA,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,TEKNIK INDUSTRI,INDUSTRI,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,TEKNIK KIMIA,KIMIA,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-1648,-,-,TEKNOLOGI HASIL PERTANIAN,PERTANIAN,S1,BAIK,744,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,ADMINISTRASI PUBLIK,ADMINISTRASI PUBLIK,S1,BAIK,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,AGROTEKNOLOGI,AGROTEKNOLOGI,S1,BAIK SEKALI,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,BIOLOGI,BIOLOGI,S1,BAIK SEKALI,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,ILMU HUKUM,HUKUM,S1,BAIK,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK SEKALI,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,MATEMATIKA,MATEMATIKA,S1,BAIK SEKALI,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,ILMU KEOLAHRAGAAN,OLAHRAGA,S1,TERAKREDITASI SEMENTARA,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,ILMU PERIKANAN,PERIKANAN,S1,BAIK,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,TEKNIK PERTANIAN DAN BIOSISTEM,PERTANIAN,S1,BAIK,996,0,Ekonomi & Bisnis
-,-,banpt-3884,-,-,PETERNAKAN,PETERNAKAN,S1,BAIK,996,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,AKUNTANSI,AKUNTANSI,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,DESAIN KOMUNIKASI VISUAL,DESAIN KOMUNIKASI VISUAL,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,UNGGUL,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,TEKNIK INDUSTRI,INDUSTRI,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,TEKNIK KIMIA,KIMIA,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,TEKNIK LINGKUNGAN,LINGKUNGAN,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2418,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,1098,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,AGROBISNIS,AGROBISNIS,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,MANAJEMEN SUMBER DAYA PERAIRAN,BUDIDAYA PERAIRAN,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,ILMU HUKUM,HUKUM,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,TEKNIK LINGKUNGAN,LINGKUNGAN,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2453,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,1298,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,ILMU GIZI,GIZI,S1,BAIK SEKALI,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK SEKALI,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,ILMU KOMPUTER,KOMPUTER,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,BUDIDAYA PERTANIAN,PERTANIAN,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-2629,-,-,ILMU DAN TEKNOLOGI PANGAN,TEKNOLOGI PANGAN,S1,BAIK,1325,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,BIMBINGAN KONSELING,BIMBINGAN KONSELING,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,FARMASI,FARMASI,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,PENDIDIKAN JASMANI,JASMANI,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,TEKNIK MESIN,MESIN,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,SISTEM KOMPUTER,SISTEM KOMPUTER,S1,BAIK,772,0,Ekonomi & Bisnis
-,-,banpt-469,-,-,STATISTIK,STATISTIK,S1,BAIK SEKALI,772,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,AKUNTANSI,AKUNTANSI,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,BISNIS DIGITAL,BISNIS DIGITAL,S1,BAIK,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,GIZI,GIZI,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,GURU ANAK USIA DINI,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,KEBIDANAN,KEBIDANAN,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,KEDOKTERAN,KEDOKTERAN,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,KEPERAWATAN,KEPERAWATAN,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,S1,UNGGUL,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK SEKALI,95,0,Ekonomi & Bisnis
-,-,banpt-2188,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,BAIK SEKALI,95,0,Ekonomi & Bisnis
-,-,banpt-3139,-,-,HUKUM KELUARGA,HUKUM,S1,BAIK SEKALI,962,0,Ekonomi & Bisnis
-,-,banpt-3139,-,-,TEKNIK INDUSTRI,INDUSTRI,S1,BAIK,962,0,Ekonomi & Bisnis
-,-,banpt-3139,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK SEKALI,962,0,Ekonomi & Bisnis
-,-,banpt-3139,-,-,TEKNIK MESIN,MESIN,S1,BAIK,962,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,AKUNTANSI,AKUNTANSI,S1,BAIK SEKALI,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,TEKNIK ELEKTRO,ELEKTRO,S1,BAIK,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,FARMASI,FARMASI,S1,BAIK SEKALI,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK SEKALI,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,INFORMATIKA,INFORMATIKA,S1,BAIK SEKALI,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,TEKNIK KOMPUTER,KOMPUTER,S1,BAIK SEKALI,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,543,0,Ekonomi & Bisnis
-,-,banpt-2609,-,-,TEKNOLOGI HASIL PERTANIAN,PERTANIAN,S1,BAIK,543,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,ILMU ADMINISTRASI NIAGA,ADMINISTRASI NIAGA,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,AGROTEKNOLOGI,AGROTEKNOLOGI,S1,BAIK SEKALI,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,PENDIDIKAN BIOLOGI,BIOLOGI,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,PENDIDIKAN EKONOMI,EKONOMI,S1,UNGGUL,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,ILMU HUKUM,HUKUM,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,KEBIDANAN,KEBIDANAN,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,PENDIDIKAN MATEMATIKA,MATEMATIKA,S1,BAIK SEKALI,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,TEKNOLOGI HASIL PERTANIAN,PERTANIAN,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,PETERNAKAN,PETERNAKAN,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,SASTRA ARAB,SASTRA ARAB,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,SASTRA INDONESIA,SASTRA INDONESIA,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2282,-,-,SASTRA INGGRIS,SASTRA INGGRIS,S1,BAIK,798,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,AGRIBISNIS,AGRIBISNIS,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,EKONOMI PEMBANGUNAN,EKONOMI PEMBANGUNAN,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,TEKNIK ELEKTRO,ELEKTRO,S1,TIDAK TERAKREDITASI,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,PENDIDIKAN GURU SEKOLAH DASAR,GURU SEKOLAH DASAR,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,KEWIRAUSAHAAN,KEWIRAUSAHAAN,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,TEKNIK MESIN,MESIN,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,ILMU PEMERINTAHAN,PEMERINTAHAN,S1,BAIK,1400,0,Ekonomi & Bisnis
-,-,banpt-2074,-,-,TEKNIK SIPIL,SIPIL,S1,BAIK,1400,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,AKUNTANSI,AKUNTANSI,S1,B,435,0,Ekonomi & Bisnis
-,-,banpt-3318,-,-,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,GURU ANAK USIA DINI,S1,B,435,0,Ekonomi & Bisnis
-,rencanamu-227,-,-,-,PENDIDIKAN GURU PAUD,GURU PAUD,S1,C,435,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,ILMU HUKUM,HUKUM,S1,B,435,0,Ekonomi & Bisnis
-,-,banpt-3318,-,-,TEKNIK INFORMATIKA,INFORMATIKA,S1,BAIK,435,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,MANAJEMEN,MANAJEMEN,S1,B,435,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,TEKNIK SIPIL,SIPIL,S1,B,435,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,SISTEM INFORMASI,SISTEM INFORMASI,S1,B,435,0,Ekonomi & Bisnis
-,rencanamu-227,banpt-3318,-,-,SISTEM KOMPUTER,SISTEM KOMPUTER,S1,B,435,0,Ekonomi & Bisnis
quipper-75,-,-,-,FAKULTAS TEKNIK DAN SAINS,ILMU TEKNIK,,S1,-,199,0,Ekonomi & Bisnis
-,rencanamu-228,-,-,-,ADMINISTRASI,ADMINISTRASI,S1,A,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,-,-,FAKULTAS ILMU SOSIAL ILMU POLITIK,ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,S1,A,199,0,Ekonomi & Bisnis
-,-,banpt-2377,-,-,ADMINISTRASI PUBLIK,ADMINISTRASI PUBLIK,S1,A,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS PERTANIAN,AGROTEKNOLOGI,AGROTEKNOLOGI,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,AKUNTANSI,S1,B,199,2,Pendidikan & Keguruan
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS BIOLOGI,BIOLOGI,BIOLOGI,S1,B,199,0,Ekonomi & Bisnis
-,-,banpt-2377,-,-,BISNIS DIGITAL,BISNIS DIGITAL,S1,BAIK SEKALI,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS TEKNIK DAN SAINS,TEKNIK ELEKTRO,ELEKTRO,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS TEKNIK DAN SAINS,FISIKA,FISIKA,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS ILMU SOSIAL ILMU POLITIK,HUBUNGAN INTERNASIONAL,HUBUNGAN INTERNASIONAL,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS HUKUM,ILMU HUKUM,HUKUM,S1,B,199,3,Hukum
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS ILMU SOSIAL ILMU POLITIK,ILMU KOMUNIKASI,ILMU KOMUNIKASI,S1,A,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,TEKNIK INFORMATIKA,INFORMATIKA,S1,B,199,1,Teknik & Rekayasa
quipper-75,-,banpt-2377,-,FAKULTAS ILMU KESEHATAN,KEBIDANAN,KEBIDANAN,S1,BAIK SEKALI,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,KEPERAWATAN,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,MANAJEMEN,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS TEKNIK DAN SAINS,TEKNIK MESIN,MESIN,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS EKONOMI DAN BISNIS,PARIWISATA,PARIWISATA,S1,B,199,0,Ekonomi & Bisnis
quipper-75,-,-,-,FAKULTAS EKONOMI DAN BISNIS,PERHOTELAN,PERHOTELAN,S1,-,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS ILMU SOSIAL ILMU POLITIK,ILMU POLITIK,POLITIK,S1,A,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS BAHASA DAN SASTRA,SASTRA INDONESIA,SASTRA INDONESIA,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS BAHASA DAN SASTRA,SASTRA INGGRIS,SASTRA INGGRIS,S1,B,199,0,Ekonomi & Bisnis
-,rencanamu-228,banpt-2377,-,-,SASTRA JEPANG,SASTRA JEPANG,S1,B,199,0,Ekonomi & Bisnis
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,SISTEM INFORMASI,SISTEM INFORMASI,S1,B,199,4,Teknologi Industri
quipper-75,rencanamu-228,banpt-2377,-,FAKULTAS ILMU SOSIAL ILMU POLITIK,SOSIOLOGI,SOSIOLOGI,S1,A,199,0,Ekonomi & Bisnis
-,-,banpt-2302,-,-,AKUNTANSI,AKUNTANSI,S1,BAIK,699,0,Ekonomi & Bisnis
-,-,banpt-2302,-,-,MANAJEMEN INFORMASI KESEHATAN,INFORMATIKA KESEHATAN,S1,C,699,0,Ekonomi & Bisnis
-,-,banpt-2302,-,-,MANAJEMEN,MANAJEMEN,S1,BAIK,699,0,Ekonomi & Bisnis
-,-,banpt-2302,-,-,PSIKOLOGI,PSIKOLOGI,S1,BAIK,699,0,Ekonomi & Bisnis
