faculty,building_name,address,institution_code
MANAJEMEN INDUSTRI PARIWISATA DAN PERHOTELAN,Kampus 1,"JI. Kamal Raya No. 2A Cengkareng, Jakarta Barat 11730",quipper-579
ALL,Kampus Utama,"Jl. Politeknik Aceh, Desa Pango Raya, Kec. Ulee Kareng, Banda Aceh",quipper-580
ALL,Kampus Utama,"Jl. Kamboja No.11A, Dangin Puri Kangin, Denpasar Utara, Kota Denpasar, Bali 80233",quipper-581
ALL,Kampus 3,"Gajah Mada No. 19 Olo Nanggalo Padang, Sumatera Barat 25143",quipper-582
ALL,Kampus 1,"Sumatera Ulak Karang Padang, Sumatera Barat, 25133",quipper-582
ALL,Kampus 2,"Bagindo Aziz Chan By Pass Aie Pacah Padang, Sumatera Barat, 25176",quipper-582
ALL,Kampus Utama,"Jl. Tugu Raya, Komplek Timah, Kelapa Dua, Cimanggis, Depok, 16451",quipper-583
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Institut Teknologi Adhi Tama Surabaya,"Jl. Arief Rahman Hakim No.100, Klampis Ngasem, Kec. Sukolilo, Kota SBY, Jawa Timur 60117",quipper-584
FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,Institut Teknologi Adhi Tama Surabaya,"Jl. Arief Rahman Hakim No.100, Klampis Ngasem, Kec. Sukolilo, Kota SBY, Jawa Timur 60117",quipper-584
FAKULTAS TEKNOLOGI MINERAL DAN KELAUTAN,Institut Teknologi Adhi Tama Surabaya,"Jl. Arief Rahman Hakim No.100, Klampis Ngasem, Kec. Sukolilo, Kota SBY, Jawa Timur 60117",quipper-584
FAKULTAS TEKNOLOGI INDUSTRI,Institut Teknologi Adhi Tama Surabaya,"Jl. Arief Rahman Hakim No.100, Klampis Ngasem, Kec. Sukolilo, Kota SBY, Jawa Timur 60117",quipper-584
ALL,Kampus Utama,"Jl. Panji Suroso No.12 Malang, Jawa Timur",quipper-585
"FAKULTAS EKONOMI, BISNIS DAN ILMU SOSIAL",Kampus Utama,"Jl. CBD Barat Kav 1,Gading Serpong, Tangerang",quipper-586
"FAKULTAS SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS",Kampus Utama,"Jl. CBD Barat Kav 1,Gading Serpong, Tangerang",quipper-586
"FAKULTAS SENI, DESAIN DAN HUMANIORA",Kampus Utama,"Jl. CBD Barat Kav 1,Gading Serpong, Tangerang",quipper-586
ALL,Kampus 1,"Jalan K H Ahmad Dahlan No 94, Pekanbaru, Riau",quipper-587
ALL,Kampus 2,"Jalan Subrantas Km.15, Pekanbaru, Riau",quipper-587
ALL,Kampus Utama,"Jl. Ir.Juanda no.15 Samarinda, Kalimantan Timur",quipper-588
JURUSAN SENI RUPA DAN DESAIN,Kampus Utama,"Jln. Transmigrasi, Gampong Bukit Meusara, Kec. Kota Jantho, Kab. Aceh Besar, 23911, Aceh",quipper-589
JURUSAN SENI PERTUJUKAN,Kampus Utama,"Jln. Transmigrasi, Gampong Bukit Meusara, Kec. Kota Jantho, Kab. Aceh Besar, 23911, Aceh",quipper-589
ALL,Kampus Utama,"Jalan PB Sudirman No 07, Patokan, Situbondo, Jawa Timur 68312",quipper-590
ALL,Kampus Utama,"Jl. Muhammadiyah No. 91, Lueng Bata, Aceh 23245",quipper-591
ALL,Kampus Utama,"Jl. Prof. H. Soedarto S.H., Tembalang, Semarang 50275",quipper-592
ALL,Kampus Utama,"Jalan Gatot Subroto No 4, Lumajang, Jawa Timur, 67352",quipper-593
ALL,Kampus Utama,"Jl. Pramuka No. 27, Kemiling, Kota Bandar Lampung",quipper-594
ALL,Kampus Utama,Jalan Medan-Banda Aceh Km 6 Buket Rata Lhokseumawe,quipper-595
ALL,Kampus 1,"Jl. Sanitasi No.1 Sidakarya, Denpasar Bali",quipper-596
ALL,Kampus 3,"Jl. Raya Puputan Renon, Denpasar",quipper-596
ALL,Kampus 4,"Jl. Pulau Moyo No. 33A Pedungan, Denpasar",quipper-596
ALL,Kampus 2,Jl. Gemitir No.72 Denpasar Timur,quipper-596
ALL,Kampus Utama,"Jalan Sriwijaya No.3, Bendan, Pekalongan Barat, Kota Pekalongan",quipper-597
FAKULTAS FARMASI,UTA'45 Jakarta,"Jl.Sunter Permai Raya, Jakarta Utara",quipper-598
FAKULTAS HUKUM,UTA'45 Jakarta,"Jl.Sunter Permai Raya, Jakarta Utara",quipper-598
FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,UTA'45 Jakarta,"Jl.Sunter Permai Raya, Jakarta Utara",quipper-598
FAKULTAS TEKNIK DAN INFORMATIKA,UTA'45 Jakarta,"Jl.Sunter Permai Raya, Jakarta Utara",quipper-598
KRIPTOGRAFI,Kampus Utama,"Jl. Raya H. Usa, Desa Putat Nutug, Ciseeng, Bogor, Jawa Barat",quipper-599
ILMU EKONOMI,Kampus STIE IPWIJA Cikeas,"Jl. Letda Natsir No.7, Cikeas Nagrak, Gunung Putri, Bogor",quipper-600
ILMU EKONOMI,Kampus STIE IPWIJA Baping,"Jl. Raya H.Baping No.17, Ciracas, Jakarta Timur",quipper-600
ALL,Kampus STIE IPWIJA Tebet,"Jl. Tebet Barat Dalam VI No. 39-41, Tebet, Jakarta Selatan",quipper-600
FAKULTAS AGAMA ISLAM,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS TEKNIK,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS PERTANIAN,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS ILMU KOMPUTER,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS HUKUM,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS EKONOMI,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
FAKULTAS ILMU KESEHATAN,Kampus Utama,"Jl. H.S. Ronggo Waluyo, Puseur Jaya, Telukjambe Timur, Karawang, Jawa Barat, 41361",quipper-601
TEKNIK SIPIL,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
PARIWISATA,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
TEKNIK ELEKTRO,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
ADMINISTRASI NIAGA,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
AKUNTANSI,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
TEKNIK MESIN,Kampus Utama,"Kampus Politeknik Negeri Bali, Bukit Jimbaran, Kuta Selatan, Badung - Bali",quipper-602
ALL,Kampus Utama,"Lintas Sumatera Km 6, Muara Bungo, Kota Jambi, 37215",quipper-603
ALL,Kampus Utama,Jalan Pulo Mas Timur 3 A Blok A No. 2 Kayu Putih Jakarta Timur,quipper-604
PASCASARJANA,Kampus 3,"Jl. Jenderal Sudirman No.15, Padang Pasir, Padang Barat",quipper-605
FAKULTAS EKONOMI DAN BISNIS ISLAM,Kampus 2,"Balai Gadang, Koto Tangah, Kota Padang",quipper-605
FAKULTAS DAKWAH DAN ILMU KOMUNIKASI,Kampus 1,"Jl. Prof Mahmud Yunus Lubuk Lintah, Anduring, Kuranji, Kota Padang, 25153",quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,Kampus 1,"Jl. Prof Mahmud Yunus Lubuk Lintah, Anduring, Kuranji, Kota Padang, 25153",quipper-605
FAKULTAS USHULUDDIN DAN STUDI AGAMA,Kampus 1,"Jl. Prof Mahmud Yunus Lubuk Lintah, Anduring, Kuranji, Kota Padang, 25153",quipper-605
FAKULTAS SYARIAH,Kampus 1,"Jl. Prof Mahmud Yunus Lubuk Lintah, Anduring, Kuranji, Kota Padang, 25153",quipper-605
FAKULTAS ADAB DAN HUMANIORA,Kampus 1,"Jl. Prof Mahmud Yunus Lubuk Lintah, Anduring, Kuranji, Kota Padang, 25153",quipper-605
ALL,Kampus Utama,"Jl. Scientia business park, Tower II 3rd Floor, Blok 0/2, Curug Sangereng, Kelapa Dua, Serpong, Banten 15810",quipper-606
ALL,Kampus Utama,Jl. Babarsari POB 6101 YKBB Yogyakarta Indonesia 55281,quipper-607
ALL,Kampus Utama,"Jalan Terusan Ryacudu, Desa Way Hui, Kecamatan Jatiagung, Lampung Selatan 35365",quipper-609
ALL,Kampus Utama,"Jl. Perjuangan By Pass Sunyaragi Cirebon, Jawa Barat",quipper-610
ALL,Kampus Utama,"Jl. Raya Dinoyo No. 42, Keputran, Tegalsari, Surabaya",quipper-611
ALL,Kampus Utama,"Jalan Budhi No. 21, Dewi Sartika, Cawang, Jakarta Timur, 13630",quipper-612
ALL,Kampus Utama,"Jl. Marsda Adisucipto, Yogyakarta",quipper-613
ALL,Kampus Utama,"Jl. Teungku Imum Lueng Bata, Banda, Batoh, Banda Aceh, Batoh, Lueng Bata, Aceh, 23245",quipper-614
ALL,Kampus Utama,"Menara 165, Lantai 18 & 19, Jl. Tb. Simatupang Kav.1 Cilandak, Jakarta Selatan",quipper-615
ALL,Kampus 1,"Jl. KH. Akhmad Dahlan No. 88, Sukajadi, Pekanbaru",quipper-616
ALL,Kampus 2,"Jl. Tambusai/Jl. Nangka , Pekanbaru",quipper-616
ALL,Kampus Utama,Jalan Yos Sudarso 8 Tarakan-Kalimantan Utara,quipper-617
ALL,Kampus Utama,"Grha Polibisnis Jl. Veteran No. 74, Purwakarta",quipper-618
ALL,Kampus Utama,"Jalan Palmerah Barat No. 353, Jakarta, 12210",quipper-619
ALL,Kampus Utama,"Jl. Tengku Abdurrahman No 37 Matangglumpangdua Bireuen, Aceh",quipper-620
TEKNIK SIPIL,Kampus Utama,"Jl. Soekarno Hatta Km. 8, Balikpapan",quipper-621
TEKNIK ELEKTRO,Kampus Utama,"Jl. Soekarno Hatta Km. 8, Balikpapan",quipper-621
TEKNIK MESIN,Kampus Utama,"Jl. Soekarno Hatta Km. 8, Balikpapan",quipper-621
PERHOTELAN,Kampus Utama,"Jl. Soekarno Hatta Km. 8, Balikpapan",quipper-621
AKUNTANSI,Kampus Utama,"Jl. Soekarno Hatta Km. 8, Balikpapan",quipper-621
ALL,Kampus Utama,"Jl. Cut Mutia Raya No. 28, Bekasi Timur, Kota Bekasi, Jawa Barat, 17113",quipper-622
ALL,Kampus Utama,"Jl. Gunung Rinjani No. 1, Makassar, Sulawesi Selatan 9024",quipper-623
ALL,Kampus Utama,"Jl. Yos Sudarso, komplek Marinir, Cilandak",quipper-624
ALL,Kampus Utama,"Jl. Dr. Setiabudhi 186, Bandung, Jawa Barat",quipper-625
ALL,Kampus Utama,"Jl. Raya Lubuk Begalung, Padang, Sumatera Barat 25221",quipper-626
TEKNOLOGI HASIL DAN BISNIS PERIKANAN,Kampus Utama,"Jalan Langgur-Sathean Km. 6, Kab. Maluku Tenggara, Maluku",quipper-627
TEKNOLOGI PENDAYAGUNAAN SUMBERDAYA LAUT,Kampus Utama,"Jalan Langgur-Sathean Km. 6, Kab. Maluku Tenggara, Maluku",quipper-627
PROGRAM SARJANA SAINS TERAPAN,Kampus Utama,"Jalan Langgur-Sathean Km. 6, Kab. Maluku Tenggara, Maluku",quipper-627
ALL,Kampus 1,"Jalan Karel Sadsuitubun No.1, Tual",quipper-627
ALL,Kampus Utama,"JL. Mayor Sujadi Timur No 7 Tulungagung, Kode Pos 66221",quipper-628
ALL,Kampus Utama,"Kairagi I Kombos, Manado, Sulawesi Utara 95253",quipper-629
ALL,Kampus Utama,"Jl. A. P. Pettarani No. 61, Bua Kana, Makassar, 90222",quipper-630
ALL,Kampus Utama,"Jalan Ir. M. Putuhena, Rumah Tiga, Kota Ambon, Maluku",quipper-631
ALL,Kampus Utama,"Jl. Swadarma Raya No.58, Ulujami, Pesanggrahan,  Jakarta    Selatan 12250",quipper-632
PASCASARJANA,Kampus 2,"Jl. Puspita Jaya, Pintu, Jenangan, Pintu, Jenangan, Kabupaten Ponorogo, Jawa Timur 63492",quipper-633
FAKULTAS SYARIAH,Kampus 2,"Jl. Puspita Jaya, Pintu, Jenangan, Pintu, Jenangan, Kabupaten Ponorogo, Jawa Timur 63492",quipper-633
FAKULTAS EKONOMI DAN BISNIS ISLAM,Kampus 2,"Jl. Puspita Jaya, Pintu, Jenangan, Pintu, Jenangan, Kabupaten Ponorogo, Jawa Timur 63492",quipper-633
FAKULTAS TARBIYAH DAN ILMU KEGURUAN,Kampus 2,"Jl. Puspita Jaya, Pintu, Jenangan, Pintu, Jenangan, Kabupaten Ponorogo, Jawa Timur 63492",quipper-633
"FAKULTAS USHULUDDIN, ADAB, DAN DAKWAH",Kampus 2,"Jl. Puspita Jaya, Pintu, Jenangan, Pintu, Jenangan, Kabupaten Ponorogo, Jawa Timur 63492",quipper-633
ALL,Kampus 1,"Jl. Pramuka No.97, Kertosari, Babadan, Kabupaten Ponorogo, Jawa Timur 63491",quipper-633
ALL,Kampus Utama,"Jalan Bahder Johan, Padangpanjang Timur, 27128, Sumatera Barat",quipper-634
ALL,Kampus 2,"Jl. Pulomas Timur 3A, Blok A no 2, Kayu Putih, Jakarta Timur",quipper-635
FAKULTAS EKONOMI,Kampus 1,"Jl. Mayjend D.I. Panjaitan Kav. 24 by-pass, Jakarta Timur 13340",quipper-635
FAKULTAS KOMUNIKASI,Kampus 1,"Jl. Mayjend D.I. Panjaitan Kav. 24 by-pass, Jakarta Timur 13340",quipper-635
FAKULTAS KOMPUTER,Kampus 1,"Jl. Mayjend D.I. Panjaitan Kav. 24 by-pass, Jakarta Timur 13340",quipper-635
ALL,Kampus 1,"Jl. Prof. Dr. Herman Johanes, Lasiana, Klp. Lima, Kota Kupang, Nusa Tenggara Timur",quipper-636
TANAMAN PANGAN & HORTIKULTURA,Kampus 2,"Jl. Prof. Dr. Herman Johanes, Lasiana, Klp. Lima, Kota Kupang, Nusa Tenggara Timur",quipper-636
PETERNAKAN,Kampus 2,"Jl. Prof. Dr. Herman Johanes, Lasiana, Klp. Lima, Kota Kupang, Nusa Tenggara Timur",quipper-636
ALL,Kampus Utama,"Perumahan Taman Modern Jalan Dahlia Blok E6, Cakung-Jakarta Timur, 13960",quipper-637
ALL,Kampus Utama,"Jl. Ir. H. Juanda No. 367, Bandung - 40135",quipper-638
ALL,Kampus 2,"Moncongloe, Maros, Sulawesi Selatan 90562",quipper-639
ADMINISTRASI NIAGA,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
TEKNIK ELEKTRO,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
TEKNIK KIMIA,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
TEKNIK SIPIL,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
TEKNIK MESIN,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
AKUNTANSI,Kampus 1,"Jln. Perintis Kemerdekaan KM.10 Tamalanrea, Makassar 90245",quipper-639
ALL,Kampus Utama,"Jl. R. E Martadinata No. 150 Ciamis, Jawa Barat",quipper-640
ALL,Kampus Utama,"Jalan Kampus Unsrat, Bahu, Manado 95115",quipper-641
ALL,Kampus Utama,"Jl. Gagak Rimang No. 2 - 4 , Yogyakarta, 55222",quipper-642
FAKULTAS KEDOKTERAN DAN ILMU-ILMU KESEHATAN,Kampus 3,"Desa Tlekung, Batu",quipper-643
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
FAKULTAS SAINS DAN TEKNOLOGI,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
FAKULTAS SYARIAH,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
FAKULTAS EKONOMI,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
FAKULTAS HUMANIORA,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
FAKULTAS PSIKOLOGI,Kampus 1,"Jl. Gajayana No. 50, Malang, Jawa Timur",quipper-643
PROGRAM PASCASARJANA,Kampus 2,"Jl. Ir. Soekarno No. 1 Dadaprejo, Junrejo, Batu, Jawa Timur",quipper-643
ALL,Kampus Utama,"Jl. Parangtritis Km. 6,5 Sewon, Bantul, Yogyakarta 55188",quipper-644
ALL,Kampus Utama,"Kampus Terpadu UMY Jalan Lingkar Selatan, Kasihan, Bantul Yogyakarta 55183",quipper-645
ALL,Kampus Utama,"Jln. Raja Haji Fisabililah No. 48 Tanjungpinang, Kepulauan Riau 29122",quipper-646
ALL,Kampus Utama,"Jalan Ahmad Yani No 111, Pontianak Kalimantan Barat",quipper-647
ALL,Kampus Utama,"Jl. Gegerkalong Hilir, Ds. Ciwaruga Kotak Pos 1234, Bandung 40012",quipper-648
ALL,Kampus Utama,"Jl. Teknik Kimia, Kampus ITS Sukolilo, Surabaya, Jawa Timur, 60111",quipper-649
ALL,Kampus Utama,"Jalan Jakarta No. 31, Bandung 40272",quipper-650
GRAPHIC DESIGN AND NEW MEDIA,Kampus Utama,"FX Lifestyle Center Sudirman 6th floor, Jalan Jendral Sudirman, Pintu Satu Senayan, Jakarta 10270",quipper-651
FASHION DESIGN,Kampus Utama,"FX Lifestyle Center Sudirman 6th floor, Jalan Jendral Sudirman, Pintu Satu Senayan, Jakarta 10270",quipper-651
ALL,Kampus Utama,"Jalan Margonda Raya No. 28, Pondok Cina-Depok 16424, Jawa Barat",quipper-652
TEKNIK INFORMATIKA DAN KOMPUTER,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
AKUNTANSI,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
TEKNIK GRAFIKA DAN PENERBITAN,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
TEKNIK MESIN,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
TEKNIK ELEKTRO,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
TEKNIK SIPIL,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
ADMINISTRASI NIAGA,Kampus Utama,"Jl. Prof. Dr. G.A. Siwabessy, Kampus UI, Depok 16425",quipper-654
ALL,Kampus Utama,"Jl. Cumi No. 37, Tanjung Priuk, Jakarta Utara",quipper-655
ALL,Kampus Utama,"Jl. DR. Cipto 144a Bedali, Lawang, Malang",quipper-656
ALL,Kampus Utama,"Komplek Solo Technopark Jalan Ki Hajar Dewantara, Jebres, Surakarta",quipper-657
ALL,Kampus Utama,"Jl. Seturan Raya, Sleman, Yogyakarta 55281",quipper-658
ALL,Kampus Utama,"Jalan Yos Sudarso No 118E-S, Kabupaten Nias, Sumatera Utara, 22815",quipper-659
ALL,Kampus Utama,"Jalan Kp. Melayu Kecil V/22 Bukit Duri, Tebet, Jakarta Selatan",quipper-660
ALL,Kampus Utama,"Jalan Ki Hajar Dewantara No.19 Kentingan, Surakarta, 57126",quipper-661
ALL,Kampus Utama,Jl. Adhyaksa No.2 Kayutangi,quipper-662
ALL,Kampus Utama,"Jalan Tentara Pelajar No 13 Ungaran, Semarang - Jawa Tengah, 50514",quipper-663
MANAJEMEN ASURANSI,Kampus Utama,"Kampus C, Jl. Jend. A.Yani Kav.85 Rawasari, Jakarta Timur 13210",quipper-664
FAKULTAS EKONOMI DAN BISNIS ISLAM,Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
"FAKULTAS USHULUDDIN, ADAB, DAN HUMANIORA",Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
FAKULTAS TARBIYAH DAN ILMU KEGURUAN,Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
FAKULTAS DAKWAH,Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
FAKULTAS SYARIAH,Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
PASCASARJANA,Kampus Utama,"Jl. A. Yani No. 40-A, Purwokerto, Jawa Tengah",quipper-665
ALL,Kampus Utama,Jalan Prada Utama No 15 Lam Gugop Kota Banda Aceh,quipper-666
ILMU EKONOMI,Kampus 1,"Jl. Sultan Hasanudin No. 5A, Mekarsari, Tambun Selatan, Bekasi",quipper-667
ALL,Kampus 2,"Plaza Cibubur, Lt. 3, Jl. Alternatif Transyogi KM 2-3, Cibubur",quipper-667
ALL,Kampus Utama,"Jalan Adisucipto No. 147, Oesepa, Kupang, Nusa Tenggara Timur",quipper-668
ALL,Kampus 2,"Jalan Zainal Abidin Pagar Alam Nomor 89, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS ILMU KOMPUTER,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS HUKUM,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS TEKNIK,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
FAKULTAS EKONOMI DAN BISNIS,Kampus 1,"Jalan Zainal Abidin Pagar Alam Nomor 26, Labuhan Ratu, Bandar Lampung",quipper-669
ALL,Kampus Utama,"Jl. R.A.A Martanegara No. 60, Bandung, Jawa Barat",quipper-670
ALL,Kampus Utama,"Jl. Imam Bonjol No.88, Karawaci, Kota Tangerang, Banten",quipper-671
TEKNIK SIPIL PERTAHANAN,Kampus Utama,"Jl. Gatot Subroto, Kota Magelang",quipper-672
TEKNIK ELEKTRO PERTAHANAN,Kampus Utama,"Jl. Gatot Subroto, Kota Magelang",quipper-672
ADMINISTRASI PERTAHANAN,Kampus Utama,"Jl. Gatot Subroto, Kota Magelang",quipper-672
MANAJEMEN PERTAHANAN,Kampus Utama,"Jl. Gatot Subroto, Kota Magelang",quipper-672
TEKNIK MESIN PERTAHANAN,Kampus Utama,"Jl. Gatot Subroto, Kota Magelang",quipper-672
ALL,Kampus Utama,"Jl. Raya Janti Karang Jambe no 143, Yogyakarta, D.I.Y, 55198.",quipper-673
KEPOLISIAN,Kampus Utama,"Jl. Sultan Agung No. 131, Candi Baru, Semarang, Jawa Tengah",quipper-674
ALL,Kampus Utama,"Jl. Ganesha Boulevard, Lot-A1 CBD Kota Deltamas, Bekasi, Jawa Barat 17530",quipper-675
ALL,Kampus Utama,Jln. RE Martadinata No. 45 Bangkalan 69116,quipper-676
ALL,Kampus Utama,"Jl. Udayana No. 11 Singaraja, Bali 81116",quipper-677
FAKULTAS VOKASI,Kampus Utama,"Jl. Gajah Mada Kandis, Nanggalo, Kota Padang",quipper-678
FAKULTAS TEKNIK,Kampus Utama,"Jl. Gajah Mada Kandis, Nanggalo, Kota Padang",quipper-678
ALL,Kampus Utama,"Jl. Boulevard Gading Serpong Kavling M5 no 21, Summarecon Serpong, Tangerang 15810",quipper-679
ALL,Kampus Utama,"Jl. Slamet Riyadi 435-437 Makamhaji - Surakarta, Jawa Tengah, 57121",quipper-680
ALL,Kampus Utama,"Jl. Raya Puspitek, Serpong, Tangerang, Banten 15320",quipper-681
ALL,Kampus Utama,"Jl. Raya Al-Kamal No.2, Kedoya Selatan, Kebon Jeruk, Jakarta Barat",quipper-682
ALL,Kampus Utama,"Jl. Tantular no.401 Pringwulung, Condong Catur, Depok, Sleman, Yogyakarta",quipper-683
AKUNTANSI,Kampus Utama,"Jl. Raya Pondok Cabe No.36, Tangerang Selatan",quipper-684
KEUANGAN & PERBANKAN,Kampus Utama,"Jl. Raya Pondok Cabe No.36, Tangerang Selatan",quipper-684
TEKNIK ELEKTRO,Kampus Utama,"Jl. Raya Pondok Cabe No.36, Tangerang Selatan",quipper-684
ADMINISTRASI BISNIS,Kampus Utama,"Jl. Raya Pondok Cabe No.36, Tangerang Selatan",quipper-684
TEKNIK INDUSTRI,Kampus Utama,"Jl. Raya Pondok Cabe No.36, Tangerang Selatan",quipper-684
ALL,Kampus Utama,"Jalan Penerbangan No.85 Jamin Ginting Km. 8,5, Padang Bulan, Medan",quipper-685
PARIWISATA,Kampus 2,"Jl. Raya Kalimalang No. 2A, Jakarta Timur, DKI Jakarta",quipper-686
PARIWISATA,Kampus 1,"Jl. H. Ahmad R., Pondok Bambu, Jakarta Timur, DKI Jakarta",quipper-686
ALL,Kampus Utama,"Jl. Sisingamangaraja Barat, Pematang Siantar",quipper-687
ALL,Kampus Utama,Jl. Kusuma Bangsa No.9 Kota Pekalongan - Prop. Jawa Tengah 51141,quipper-688
ALL,Kampus 3,"Jl.Lingkar Selatan KM.2 Pulutan Sidorejo, Jawa Tengah 50716",quipper-689
ALL,Kampus 2,"Jl. Nakula Sadewa V No. 9 Salatiga, Jawa Tengah 50722",quipper-689
ALL,Kampus 1,"Jalan Tentara Pelajar No.2 Salatiga, Jawa Tengah",quipper-689
ALL,Kampus Utama,"Jl. Magelang KM 6, Yogyakarta",quipper-690
ILMU HUKUM,Kampus 1,"Jl. Kramat Raya No. 25, Senen, Jakarta Pusat",quipper-691
ILMU HUKUM,Kampus 2,"Jl. R. Sanim No. 99 Tanah Baru, Beji, Depok",quipper-691
ALL,Kampus Utama,Jl. Nusa Indah Denpasar 80235,quipper-692
ALL,Kampus 3,"Jalan Pemuda No. 38 Kesambi, Kota Cirebon 45132",quipper-693
ALL,Kampus 4,"Jalan K.S. Tubun No. 52 Kejaksaan, Cirebon 45132",quipper-693
ALL,Kampus 1,"Jalan Cilolohan No. 35, Tasikmalaya 46115",quipper-693
ALL,Kampus 2,"Jalan Tamansari No.210, Tasikmalaya 46115",quipper-693
ALL,Kampus 2,"STIE Saint Theresa Jalan Nusa Barong No. 1, Merauke - Papua",quipper-694
ALL,Kampus 1,"Jalan Kyai Caringin Blok A No 10 A, Cideng, Jakarta Pusat",quipper-694
