prodi_name,jenjang,akreditasi_prodi,institution_code
TEKNOLOGI KOMPUTER KAMPUS KABUPATEN BANYUMAS,D-III,B,BANPT-421
ILMU KOMUNIKASI,S1,B,BANPT-2288
ILMU AL QUR`AN DAN TAFSIR,S1,B,BANPT-INSTITUT AGAMA ISLAM MA&#039;ARIF NU METRO LAMPUNG
ADMINISTRASI PERPAJAKAN,D-III,A,BANPT-2679
AKUNTANSI,D-III,BAIK SEKALI,BANPT-1698
MANAJEMEN INFORMATIKA,D-III,B,BANPT-2848
REKAYASA KEAMANAN SIBER,D-IV,BAIK,BANPT-1158
TEKNIK INFORMATIKA,S1,BAIK,BANPT-3583
ADMINISTRASI PUBLIK,S1,UNGGUL,BANPT-2135
PASTORAL KONSELING,S1,TIDAK TERAKREDITASI,BANPT-STAK NEGERI PALANGKA RAYA
INFORMATIKA,S1,TIDAK TERAKREDITASI,BANPT-3522
TEKNIK ELEKTRO,S1,TIDAK TERAKREDITASI,BANPT-2352
AKUNTANSI,S1,BAIK,BANPT-2572
EKONOMI SYARIAH,S1,BAIK,BANPT-272
BIMBINGAN DAN KONSELING ISLAM,S1,BAIK,BANPT-978
TEKNIK SIPIL,S1,BAIK,BANPT-UNIVERSITAS YOS SOEDARSO
TEKNIK LISTRIK,D-III,BAIK,BANPT-1153
AGROTEKNOLOGI KAMPUS KAB. TOJO UNA-UNA,S1,BAIK,BANPT-1909
STUDI NAUTIKA,D-III,BAIK,BANPT-2465
TADRIS MATEMATIKA,S1,BAIK,BANPT-612
PENDIDIKAN EKONOMI,S2,BAIK,BANPT-STKIP PGRI JOMBANG
SISTEM INFORMASI,S1,B,BANPT-3313
PEMANFAATAN SUMBERDAYA PERIKANAN,S1,B,BANPT-1958
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,B,BANPT-1454
TEKNIK PERKAPALAN,S1,A,BANPT-2663
INFORMATIKA,S1,B,BANPT-3877
PENDIDIKAN BAHASA INGGRIS,S1,B,BANPT-81
FISIKA MEDIS,S2,BAIK,BANPT-2679
SISTEM INFORMASI,S1,B,BANPT-3745
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-3468
PSIKOLOGI,S1,BAIK,BANPT-STIPSI ABDI NUSA
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-SEKOLAH TINGGI TEOLOGI GEREJA KRISTEN SULAWESI TENGAH TENTENA
TEKNOLOGI HASIL PERTANIAN,S1,BAIK,BANPT-UNIVERSITAS TEKNOLOGI SULAWESI UTARA
PENDIDIKAN BAHASA INGGRIS,S1,BAIK,BANPT-2915
PENDIDIKAN DASAR,S2,UNGGUL,BANPT-570
JURNALISTIK ISLAM,S1,BAIK,BANPT-3499
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-3573
PENDIDIKAN ANAK USIA DINI,S1,BAIK,BANPT-2770
MANAJEMEN INOVASI,S2,BAIK,BANPT-3190
HUKUM KELUARGA,S1,BAIK,BANPT-STAI NAZHATUT THULLAB SAMPANG MADURA
PENDIDIKAN EKONOMI,S1,BAIK,BANPT-UNIVERSITAS MEGOU PAK TULANG BAWANG
TEKNIK ELEKTRO,S1,BAIK,BANPT-SEKOLAH TINGGI TEKNOLOGI YUPENTEK
MANAJEMEN,S1,BAIK,BANPT-3050
TEKNIK ELEKTRO,S1,BAIK,BANPT-123
PENDIDIKAN ILMU PENGATAHUAN SOSIAL,S1,BAIK,BANPT-2781
KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,BANPT-1957
BIMBINGAN PENYULUHAN ISLAM,S1,BAIK,BANPT-3284
KEWIRAUSAHAAN,S1,BAIK,BANPT-3099
HUKUM,S1,BAIK,BANPT-3588
AKUAKULTUR,S1,BAIK,BANPT-668
SEJARAH PERADABAN ISLAM,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM NEGERI PALU
KEWIRAUSAHAAN,S1,BAIK,BANPT-3717
TEKNOLOGI REKAYASA INSTRUMENTASI,D-IV,BAIK,BANPT-2212
AKUNTANSI,S1,BAIK,BANPT-379
AKUNTANSI,S1,BAIK,BANPT-2614
PENDIDIKAN GEOGRAFI,S2,BAIK SEKALI,BANPT-2698
PENDIDIKAN IPA,S1,BAIK,BANPT-13
KETATALAKSANAAN PELAYARAN NIAGA DAN KEPEL,D-III,BAIK,BANPT-858
MANAJEMEN,S1,BAIK,BANPT-3463
SENI MUSIK,S1,BAIK SEKALI,BANPT-997
PENDIDIKAN MATEMATIKA,S1,BAIK,BANPT-16
PENGEMBANGAN PRODUK AGROINDUSTRI,D-IV,BAIK,BANPT-2699
TEKNIK SIPIL,S1,BAIK,BANPT-2469
MAGISTER ILMU PERIKANAN,S2,UNGGUL,BANPT-2699
PENDIDIKAN BAHASA ARAB,S1,B,BANPT-387
ADMINISTRASI BISNIS,D-III,B,BANPT-268
PENDIDIKAN AGAMA ISLAM,S1,B,BANPT-2794
BAHASA DAN SASTRA INDONESIA,S1,TIDAK TERAKREDITASI,BANPT-961
ILMU HUKUM,S1,TIDAK TERAKREDITASI,BANPT-SEKOLAH TINGGI ILMU HUKUM DAN HAM
BIOLOGI,S1,TIDAK TERAKREDITASI,BANPT-2149
JURNALISTIK,D-III,BAIK,BANPT-13
PENDIDIKAN AGAMA ISLAM,S2,UNGGUL,BANPT-1626
PEKERJAAN SOSIAL,S2 TERAPAN,BAIK,BANPT-3712
BAHASA INGGRIS,D-III,BAIK,BANPT-2059
ADMINISTRASI SERVER DAN JARINGAN KOMPUTER,D-II,BAIK,BANPT-2236
KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,BANPT-3472
MANAJEMEN,S1,BAIK,BANPT-2385
TEKNIK MESIN,S1,BAIK,BANPT-90
MANAJEMEN INFORMATIKA,D-III,BAIK,BANPT-2344
ILMU HUKUM,S2,BAIK SEKALI,BANPT-1302
TEKNIK LISTRIK,D-III,BAIK,BANPT-3186
AGROBISNIS,S1,BAIK,BANPT-2424
TEKNIK SIPIL,D-IV,BAIK,BANPT-3240
TEKNIK LINGKUNGAN,S1,BAIK,BANPT-1953
TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,D-IV,BAIK,BANPT-2699
AKUNTANSI,S1,BAIK,BANPT-1630
PENDIDIKAN TEKNIK ARSITEKTUR,S1,UNGGUL,BANPT-3198
PENDIDIKAN TEKNIK BANGUNAN,S1,UNGGUL,BANPT-3198
TEKNIK INFORMATIKA,S1,TIDAK TERAKREDITASI,BANPT-2479
KEUANGAN DAN PERBANKAN,D-III,TIDAK TERAKREDITASI,BANPT-2431
AHWAL AL-SYAKHSHIYYAH,S1,TIDAK TERAKREDITASI,BANPT-716
MANAJEMEN INFORMATIKA,D-III,TIDAK TERAKREDITASI,BANPT-AKADEMI MANAJEMEN INFORMATIKA DAN KOMPUTER IMELDA
KOMPUTERISASI AKUNTANSI,D-III,TIDAK TERAKREDITASI,BANPT-STMIK WIT CIREBON
AKUNTANSI,D-III,TIDAK TERAKREDITASI,BANPT-SEKOLAH TINGGI ILMU EKONOMI MAH-EISA
TEKNIK INFORMATIKA,D-III,TIDAK TERAKREDITASI,BANPT-SEKOLAH TINGGI TEKNOLOGI NUSANTARA LAMPUNG
KOMPUTERISASI AKUNTANSI,D-III,TIDAK TERAKREDITASI,BANPT-AKADEMI MANAJEMEN INFORMATIKA DAN KOMPUTER IMELDA
USAHA PERJALANAN WISATA,D-III,TIDAK TERAKREDITASI,BANPT-AKADEMI PARIWISATA SAINT MARY
PERHOTELAN,D-III,TIDAK TERAKREDITASI,BANPT-AKADEMI PARIWISATA SAINT MARY
TEKNIK ELEKTRONIKA,D-III,TIDAK TERAKREDITASI,BANPT-SEKOLAH TINGGI ELEKTRONIKA &AMP; KOMPUTER
ARSITEKTUR,S2,BAIK,BANPT-UNIVERSITAS SYIAH KUALA
PENDIDIKAN BIOLOGI,S1,BAIK,BANPT-3029
BIOLOGI,S2,UNGGUL,BANPT-2697
DOKTOR KAJIAN BUDAYA DAN MEDIA,S3,A,BANPT-2699
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,BANPT-2031
AGRIBISNIS,S2,UNGGUL,BANPT-3308
MANAJEMEN,S1,A,BANPT-1549
PENDIDIKAN AGAMA ISLAM,S3,BAIK,BANPT-IAIN JEMBER
TEKNIK INFORMATIKA,S1,C,BANPT-STMIK TUNAS BANGSA
PROFESI AKUNTAN,PROFESI,A,BANPT-3229
PROFESI INSINYUR,PROFESI,B,BANPT-177
PENDIDIKAN TEKNOLOGI DAN KEJURUAN,S2,UNGGUL,BANPT-3198
PENDIDIKAN TEKNOLOGI AGROINDUSTRI,S1,UNGGUL,BANPT-3198
MAGISTER SASTRA,S2,A,BANPT-2699
EKONOMI PEMBANGUNAN,S1,BAIK,BANPT-3958
HUKUM TATANEGARA,S1,BAIK SEKALI,BANPT-957
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,TIDAK TERAKREDITASI,BANPT-STAI PUI MAJALENGKA
TEKNIK MESIN,S1,BAIK,BANPT-2785
PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,BANPT-1698
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-3596
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-1035
AKUNTANSI,S1,BAIK,BANPT-1123
BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S1,TIDAK TERAKREDITASI,BANPT-STAI AL-KHAIRAT PAMEKASAN
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-SEKOLAH TINGGI TEOLOGI MARTURIA TANJUNG BALAI
PERBANDINGAN MAZHAB,S1,BAIK SEKALI,BANPT-UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM
EKONOMI SYARI'AH,S1,BAIK,BANPT-2667
PENDIDIKAN BAHASA INGGRIS,S1,BAIK,BANPT-860
MANAJEMEN BISNIS SYARIAH,S1,BAIK,BANPT-2737
KEHUTANAN,S1,BAIK,BANPT-2289
MANAJEMEN BISNIS INDUSTRI FURNITUR,D-III,BAIK,BANPT-POLITEKNIK INDUSTRI FURNITUR DAN PENGOLAHAN KAYU
PENDIDIKAN AGAMA ISLAM,S3,BAIK,BANPT-542
MANAJEMEN SUMBER DAYA MANUSIA,S3,BAIK,BANPT-3262
MANAJEMEN SUMBER DAYA PERAIRAN,S1,BAIK,BANPT-SEKOLAH TINGGI PERIKANAN HATTA-SJAHRIR
SISTEM INFORMASI AKUNTANSI KAMPUS KOTA SUKABUMI,D-III,BAIK,BANPT-421
TEKNIK INFORMATIKA,S1,BAIK,BANPT-2208
PERBANKAN SYARI'AH,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM NGAWI JAWA TIMUR
PENGEMBANGAN MASYARAKAT ISLAM,S1,BAIK,BANPT-3544
EKONOMI SYARIAH,S1,BAIK,BANPT-3724
PERBANKAN SYARIAH,S1,BAIK,BANPT-SEKOLAH TINGGI EKONOMI DAN BISNIS SYARIAH INDO GLOBAL MANDIRI
TEKNIK ELEKTRONIKA,D-III,TIDAK TERAKREDITASI,BANPT-POLITEKNIK SAKTI SURABAYA
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,C,BANPT-1105
PENDIDIKAN AGAMA KRISTEN,S1,TIDAK TERAKREDITASI,BANPT-1064
MANAJEMEN,S2,BAIK SEKALI,BANPT-954
TEOLOGI,S1,BAIK,BANPT-237
TEOLOGI,S1,BAIK,BANPT-945
ILMU HUKUM,S2,BAIK,BANPT-2634
KETATALAKSANAAN PELAYARAN NIAGA DAN KEPEL,D-III,BAIK,BANPT-1339
PENGEMBANGAN MASYARAKAT ISLAM,S1,BAIK,BANPT-632
ILMU PEMERINTAHAN,S1,BAIK,BANPT-STIA &AMP; PEMERINTAHAN ANNISA DWI SALFARIZI
HUKUM KELUARGA ISLAM,S1,B,BANPT-3569
PSIKOLOGI,S1,BAIK,BANPT-2370
MANAJEMEN,S2,UNGGUL,BANPT-2695
AKUNTANSI,S2,BAIK,BANPT-387
MANAJEMEN,S2,BAIK,BANPT-3255
EKONOMI,S1,BAIK,BANPT-282
HUKUM KELUARGA ISLAM,S1,BAIK,BANPT-2769
PENDIDIKAN MATEMATIKA,S2,UNGGUL,BANPT-2339
PERHOTELAN,D-III,BAIK SEKALI,BANPT-109
BISNIS PERJALANAN WISATA,D-IV,BAIK,BANPT-2699
MANAJEMEN TRANSPORTASI PERKERETAAPIAN,D-III,A,BANPT-3127
TEKNIK LISTRIK,D-III,BAIK,BANPT-2469
TRANSPORTASI DARAT,D-IV,A,BANPT-3127
TEKNIK MESIN,D-IV,BAIK,BANPT-3240
MESIN OTOMOTIF,D-IV,BAIK,BANPT-3240
ADMINISTRASI PENDIDIKAN,S2,UNGGUL,BANPT-3295
TEKNIK GRAFIKA,D-III,BAIK SEKALI,BANPT-3729
SISTEM INFORMASI,S1,BAIK,BANPT-3588
ILMU PERPUSTAKAAN DAN INFORMASI ISLAM,S1,BAIK,BANPT-517
MATEMATIKA DAN ILMU PENGETAHUAN ALAM,S3,BAIK SEKALI,BANPT-2261
ADMINISTRASI BISNIS,S1,BAIK,BANPT-3794
MANAJEMEN INFORMATIKA,D-III,BAIK,BANPT-2022
MANAJEMEN,S1,BAIK,BANPT-3673
ILMU KOMUNIKASI,S1,BAIK,BANPT-3099
MANAJEMEN,S3,BAIK SEKALI,BANPT-2695
DESAIN PRODUK,S1,BAIK,BANPT-2448
HUKUM,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU HUKUM RIAU
PETERNAKAN,S1,BAIK,BANPT-3717
PENDIDIKAN GEOGRAFI,S1,BAIK,BANPT-277
ILMU TEKNIK MESIN,S3,BAIK SEKALI,BANPT-2660
AKUAKULTUR,S1,BAIK,BANPT-2072
TEKNIK SIPIL,S1,BAIK,BANPT-853
TEKNIK MESIN,S1,BAIK,BANPT-1772
HUKUM,S1,BAIK,BANPT-3234
EKONOMI SYARIAH,S1,BAIK,BANPT-3512
FARMASI,D-III,BAIK,BANPT-1237
FARMASI,D-III,BAIK,BANPT-826
KEBIDANAN,D-III,BAIK SEKALI,BANPT-AKADEMI KEBIDANAN CIANJUR
KEPERAWATAN,D-III,BAIK,BANPT-AKADEMI KEPERAWATAN BAHRUL ULUM JOMBANG
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-AKADEMI KEPERAWATAN DHARMA HUSADA
KEPERAWATAN,D-III,BAIK,BANPT-AKADEMI KEPERAWATAN DHARMA INSAN PONTIANAK
KEBIDANAN,S1,BAIK,BANPT-INSTITUT ILMU KESEHATAN STRADA INDONESIA
BIDAN,PROFESI,BAIK,BANPT-INSTITUT ILMU KESEHATAN STRADA INDONESIA
BIDAN,PROFESI,BAIK,BANPT-2833
KEBIDANAN,S1,BAIK,BANPT-2833
PENDIDIKAN PROFESI FISIOTERAPIS,PROFESI,BAIK SEKALI,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN JAKARTA III
SANITASI,D-III,BAIK SEKALI,BANPT-POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN MALUKU
KESELAMATAN DAN KESEHATAN KERJA,D-IV,BAIK,BANPT-3108
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-896
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN BHAKTI MANDALA HUSADA
BIDAN,PROFESI,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN BINA SEHAT PPNI MOJOKERTO
KEBIDANAN,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN BINA SEHAT PPNI MOJOKERTO
BIDAN,PROFESI,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN HANG TUAH PEKANBARU
KEBIDANAN,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN HANG TUAH PEKANBARU
ILMU KEPERAWATAN,S1,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN INDONESIA MAJU
NERS,PROFESI,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN INDONESIA MAJU
GIZI,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU KESEHATAN INDONESIA MAJU
KEBIDANAN,D-III,BAIK SEKALI,BANPT-SEKOLAH TINGGI ILMU KESEHATAN SANTA ELISABETH MEDAN
NERS,PROFESI,BAIK SEKALI,BANPT-2474
KEPERAWATAN,S1,BAIK SEKALI,BANPT-2474
KESEHATAN LINGKUNGAN,S1,UNGGUL,BANPT-2679
NERS,PROFESI,UNGGUL,BANPT-3318
ILMU KEPERAWATAN,S1,UNGGUL,BANPT-3318
KEPERAWATAN,D-III,BAIK SEKALI,BANPT-UNIVERSITAS SARI MUTIARA INDONESIA
ADMINISTRASI BISNIS,S1,BAIK,BANPT-276
HUKUM KELUARGA ISLAM,S1,BAIK,BANPT-3643
TEKNOLOGI LISTRIK,D-III,BAIK,BANPT-535
PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,UNGGUL,BANPT-310
PERHOTELAN,D-III,BAIK SEKALI,BANPT-1769
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,UNGGUL,BANPT-IAIN PURWOKERTO
MANAJEMEN INFORMATIKA,D-III,BAIK,BANPT-2950
TEKNIK OTOMOTIF,D-III,BAIK,BANPT-3773
TEKNOLOGI REKAYASA MEKATRONIKA,D-IV,BAIK,BANPT-122
PENGELOLAAN KONVENSI DAN ACARA,D-IV,BAIK,BANPT-3172
HUKUM EKONOMI SYARI`AH,S1,B,BANPT-2027
ILMU PERIKANAN,S1,B,BANPT-705
REKAYASA PERTAMBANGAN,S2,UNGGUL,BANPT-2697
TEKNIK SIPIL,S2,BAIK,BANPT-570
MANAJEMEN,S2,BAIK,BANPT-3146
MANAJEMEN,S2,BAIK,BANPT-3225
AGROTEKNOLOGI,S1,BAIK,BANPT-2024
ADMINISTRASI BISNIS,S1,B,BANPT-378
PENDIDIKAN AGAMA ISLAM,S1,A,BANPT-834
ILMU INFORMASI DAN PERPUSTAKAAN,S1,UNGGUL,BANPT-2135
AGROTEKNOLOGI,S1,B,BANPT-UNIVERSITAS RATU SAMBAN
KEWIRAUSAHAAAN,S1,BAIK,BANPT-3820
PETERNAKAN,S1,B,BANPT-3895
HUKUM EKONOMI SYARIAH,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM FAQIH ASY&#039;ARI KEDIRI
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-1941
PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,BANPT-646
ILMU PEMERINTAHAN,S1,TIDAK TERAKREDITASI,BANPT-669
STUDI ISLAM,S3,BAIK SEKALI,BANPT-IAIN PURWOKERTO
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-1129
KEPENDETAAN,S1,BAIK,BANPT-601
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-3159
TEKNIK MESIN,S1,BAIK,BANPT-1157
ILMU ADMINISTRASI NEGARA,S1,BAIK,BANPT-3678
PENDIDIKAN BAHASA JERMAN,S1,TIDAK TERAKREDITASI,BANPT-997
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-1941
EKONOMI SYARIAH,S1,BAIK,BANPT-3734
KEWIRAUSAHAAN,S1,BAIK,BANPT-3775
AKUNTANSI,D-III,BAIK,BANPT-3908
TEOLOGI,S1,BAIK,BANPT-1602
TEOLOGI,S1,BAIK,BANPT-SEKOLAH TINGGI TEOLOGI RENATUS PEMATANG SIANTAR
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-2389
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-2989
HUKUM KELUARGA ISLAM,S1,BAIK,BANPT-1819
SASTRA INGGRIS,S1,BAIK,BANPT-1305
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK,BANPT-3554
EKONOMI SYARIAH,S1,BAIK,BANPT-3847
TEKNIK ELEKTRO,S1,TIDAK TERAKREDITASI,BANPT-2043
PERPUSTAKAAN DAN ILMU INFORMASI,S1,BAIK,BANPT-310
ILMU ADMINISTRASI NEGARA,S1,BAIK,BANPT-414
TEKNOLOGI PENGINDERAAN,S2,BAIK SEKALI,BANPT-3306
MANAJEMEN,S2,BAIK SEKALI,BANPT-688
DESAIN KOMUNIKASI VISUAL,S1,BAIK,BANPT-968
PETERNAKAN,S1,BAIK,BANPT-1150
PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,BANPT-1045
AKUNTANSI,S1,BAIK,BANPT-3234
TEKNIK INFORMATIKA,S1,BAIK,BANPT-3992
PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,BANPT-763
PENDIDIKAN AGAMA ISLAM,S1,BAIK,BANPT-2650
HUKUM KELUARGA,S1,BAIK,BANPT-3507
TEKNIK INDUSTRI,S1,TIDAK TERAKREDITASI,BANPT-UNIVERSITAS TEKNOLOGI SULAWESI UTARA
ILMU KOMUNIKASI,S1,BAIK,BANPT-599
AKUNTANSI,S1,BAIK,BANPT-1409
SOSIOLOGI AGAMA,S1,BAIK,BANPT-632
ILMU KOMUNIKASI,S1,BAIK,BANPT-3807
TEKNIK SIPIL,S1,B,BANPT-3860
PENDIDIKAN SEJARAH,S1,B,BANPT-2473
TEKNIK INFORMATIKA,S1,B,BANPT-1959
PERHOTELAN,D-III,B,BANPT-AKADEMI PARIWISATA INDRAPRASTA
ADMINISTRASI PERKANTORAN,D-III,B,BANPT-3240
TEKNIK SIPIL,D-III,B,BANPT-2363
AKUNTANSI MANAJERIAL,D-IV,A,BANPT-3238
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,B,BANPT-IKIP GUNUNG SITOLI
PENDIDIKAN KIMIA,S1,A,BANPT-3295
SISTEM INFORMASI,S1,B,BANPT-3168
INFORMATIKA,S1,B,BANPT-1739
PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,BANPT-2069
PENDIDIKAN OLAHRAGA DAN KESEHATAN,S1,B,BANPT-2126
INFORMATIKA,S1,A,BANPT-2510
TEKNIK SIPIL,D-III,B,BANPT-POLITEKNIK NEGERI MEDAN
PENDIDIKAN PROFESI GURU,PROFESI,A,BANPT-3804
HUKUM,S1,B,BANPT-3853
PENDIDIKAN PROFESI INSINYUR,PROFESI,B,BANPT-2680
BUDIDAYA TERNAK,D-III,BAIK,BANPT-3186
MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,BANPT-STAI AL-KHAIRAT PAMEKASAN
HUKUM KELUARGA,S1,BAIK,BANPT-3471
AKUNTANSI,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU EKONOMI DHARMA AGUNG BANDUNG
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-3431
ILMU PEMERINTAHAN,S2,B,BANPT-760
PENDIDIKAN BAHASA ARAB,S1,B,BANPT-2674
SOSIOLOGI,S1,A,BANPT-1549
TEKNIK SIPIL,S1,B,BANPT-2439
SASTRA INDONESIA,S1,A,BANPT-3237
PENDIDIKAN BIOLOGI,S1,B,BANPT-370
AQIDAH DAN FILSAFAT ISLAM,S2,BAIK,BANPT-1346
MANAJEMEN,S2,A,BANPT-2368
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,B,BANPT-2136
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,BANPT-3861
AKUNTANSI,S1,B,BANPT-3101
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,A,BANPT-3295
BUDIDAYA PERAIRAN,S1,B,BANPT-2469
MANAJEMEN,S1,B,BANPT-3099
PEMANFAATAN SUMBER DAYA PERIKANAN,S1,B,BANPT-2616
MANAJEMEN JASA,D-III,B,BANPT-1482
MANAJEMEN,S1,B,BANPT-STIE MANAJEMEN BISNIS INDONESIA
PSIKOLOGI,S1,B,BANPT-UNIVERSITAS ISLAM 45 BEKASI
ADMINISTRASI DAN KEBIJAKAN PUBLIK,S2,B,BANPT-2041
AGRIBISNIS,S1,B,BANPT-2469
PENDIDIKAN TATA BOGA,S1,A,BANPT-2698
PENDIDIKAN GURU SEKOLAH DASAR,S1,A,BANPT-2435
TEKNIK GEODESI DAN GEOMATIKA,S2,A,BANPT-2697
BIOMANAJEMEN,S2,UNGGUL,BANPT-2697
PENDIDIKAN TATA BOGA,S1,A,BANPT-3804
KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,BANPT-624
BIMBINGAN KONSELING,S1,B,BANPT-2871
ILMU SEJARAH,S1,A,BANPT-570
SASTRA MINANGKABAU,S1,B,BANPT-2063
MANAJEMEN SUMBER DAYA PERAIRAN,S1,B,BANPT-2464
ILMU ADMINISTRASI NEGARA,S1,B,BANPT-2464
PENDIDIKAN SENI RUPA,S1,A,BANPT-3295
PENDIDIKAN AGAMA ISLAM,S1,B,BANPT-984
SISTEM INFORMASI,D-III,A,BANPT-2368
TEKNOLOGI PENDIDIKAN,S1,B,BANPT-2126
PENDIDIKAN SEJARAH,S1,B,BANPT-STKIP PGRI LUBUK LINGGAU
PENDIDIKAN SEJARAH,S1,A,BANPT-3295
MANAJEMEN PERUSAHAAN,D-III,B,BANPT-2278
PENDIDIKAN AGAMA ISLAM,S1,B,BANPT-2620
PENDIDIKAN EKONOMI,S1,B,BANPT-2871
MANAJEMEN SUMBER DAYA PERAIRAN,S1,B,BANPT-1787
STATISTIKA TERAPAN,S2,A,BANPT-2672
PENDIDIKAN JASMANI,S1,B,BANPT-STKIP PGRI JOMBANG
PENDIDIKAN GURU SEKOLAH DASAR,S1,B,BANPT-3521
TEKNOLOGI HASIL PERTANIAN,S1,B,BANPT-3396
AKUNTANSI,D-III,B,BANPT-UNIVERSITAS KRISTEN IMMANUEL YOGYAKARTA
KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,BANPT-286
KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,BANPT-INSTITUT AGAMA ISLAM DARUL DA&#039;WAH WAL IRSYAD POLEWALI MANDAR
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-3427
PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,BAIK SEKALI,BANPT-2339
PSIKOLOGI,S1,BAIK,BANPT-2873
NAUTIKA,D-III,BAIK,BANPT-2304
KOMUNIKASI DAN PENYIARAN ISLAM,S1,TIDAK TERAKREDITASI,BANPT-3575
PENDIDIKAN BAHASA INGGRIS,S1,BAIK,BANPT-3256
SOSIOLOGI AGAMA,S1,BAIK,BANPT-IAIN TULUNGAGUNG
PERMESINAN KAPAL,D-III,BAIK,BANPT-2304
TEOLOGI,S1,BAIK,BANPT-3368
MANAJEMEN PROYEK KONTRUKSI,D-IV,BAIK,BANPT-550
TEOLOGI,S1,BAIK,BANPT-SEKOLAH TINGGI ALKITAB GINOSKO AIRMADIDI
PENDIDIKAN AGAMA KRISTEN,S1,BAIK,BANPT-1602
ILMU AL-QUR'AN DAN TAFSIR,S1,BAIK,BANPT-3614
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,TIDAK TERAKREDITASI,BANPT-SEKOLAH TINGGI ILMU TARBIYAH KUPANG
PENDIDIKAN KIMIA,S2,BAIK SEKALI,BANPT-2673
EKONOMI SYARIAH,S1,TIDAK TERAKREDITASI,BANPT-3575
PENDIDIKAN AGAMA ISLAM,S2,BAIK,BANPT-3780
PERBANKAN SYARI'AH,S1,BAIK,BANPT-SEKOLAH TINGGI ILMU EKONOM SYARI&#039;AH MITRA KARYA BEKASI JAWA BARAT
PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,BANPT-2371
ILMU PEMERINTAHAN,S1,BAIK,BANPT-3268
TEOLOGI,S1,BAIK,BANPT-1175
