prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-1,rencanamu-97,UMUM,AGROTEKNOLOGI,B
prodi-2,rencanamu-97,UMUM,PETERNAKAN,B
prodi-3,rencanamu-97,UMUM,AGRIBISNIS,B
prodi-4,rencanamu-97,UMUM,BUDIDAYA PERAIRAN,B
prodi-5,rencanamu-97,UMUM,KEHUTANAN,C
prodi-6,rencanamu-97,UMUM,TEKNOLOGI INDUSTRI PERTANIAN,C
prodi-7,rencanamu-97,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-8,rencanamu-97,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-9,rencanamu-97,UMUM,PENDIDIKAN BIOLOGI,B
prodi-10,rencanamu-97,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-11,rencanamu-97,UMUM,PENDIDIKAN FISIKA,B
prodi-12,rencanamu-97,UMUM,PENDIDIKAN EKONOMI,B
prodi-13,rencanamu-97,UMUM,PENDIDIKAN GURU SD,A
prodi-14,rencanamu-97,UMUM,PENDIDIKAN GEOGRAFI,B
prodi-15,rencanamu-97,UMUM,PENDIDIKAN GURU PAUD,C
prodi-16,rencanamu-97,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-17,rencanamu-97,UMUM,ILMU ADMINISTRASI NIAGA,B
prodi-18,rencanamu-97,UMUM,ILMU HUBUNGAN INTERNASIONAL,B
prodi-19,rencanamu-97,UMUM,EKONOMI PEMBANGUNAN,B
prodi-20,rencanamu-97,UMUM,PENDIDIKAN TEKNIK INFORMATIKA,C
prodi-21,rencanamu-97,UMUM,TEKNIK SIPIL,B
prodi-22,rencanamu-97,UMUM,KEBIDANAN,C
prodi-23,rencanamu-97,UMUM,ARSITEKTUR,C
prodi-24,rencanamu-97,UMUM,MANAJEMEN INFORMATIKA,B
prodi-25,rencanamu-264,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-26,rencanamu-264,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-27,rencanamu-264,UMUM,PENDIDIKAN EKONOMI,B
prodi-28,rencanamu-264,UMUM,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",B
prodi-29,rencanamu-264,UMUM,PENDIDIKAN KIMIA,B
prodi-30,rencanamu-264,UMUM,PENDIDIKAN BIOLOGI,C
prodi-31,rencanamu-264,UMUM,AKUNTANSI,C
prodi-32,rencanamu-264,UMUM,MANAJEMEN,C
prodi-33,rencanamu-264,UMUM,KESEHATAN MASYARAKAT,B
prodi-34,rencanamu-218,UMUM,MANAJEMEN SYARIAH,A
prodi-35,rencanamu-218,UMUM,PENDIDIKAN AGAMA ISLAM,A
prodi-36,rencanamu-218,UMUM,PENDIDIKAN ANAK USIA DINI,B
prodi-37,rencanamu-218,UMUM,PERBANKAN SYARIAH,B
prodi-38,rencanamu-218,UMUM,BIMBINGAN DAN KONSELING,B
prodi-39,rencanamu-218,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-40,rencanamu-218,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-41,rencanamu-218,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-42,rencanamu-218,UMUM,PENDIDIKAN KEWARGANEGARAAN,B
prodi-43,rencanamu-218,UMUM,PENDIDIKAN AKUNTANSI,A
prodi-44,rencanamu-218,UMUM,ADMINISTRASI NEGARA,B
prodi-45,rencanamu-218,UMUM,ILMU KOMUNIKASI,A
prodi-46,rencanamu-218,UMUM,ILMU KESEJAHTERAAN SOSIAL,A
prodi-47,rencanamu-218,UMUM,AGRIBISNIS,B
prodi-48,rencanamu-218,UMUM,AGROTEKNOLOGI,B
prodi-49,rencanamu-218,UMUM,ILMU DAN TEKNOLOGI PANGAN,B
prodi-50,rencanamu-218,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-51,rencanamu-218,UMUM,AKUNTANSI,A
prodi-52,rencanamu-218,UMUM,EKONOMI PEMBANGUNAN,B
prodi-53,rencanamu-218,UMUM,MANAJEMEN,A
prodi-54,rencanamu-218,UMUM,ILMU HUKUM,A
prodi-55,rencanamu-218,UMUM,TEKNIK ELEKTRO,B
prodi-56,rencanamu-218,UMUM,TEKNIK MESIN,B
prodi-57,rencanamu-218,UMUM,TEKNIK SIPIL,B
prodi-58,rencanamu-218,UMUM,PENDIDIKAN DOKTER,B
prodi-59,rencanamu-194,UMUM,PSIKOLOGI,B
prodi-60,rencanamu-194,UMUM,AKUNTANSI,B
prodi-61,rencanamu-194,UMUM,MANAJEMEN,A
prodi-62,rencanamu-194,UMUM,ILMU HUKUM,B
prodi-63,rencanamu-194,UMUM,ARSITEKTUR,B
prodi-64,rencanamu-194,UMUM,TEKNIK ELEKTRO,B
prodi-65,rencanamu-194,UMUM,TEKNIK INDUSTRI,B
prodi-66,rencanamu-194,UMUM,TEKNIK MESIN,B
prodi-67,rencanamu-194,UMUM,TEKNIK SIPIL,B
prodi-68,rencanamu-194,UMUM,TEKNIK INFORMATIKA,C
prodi-69,rencanamu-194,UMUM,ILMU ADMINISTRASI NEGARA,A
prodi-70,rencanamu-194,UMUM,ILMU KOMUNIKASI,B
prodi-71,rencanamu-194,UMUM,ILMU PEMERINTAHAN,B
prodi-72,rencanamu-194,UMUM,BIOLOGI,B
prodi-73,rencanamu-194,UMUM,AGRIBISNIS,A
prodi-74,rencanamu-194,UMUM,AGROTEKNOLOGI,-
prodi-75,rencanamu-158,UMUM,AL-AHWAL AL-SYAKHSIYAH,B
prodi-76,rencanamu-158,UMUM,AKUNTANSI,B
prodi-77,rencanamu-158,UMUM,EKONOMI PEMBANGUNAN,B
prodi-78,rencanamu-158,UMUM,MANAJEMEN,B
prodi-79,rencanamu-158,UMUM,SASTRA INGGRIS,B
prodi-80,rencanamu-158,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-81,rencanamu-158,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-82,rencanamu-158,UMUM,PENDIDIKAN BIOLOGI,B
prodi-83,rencanamu-158,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-84,rencanamu-158,UMUM,ADMINISTRASI NEGARA,C
prodi-85,rencanamu-158,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-86,rencanamu-158,UMUM,PENDIDIKAN DOKTER,B
prodi-87,rencanamu-158,UMUM,TEKNIK ELEKTRO,C
prodi-88,rencanamu-158,UMUM,TEKNIK INDUSTRI,B
prodi-89,rencanamu-158,UMUM,TEKNIK INFORMATIKA,C
prodi-90,rencanamu-158,UMUM,TEKNIK MESIN,B
prodi-91,rencanamu-158,UMUM,TEKNIK SIPIL,B
prodi-92,rencanamu-33,UMUM,ARSITEKTUR,C
prodi-93,rencanamu-33,UMUM,TEKNIK SIPIL,B
prodi-94,rencanamu-33,UMUM,TEKNIK ELEKTRO,B
prodi-95,rencanamu-33,UMUM,TEKNIK INDUSTRI,C
prodi-96,rencanamu-33,UMUM,TEKNIK INFORMATIKA,C
prodi-97,rencanamu-33,UMUM,TEKNIK KIMIA,C
prodi-98,rencanamu-33,UMUM,TEKNIK MESIN,B
prodi-99,rencanamu-33,UMUM,TEKNIK GEOLOGI,C
prodi-100,rencanamu-33,UMUM,TEKNIK PERTAMBANGAN,C
prodi-101,rencanamu-139,UMUM,SASTRA INGGRIS,B
prodi-102,rencanamu-139,UMUM,SENI MUSIK,B
prodi-103,rencanamu-139,UMUM,AKUNTANSI,B
prodi-104,rencanamu-139,UMUM,MANAJEMEN,B
prodi-105,rencanamu-139,UMUM,EKONOMI PEMBANGUNAN,B
prodi-106,rencanamu-139,UMUM,ILMU HUKUM,B
prodi-107,rencanamu-139,UMUM,PENDIDIKAN DOKTER,B
prodi-108,rencanamu-139,UMUM,PENDIDIKAN AGAMA KRISTEN,B
prodi-109,rencanamu-139,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-110,rencanamu-139,UMUM,PENDIDIKAN BAHASA JERMAN,-
prodi-111,rencanamu-139,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-112,rencanamu-139,UMUM,PENDIDIKAN EKONOMI,B
prodi-113,rencanamu-139,UMUM,PENDIDIKAN FISIKA,-
prodi-114,rencanamu-139,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-115,rencanamu-139,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-116,rencanamu-139,UMUM,AGROTEKNOLOGI,B
prodi-117,rencanamu-139,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-118,rencanamu-139,UMUM,AGRIBISNIS,B
prodi-119,rencanamu-139,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-120,rencanamu-139,UMUM,ILMU ADMINISTRASI NIAGA,B
prodi-121,rencanamu-139,UMUM,ADMINISTRASI PERPAJAKAN,-
prodi-122,rencanamu-139,UMUM,PETERNAKAN,B
prodi-123,rencanamu-139,UMUM,TEKNIK ELEKTRO,B
prodi-124,rencanamu-139,UMUM,TEKNIK MESIN,B
prodi-125,rencanamu-139,UMUM,TEKNIK SIPIL,B
prodi-126,rencanamu-139,UMUM,PSIKOLOGI,B
prodi-127,rencanamu-226,UMUM,PENDIDIKAN EKONOMI,B
prodi-128,rencanamu-226,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-129,rencanamu-226,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-130,rencanamu-226,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-131,rencanamu-226,UMUM,PENDIDIKAN FISIKA,C
prodi-132,rencanamu-226,UMUM,PENDIDIKAN GURU SD,C
prodi-133,rencanamu-226,UMUM,PENDIDIKAN ANAK USIA DINI,B
prodi-134,rencanamu-226,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-135,rencanamu-226,UMUM,BIMBINGAN DAN KONSELING,-
prodi-136,rencanamu-226,UMUM,PENDIDIKAN BAHASA INDONESIA,B
prodi-137,rencanamu-226,UMUM,FARMASI,-
prodi-138,rencanamu-226,UMUM,ILMU HUKUM,B
prodi-139,rencanamu-226,UMUM,MANAJEMEN,B
prodi-140,rencanamu-226,UMUM,AKUNTANSI,B
prodi-141,rencanamu-226,UMUM,SASTRA INGGRIS,-
prodi-142,rencanamu-226,UMUM,AGRIBISNIS,C
prodi-143,rencanamu-198,UMUM,SASTRA INGGRIS,B
prodi-144,rencanamu-198,UMUM,AGRIBISNIS,B
prodi-145,rencanamu-198,UMUM,AGROEKOTEKNOLOGI,B
prodi-146,rencanamu-198,UMUM,AKUNTANSI,B
prodi-147,rencanamu-198,UMUM,MANAJEMEN,B
prodi-148,rencanamu-198,UMUM,PENDIDIKAN DOKTER,C
prodi-149,rencanamu-198,UMUM,SISTEM INFORMASI,B
prodi-150,rencanamu-198,UMUM,TEKNIK INFORMATIKA,B
prodi-151,rencanamu-198,UMUM,MANAJEMEN INFORMATIKA,B
prodi-152,rencanamu-198,UMUM,KOMPUTERISASI AKUNTANSI,B
prodi-153,rencanamu-254,UMUM,AGROTEKNOLOGI,C
prodi-154,rencanamu-254,UMUM,TEKNOLOGI HASIL PERTANIAN,C
prodi-155,rencanamu-254,UMUM,AGRIBISNIS,C
prodi-156,rencanamu-254,UMUM,MANAJEMEN,-
prodi-157,rencanamu-254,UMUM,EKONOMI PEMBANGUNAN,C
prodi-158,rencanamu-254,UMUM,ILMU HUKUM,C
prodi-159,rencanamu-254,UMUM,TEKNIK SIPIL,C
prodi-160,rencanamu-254,UMUM,TEKNIK INDUSTRI,C
prodi-161,rencanamu-254,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-162,rencanamu-254,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,C
prodi-163,rencanamu-254,UMUM,PENDIDIKAN GURU SD,C
prodi-164,rencanamu-266,UMUM,MANAJEMEN,C
prodi-165,rencanamu-266,UMUM,EKONOMI PEMBANGUNAN,C
prodi-166,rencanamu-266,UMUM,AKUNTANSI,-
prodi-167,rencanamu-266,UMUM,AGRIBISNIS,-
prodi-168,rencanamu-266,UMUM,AGROTEKNOLOGI,-
prodi-169,rencanamu-266,UMUM,KEHUTANAN,-
prodi-170,rencanamu-266,UMUM,ILMU HUKUM,B
prodi-171,rencanamu-266,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-172,rencanamu-266,UMUM,BAHASA INGGRIS,-
prodi-173,rencanamu-266,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-174,rencanamu-266,UMUM,PENDIDIKAN BIOLOGI,-
prodi-175,rencanamu-266,UMUM,PENDIDIKAN SEJARAH,-
prodi-176,rencanamu-266,UMUM,TEKNIK MESIN,-
prodi-177,rencanamu-266,UMUM,TEKNIK SIPIL,-
prodi-178,rencanamu-266,UMUM,PERENCANAAN WILAYAH DAN KOTA,-
prodi-179,rencanamu-221,UMUM,PETERNAKAN,C
prodi-180,rencanamu-221,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-181,rencanamu-221,UMUM,PENDIDIKAN BIOLOGI,B
prodi-182,rencanamu-221,UMUM,PENDIDIKAN FISIKA,B
prodi-183,rencanamu-221,UMUM,PENDIDIKAN KIMIA,C
prodi-184,rencanamu-221,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-185,rencanamu-221,UMUM,PENDIDIKAN EKONOMI,B
prodi-186,rencanamu-221,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-187,rencanamu-221,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-188,rencanamu-221,UMUM,BIMBINGAN DAN KONSELING,-
prodi-189,rencanamu-221,UMUM,ILMU ADMINISTRASI NEGARA,-
prodi-190,rencanamu-221,UMUM,ILMU HUKUM,B
prodi-191,rencanamu-221,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-192,rencanamu-25,UMUM,TEKNIK GEOLOGI,C
prodi-193,rencanamu-25,UMUM,TEKNIK PERTAMBANGAN,C
prodi-194,rencanamu-25,UMUM,ARSITEKTUR,B
prodi-195,rencanamu-25,UMUM,PERENCANAAN WILAYAH DAN KOTA,C
prodi-196,rencanamu-25,UMUM,DESAIN INTERIOR,C
prodi-197,rencanamu-25,UMUM,TEKNIK INDUSTRI,C
prodi-198,rencanamu-25,UMUM,TEKNIK INFORMATIKA,C
prodi-199,rencanamu-25,UMUM,MANAJEMEN INFORMATIKA,C
prodi-200,rencanamu-168,UMUM,AKUNTANSI,B
prodi-201,rencanamu-168,UMUM,MANAJEMEN,B
prodi-202,rencanamu-168,UMUM,AKUNTANSI,-
prodi-203,rencanamu-168,UMUM,MANAJEMEN PERKANTORAN,-
prodi-204,rencanamu-168,UMUM,SASTRA INGGRIS,-
prodi-205,rencanamu-168,UMUM,ARSITEKTUR,B
prodi-206,rencanamu-168,UMUM,SISTEM INFORMASI,B
prodi-207,rencanamu-168,UMUM,TEKNIK INFORMATIKA,B
prodi-208,rencanamu-168,UMUM,TEKNIK SIPIL,C
prodi-209,rencanamu-168,UMUM,AGROTEKNOLOGI,B
prodi-210,rencanamu-168,UMUM,TEKNOLOGI HASIL PERTANIAN,B
prodi-211,rencanamu-168,UMUM,ILMU HUKUM,B
prodi-212,rencanamu-168,UMUM,ILMU FILSAFAT,B
prodi-213,rencanamu-168,UMUM,PENDIDIKAN MATEMATIKA,C
prodi-214,rencanamu-168,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,C
prodi-215,rencanamu-168,UMUM,PENDIDIKAN GURU SD,C
prodi-216,rencanamu-168,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-217,rencanamu-135,UMUM,TEKNIK SIPIL,C
prodi-218,rencanamu-135,UMUM,EKONOMI PEMBANGUNAN,C
prodi-219,rencanamu-135,UMUM,MANAJEMEN,-
prodi-220,rencanamu-135,UMUM,AGROEKOTEKNOLOGI,C
prodi-221,rencanamu-135,UMUM,PETERNAKAN,C
prodi-222,rencanamu-135,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,-
prodi-223,rencanamu-135,UMUM,PENDIDIKAN BAHASA INGGRIS,C
prodi-224,rencanamu-135,UMUM,PENDIDIKAN FISIKA,C
prodi-225,rencanamu-135,UMUM,PENDIDIKAN MATEMATIKA,-
prodi-226,rencanamu-135,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,C
prodi-227,rencanamu-135,UMUM,PENDIDIKAN SEJARAH,-
prodi-228,rencanamu-135,UMUM,ILMU ADMINISTRASI NEGARA,-
prodi-229,rencanamu-135,UMUM,ILMU PEMERINTAHAN,-
prodi-230,rencanamu-84,UMUM,MANAJEMEN INFORMATIKA,B
prodi-231,rencanamu-84,UMUM,TEKNIK KOMPUTER,B
prodi-232,rencanamu-84,UMUM,SISTEM INFORMASI,B
prodi-233,rencanamu-84,UMUM,SISTEM KOMPUTER,B
prodi-234,rencanamu-241,UMUM,ILMU HUKUM,B
prodi-235,rencanamu-241,UMUM,MANAJEMEN,-
prodi-236,rencanamu-241,UMUM,AKUNTANSI,A
prodi-237,rencanamu-241,UMUM,EKONOMI PEMBANGUNAN,A
prodi-238,rencanamu-241,UMUM,PETERNAKAN,B
prodi-239,rencanamu-241,UMUM,AGROEKOTEKNOLOGI,B
prodi-240,rencanamu-241,UMUM,PENDIDIKAN AGAMA ISLAM,B
prodi-241,rencanamu-241,UMUM,ARSITEKTUR,B
prodi-242,rencanamu-241,UMUM,TEKNIK ELEKTRO,B
prodi-243,rencanamu-241,UMUM,ILMU FILSAFAT,B
prodi-244,rencanamu-241,UMUM,SISTEM KOMPUTER,B
prodi-245,rencanamu-241,UMUM,ILMU HUKUM,-
prodi-246,rencanamu-241,UMUM,MANAJEMEN,C
prodi-247,rencanamu-241,UMUM,PERPAJAKAN,B
prodi-248,rencanamu-241,UMUM,TEKNIK KOMPUTER,B
prodi-249,rencanamu-250,UMUM,ILMU KEDOKTERAN,B
prodi-250,rencanamu-250,UMUM,KEDOKTERAN GIGI,B
prodi-251,rencanamu-250,UMUM,KEPERAWATAN,B
prodi-252,rencanamu-250,UMUM,ILMU KESEHATAN MASYARAKAT,B
prodi-253,rencanamu-250,UMUM,AKUNTANSI,B
prodi-254,rencanamu-250,UMUM,MANAJEMEN,B
prodi-255,rencanamu-250,UMUM,KEUANGAN DAN PERBANKAN,B
prodi-256,rencanamu-250,UMUM,AKUNTANSI,C
prodi-257,rencanamu-250,UMUM,TEKNIK ELEKTRO,C
prodi-258,rencanamu-250,UMUM,TEKNIK INDUSTRI,C
prodi-259,rencanamu-250,UMUM,SISTEM INFORMASI,C
prodi-260,rencanamu-250,UMUM,TEKNIK INFORMATIKA,C
prodi-261,rencanamu-250,UMUM,AGROTEKNOLOGI,B
prodi-262,rencanamu-250,UMUM,AGRIBISNIS,B
prodi-263,rencanamu-250,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-264,rencanamu-250,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-265,rencanamu-250,UMUM,ILMU HUKUM,B
prodi-266,rencanamu-250,UMUM,PSIKOLOGI,C
prodi-267,rencanamu-250,UMUM,KOMPUTERISASI AKUNTANSI,C
prodi-268,rencanamu-250,UMUM,MANAJEMEN INFORMATIKA,C
prodi-269,rencanamu-250,UMUM,KEBIDANAN,B
prodi-270,rencanamu-118,UMUM,ILMU EKONOMI,B
prodi-271,rencanamu-118,UMUM,MANAJEMEN,B
prodi-272,rencanamu-118,UMUM,AKUNTANSI,B
prodi-273,rencanamu-118,UMUM,ILMU HUKUM,B
prodi-274,rencanamu-118,UMUM,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,B
prodi-275,rencanamu-118,UMUM,PENDIDIKAN GURU SD,B
prodi-276,rencanamu-118,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-277,rencanamu-118,UMUM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-278,rencanamu-118,UMUM,PENDIDIKAN BAHASA INGGRIS,A
prodi-279,rencanamu-118,UMUM,PENDIDIKAN BIOLOGI,B
prodi-280,rencanamu-118,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-281,rencanamu-118,UMUM,SASTRA JEPANG,B
prodi-282,rencanamu-118,UMUM,SASTRA INGGRIS,B
prodi-283,rencanamu-118,UMUM,SASTRA INDONESIA,B
prodi-284,rencanamu-118,UMUM,TEKNIK ARSITEKTUR,B
prodi-285,rencanamu-118,UMUM,TEKNIK SIPIL,A
prodi-286,rencanamu-118,UMUM,PERENCANAAN WILAYAH DAN KOTA,B
prodi-287,rencanamu-118,UMUM,BUDIDAYA PERAIRAN,A
prodi-288,rencanamu-118,UMUM,PEMANFAATAN SUMBER DAYA PERIKANAN,A
prodi-289,rencanamu-118,UMUM,TEKNIK ELEKTRO,B
prodi-290,rencanamu-118,UMUM,TEKNIK MESIN,B
prodi-291,rencanamu-118,UMUM,TEKNIK INDUSTRI,B
prodi-292,rencanamu-118,UMUM,TEKNIK KIMIA,B
prodi-293,rencanamu-118,UMUM,TEKNIK EKONOMI KONSTRUKSI,B
prodi-294,rencanamu-118,UMUM,"PENGELOLAAN SUMBERDAYA PERAIRAN, PESISIR DAN KELAUTAN",B
prodi-295,rencanamu-118,UMUM,TEKNIK SIPIL,B
prodi-296,rencanamu-118,UMUM,ARSITEKTUR,C
prodi-297,rencanamu-129,UMUM,AKUNTANSI,B
prodi-298,rencanamu-129,UMUM,MANAJEMEN,B
prodi-299,rencanamu-129,UMUM,ILMU HUKUM,B
prodi-300,rencanamu-129,UMUM,ARSITEKTUR,B
prodi-301,rencanamu-129,UMUM,TEKNIK ELEKTRO,B
prodi-302,rencanamu-129,UMUM,TEKNIK INDUSTRI,C
prodi-303,rencanamu-129,UMUM,TEKNIK MESIN,B
prodi-304,rencanamu-129,UMUM,TEKNIK SIPIL,B
prodi-305,rencanamu-129,UMUM,AGRIBISNIS,B
prodi-306,rencanamu-129,UMUM,AGROTEKNOLOGI,-
prodi-307,rencanamu-129,UMUM,TEKNIK HASIL PERTANIAN,B
prodi-308,rencanamu-129,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-309,rencanamu-129,UMUM,ILMU KOMUNIKASI,B
prodi-310,rencanamu-129,UMUM,ILMU PEMERINTAHAN,B
prodi-311,rencanamu-129,UMUM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-312,rencanamu-129,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-313,rencanamu-129,UMUM,PENDIDIKAN EKONOMI,B
prodi-314,rencanamu-129,UMUM,PENDIDIKAN MATEMATIKA,B
prodi-315,rencanamu-129,UMUM,SASTRA INGGRIS,B
prodi-316,rencanamu-129,UMUM,MANAJEMEN INFORMATIKA,B
prodi-317,rencanamu-253,UMUM,SISTEM KOMPUTER,C
prodi-318,rencanamu-253,UMUM,SISTEM INFORMASI,B
prodi-319,rencanamu-253,UMUM,TEKNIK INFORMATIKA,C
prodi-320,rencanamu-253,UMUM,AKUNTANSI,B
prodi-321,rencanamu-253,UMUM,MANAJEMEN,B
prodi-322,rencanamu-253,UMUM,TEKNIK SIPIL,C
prodi-323,rencanamu-253,UMUM,TEKNIK INDUSTRI,C
prodi-324,rencanamu-253,UMUM,PSIKOLOGI,-
prodi-325,rencanamu-253,UMUM,DESAIN DAN KOMUNIKASI VISUAL,B
prodi-326,rencanamu-253,UMUM,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,C
prodi-327,rencanamu-253,UMUM,AKUNTANSI,-
prodi-328,rencanamu-253,UMUM,MANAJEMEN INFORMATIKA,B
prodi-329,rencanamu-102,UMUM,PENDIDIKAN DOKTER,B
prodi-330,rencanamu-102,UMUM,FARMASI,-
prodi-331,rencanamu-102,UMUM,MANAJEMAN DAKWAH,B
prodi-332,rencanamu-102,UMUM,KEWIRAUSAHAAN,-
prodi-333,rencanamu-102,UMUM,ILMU KEDOKTERAN GIGI,B
prodi-334,rencanamu-102,UMUM,KESEHATAN MASYARAKAT,B
prodi-335,rencanamu-102,UMUM,ADMINISTRASI RUMAH SAKIT,-
prodi-336,rencanamu-102,UMUM,KEBIDANAN,B
prodi-337,rencanamu-102,UMUM,RADIOLOGI,B
prodi-338,rencanamu-102,UMUM,KEPERAWATAN ANESTESIOLOGI,-
prodi-339,rencanamu-149,UMUM,MANAJEMEN,B
prodi-340,rencanamu-149,UMUM,AKUNTANSI,C
prodi-341,rencanamu-149,UMUM,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",C
prodi-342,rencanamu-149,UMUM,BAHASA INGGRIS,C
prodi-343,rencanamu-149,UMUM,TEKNIK SIPIL,C
prodi-344,rencanamu-149,UMUM,TEKNIK INDUSTRI,C
prodi-345,rencanamu-149,UMUM,SISTEM INFORMASI,C
prodi-346,rencanamu-149,UMUM,EKONOMI SYARIAH,C
prodi-347,rencanamu-149,UMUM,ILMU ALQURAN DAN TAFSIR,C
prodi-348,rencanamu-149,UMUM,MANAJEMEN PENDIDIKAN ISLAM,C
prodi-349,rencanamu-149,UMUM,ILMU HUKUM,C
prodi-350,rencanamu-149,UMUM,AGRIBISNIS,C
prodi-351,rencanamu-149,UMUM,AGROTEKNOLOGI,C
prodi-352,rencanamu-149,UMUM,BUDIDAYA PERAIRAN,C
prodi-353,rencanamu-149,UMUM,TEKNOLOGI PANGAN,C
prodi-354,rencanamu-185,UMUM,ILMU ADMINISTRASI NEGARA,B
prodi-355,rencanamu-185,UMUM,MANAJEMEN,B
prodi-356,rencanamu-185,UMUM,AKUNTANSI,A
prodi-357,rencanamu-185,UMUM,ARSITEKTUR,B
prodi-358,rencanamu-185,UMUM,TEKNIK ELEKTRO,B
prodi-359,rencanamu-185,UMUM,TEKNIK SIPIL,B
prodi-360,rencanamu-185,UMUM,TEKNIK INFORMATIKA,B
prodi-361,rencanamu-185,UMUM,SISTEM INFORMASI,B
prodi-362,rencanamu-185,UMUM,AGROTEKNOLOGI,B
prodi-363,rencanamu-185,UMUM,AGRIBISNIS,B
prodi-364,rencanamu-185,UMUM,SASTRA INGGRIS,B
prodi-365,rencanamu-185,UMUM,SASTRA INDONESIA,B
prodi-366,rencanamu-185,UMUM,ILMU PERPUSTAKAAN,B
prodi-367,rencanamu-185,UMUM,SASTRA DAERAH,B
prodi-368,rencanamu-185,UMUM,KEHUTANAN,B
prodi-369,rencanamu-185,UMUM,PENDIDIKAN BAHASA INGGRIS,B
prodi-370,rencanamu-185,UMUM,PENDIDIKAN BIOLOGI,B
prodi-371,rencanamu-185,UMUM,PENDIDIKAN GURU PAUD,B
prodi-372,rencanamu-105,UMUM,ILMU KEDOKTERAN,B
prodi-373,rencanamu-105,UMUM,FARMASI,-
prodi-374,rencanamu-105,UMUM,ILMU PSIKOLOGI,-
prodi-375,rencanamu-105,UMUM,MANAJEMEN INFORMATIKA,-
prodi-376,rencanamu-105,UMUM,TEKNIK SIPIL,-
prodi-377,rencanamu-105,UMUM,TEKNIK MESIN,B
prodi-378,rencanamu-105,UMUM,TEKNIK ELEKTRO,-
prodi-379,rencanamu-105,UMUM,SISTEM INFORMASI,C
prodi-380,rencanamu-105,UMUM,MANAJEMEN,B
prodi-381,rencanamu-105,UMUM,AKUNTANSI,B
prodi-382,rencanamu-105,UMUM,ILMU HUKUM,B
prodi-383,rencanamu-105,UMUM,KEBIDANAN,B
prodi-384,rencanamu-105,UMUM,PENDIDIKAN PROFESI KENOTARIATAN,B
prodi-385,rencanamu-12,UMUM,AIR TRANSPORT FUNDAMENTAL,-
prodi-386,rencanamu-12,UMUM,AIRLINE CUSTOMER SERVICES,-
