cluster,institution_code,institution_name,province,body_type,campus_accreditation,faculty,prodi,edu_level,accreditation,average_yearly_fee,average_semester_fee
1,1791,STISIPOL YALEKA MARO,PAPUA,SWASTA,BAIK,-,PEMERINTAHAN,S1,BAIK,3650000.0,1825000.0
1,1790,SEKOLAH TINGGI ILMU ADMINISTRASI MADANI,JAWA TENGAH,SWASTA,BAIK,-,ADMINISTRASI NIAGA,S1,BAIK SEKALI,3692500.0,1846250.0
1,1788,UNIVERSITAS INSAN CENDEKIA MANDIRI,JAWA BARAT,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,3700000.0,1850000.0
1,1783,UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,SWASTA,BAIK SEKALI,-,PETERNAKAN,S1,BAIK,3750000.0,1875000.0
1,1782,UNIVERSITAS SISINGAMANGARAJA XII TAPANULI UTARA,SUMATERA UTARA,SWASTA,B,-,INDUSTRI,S1,BAIK,3750000.0,1875000.0
1,1782,UNIVERSITAS SISINGAMANGARAJA XII TAPANULI UTARA,SUMATERA UTARA,SWASTA,B,-,AGROTEKNOLOGI,S1,B,3750000.0,1875000.0
1,1782,UNIVERSITAS SISINGAMANGARAJA XII TAPANULI UTARA,SUMATERA UTARA,SWASTA,B,-,BAHASA INGGRIS,S1,B,3750000.0,1875000.0
1,1783,UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,SWASTA,BAIK SEKALI,-,ISLAM ANAK USIA DINI,S1,BAIK,3750000.0,1875000.0
1,1783,UNIVERSITAS NAHDLATUL ULAMA BLITAR,JAWA TIMUR,SWASTA,BAIK SEKALI,-,GURU SEKOLAH DASAR,S1,BAIK SEKALI,3750000.0,1875000.0
1,1779,UNIVERSITAS PERADABAN,JAWA TENGAH,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK SEKALI,3800000.0,1900000.0
1,1779,UNIVERSITAS PERADABAN,JAWA TENGAH,SWASTA,BAIK,-,BAHASA INDONESIA,S1,BAIK SEKALI,3800000.0,1900000.0
1,1777,UNIVERSITAS PANJI SAKTI SINGARAJA,BALI,SWASTA,BAIK,-,ADMINISTRASI PUBLIK,S1,B,3855000.0,1927500.0
1,1777,UNIVERSITAS PANJI SAKTI SINGARAJA,BALI,SWASTA,BAIK,-,HUKUM,S1,B,3855000.0,1927500.0
1,1777,UNIVERSITAS PANJI SAKTI SINGARAJA,BALI,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,3855000.0,1927500.0
1,1773,UNIVERSITAS LA TANSA MASHIRO,BANTEN,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,3900000.0,1950000.0
1,1772,INSTITUT TEKNOLOGI DAN BISNIS DINIYYAH LAMPUNG,LAMPUNG,SWASTA,BAIK,-,KEWIRAUSAHAAN,S1,BAIK,3900000.0,1950000.0
1,1773,UNIVERSITAS LA TANSA MASHIRO,BANTEN,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,3900000.0,1950000.0
1,1773,UNIVERSITAS LA TANSA MASHIRO,BANTEN,SWASTA,BAIK,-,BAHASA INGGRIS,S1,BAIK,3900000.0,1950000.0
1,1770,SEKOLAH TINGGI KESENIAN WILWATIKTA,JAWA TIMUR,SWASTA,BAIK SEKALI,-,SENI KARAWITAN,S1,BAIK SEKALI,3950000.0,1975000.0
1,1762,UNIVERSITAS TRINITA,SULAWESI UTARA,SWASTA,BAIK,-,ADMINISTRASI RUMAH SAKIT,S1,BAIK,4000000.0,2000000.0
1,1751,UNIVERSITAS NANI BILI NUSANTARA,PAPUA BARAT,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,4000000.0,2000000.0
1,1765,STKIP HUNIMUA,MALUKU,SWASTA,BAIK,-,FISIKA,S1,BAIK,4000000.0,2000000.0
1,1761,UNIVERSITAS DIAN NUSWANTORO,JAWA TENGAH,SWASTA,A,FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,S1,A,4000000.0,2000000.0
1,1753,UNIVERSITAS ABDUL AZIS LAMADJIDO,SULAWESI TENGAH,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK SEKALI,4000000.0,2000000.0
1,1769,INSTITUT KESEHATAN DAN TEKNOLOGI GRAHA MEDIKA,SULAWESI UTARA,SWASTA,BAIK,-,KESEHATAN MASYARAKAT,S1,BAIK,4000000.0,2000000.0
1,1759,UNIVERSITAS ANTAKUSUMA,KALIMANTAN TENGAH,SWASTA,BAIK,-,BUDIDAYA PERAIRAN,S1,BAIK,4000000.0,2000000.0
1,1754,UNIVERSITAS PENDIDIKAN MUHAMMADIYAH SORONG,PAPUA BARAT,SWASTA,B,-,TEKNOLOGI INFORMASI,S1,BAIK SEKALI,4000000.0,2000000.0
1,1761,UNIVERSITAS DIAN NUSWANTORO,JAWA TENGAH,SWASTA,A,FAKULTAS ILMU BUDAYA,SASTRA JEPANG,S1,A,4000000.0,2000000.0
1,1756,SEKOLAH TINGGI TEKNOLOGI NASIONAL,DI YOGYAKARTA,SWASTA,BAIK,TEKNIK,PERENCANAAN WILAYAH KOTA,S1,-,4000000.0,2000000.0
1,1764,STISIP IMAM BONJOL,SUMATERA BARAT,SWASTA,BAIK,-,ADMINISTRASI NEGARA,S1,BAIK,4000000.0,2000000.0
1,1754,UNIVERSITAS PENDIDIKAN MUHAMMADIYAH SORONG,PAPUA BARAT,SWASTA,B,-,PETERNAKAN,S1,BAIK,4000000.0,2000000.0
1,1754,UNIVERSITAS PENDIDIKAN MUHAMMADIYAH SORONG,PAPUA BARAT,SWASTA,B,-,BISNIS DIGITAL,S1,BAIK SEKALI,4000000.0,2000000.0
1,1761,UNIVERSITAS DIAN NUSWANTORO,JAWA TENGAH,SWASTA,A,-,REKAM MEDIS,S1,A,4000000.0,2000000.0
1,1750,SEKOLAH TINGGI ILMU EKONOMI PELITA NUSANTARA,JAWA TENGAH,SWASTA,B,ILMU EKONOMI,AKUNTANSI,S1,-,4000000.0,2000000.0
1,1761,UNIVERSITAS DIAN NUSWANTORO,JAWA TENGAH,SWASTA,A,FAKULTAS TEKNIK,ELEKTRO,S1,B,4000000.0,2000000.0
1,1753,UNIVERSITAS ABDUL AZIS LAMADJIDO,SULAWESI TENGAH,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK SEKALI,4000000.0,2000000.0
1,1754,UNIVERSITAS PENDIDIKAN MUHAMMADIYAH SORONG,PAPUA BARAT,SWASTA,B,-,HUKUM,S1,BAIK,4000000.0,2000000.0
1,1754,UNIVERSITAS PENDIDIKAN MUHAMMADIYAH SORONG,PAPUA BARAT,SWASTA,B,-,BIOLOGI,S1,B,4000000.0,2000000.0
1,1759,UNIVERSITAS ANTAKUSUMA,KALIMANTAN TENGAH,SWASTA,BAIK,-,EKONOMI PEMBANGUNAN,S1,BAIK,4000000.0,2000000.0
1,1767,UNIVERSITAS PROKLAMASI 45,DAERAH ISTIMEWA YOGYAKARTA,SWASTA,B,FAKULTAS PSIKOLOGI,PSIKOLOGI,S1,B,4000000.0,2000000.0
1,1765,STKIP HUNIMUA,MALUKU,SWASTA,BAIK,-,MATEMATIKA,S1,BAIK,4000000.0,2000000.0
1,1748,UNIVERSITAS NAHDLATUL ULAMA CIREBON,JAWA BARAT,SWASTA,BAIK,-,HUKUM,S1,BAIK,4000146.0,2000073.0
1,1747,UNIVERSITAS SELAMAT SRI,JAWA TENGAH,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,4075000.0,2037500.0
1,1747,UNIVERSITAS SELAMAT SRI,JAWA TENGAH,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,4075000.0,2037500.0
1,1745,UNIVERSITAS TULUNGAGUNG,JAWA TIMUR,SWASTA,B,-,SIPIL,S1,BAIK,4100000.0,2050000.0
1,15,UNIVERSITAS BSI BANDUNG,JAWA BARAT,SWASTA,B,-,ELEKTRO,S1,-,4150000.0,2075000.0
1,15,UNIVERSITAS BSI BANDUNG,JAWA BARAT,SWASTA,B,-,HUBUNGAN MASYARAKAT,S1,-,4150000.0,2075000.0
1,15,UNIVERSITAS BSI BANDUNG,JAWA BARAT,SWASTA,B,-,MANAJEMEN PERPAJAKAN,S1,-,4150000.0,2075000.0
1,15,UNIVERSITAS BSI BANDUNG,JAWA BARAT,SWASTA,B,-,TEKNOLOGI KOMPUTER,S1,-,4150000.0,2075000.0
1,1744,INSTITUT SAINS DAN KEPENDIDIKAN KIE RAHA MALUKU UTARA,MALUKU UTARA,SWASTA,BAIK,-,EKONOMI,S1,BAIK,4150000.0,2075000.0
1,1740,UNIVERSITAS 45 MATARAM,NUSA TENGGARA BARAT,SWASTA,BAIK,-,PEMERINTAHAN,S1,BAIK,4200000.0,2100000.0
1,1736,UNIVERSITAS AL ASYARIAH MANDAR,SULAWESI BARAT,SWASTA,BAIK SEKALI,FAKULTAS ILMU SOSIAL DAN PEMERINTAHAN,KOMUNIKASI,S1,BAIK,4219925.0,2109962.0
1,1736,UNIVERSITAS AL ASYARIAH MANDAR,SULAWESI BARAT,SWASTA,BAIK SEKALI,-,BAHASA SASTRA INDONESIA,S1,BAIK,4219925.0,2109962.0
1,1735,INSTITUT TEKNOLOGI BISNIS DAN ADMINISTRASI AL GAZALI BARRU,SULAWESI SELATAN,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,4225000.0,2112500.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,FAKULTAS PERTANIAN,AGRIBISNIS,S1,B,4250000.0,2125000.0
1,1732,UNIVERSITAS WIDYA MATARAM,DI YOGYAKARTA,SWASTA,B,-,KOMUNIKASI,S1,BAIK,4250000.0,2125000.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,OLAHRAGA,S1,-,4250000.0,2125000.0
1,1733,UNIVERSITAS DARUL  ULUM,JAWA TIMUR,SWASTA,B,-,AGROTEKNOLOGI,S1,BAIK,4250000.0,2125000.0
1,1730,UNIVERSITAS ALWASHLIYAH,SUMATERA UTARA,SWASTA,BAIK SEKALI,-,AGROTEKNOLOGI,S1,BAIK,4250000.0,2125000.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,FAKULTAS TEKNIK,MESIN,S1,BAIK,4250000.0,2125000.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,-,BAHASA SASTRA INDONESIA,S1,B,4250000.0,2125000.0
1,1733,UNIVERSITAS DARUL  ULUM,JAWA TIMUR,SWASTA,B,-,AGRIBISNIS,S1,BAIK,4250000.0,2125000.0
1,1728,UNIVERSITAS MUHAMMADIYAH MALUKU,MALUKU,SWASTA,BAIK,-,KELAUTAN,S1,BAIK,4250000.0,2125000.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,-,JASMANI,S1,B,4250000.0,2125000.0
1,1730,UNIVERSITAS ALWASHLIYAH,SUMATERA UTARA,SWASTA,BAIK SEKALI,-,MESIN,S1,BAIK,4250000.0,2125000.0
1,1732,UNIVERSITAS WIDYA MATARAM,DI YOGYAKARTA,SWASTA,B,-,ADMINISTRASI PUBLIK,S1,B,4250000.0,2125000.0
1,1730,UNIVERSITAS ALWASHLIYAH,SUMATERA UTARA,SWASTA,BAIK SEKALI,-,ELEKTRO,S1,BAIK,4250000.0,2125000.0
1,1731,UNIVERSITAS GALUH CIAMIS,JAWA BARAT,SWASTA,B,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BAHASA INDONESIA,S1,-,4250000.0,2125000.0
1,1727,SEKOLAH TINGGI ILMU EKONOMI MULIA SINGKAWANG,KALIMANTAN BARAT,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,4250006.0,2125003.0
1,1725,STMIK CATUR SAKTI KENDARI,SULAWESI TENGGARA,SWASTA,BAIK,-,SISTEM KOMPUTER,S1,BAIK,4300000.0,2150000.0
1,1723,UNIVERSITAS SUMATERA SELATAN,SUMATERA SELATAN,SWASTA,BAIK,-,KOMPUTER,S1,BAIK,4350000.0,2175000.0
1,1712,UNIVERSITAS KRISTEN ARTHA WACANA,NUSA TENGGARA TIMUR,SWASTA,B,-,TEKNOLOGI HASIL PERTANIAN,S1,B,4400000.0,2200000.0
1,1711,UNIVERSITAS ACHMAD YANI BANJARMASIN,KALIMANTAN SELATAN,SWASTA,B,-,ADMINISTRASI,S1,BAIK SEKALI,4400000.0,2200000.0
1,1721,INSTITUT TEKNOLOGI DAN KESEHATAN PERMATA ILMU MAROS,SULAWESI SELATAN,SWASTA,BAIK,-,PENGELOLAAN SUMBER DAYA PERAIRAN,S1,BAIK,4400000.0,2200000.0
1,1719,STIE IBMI MEDAN,SUMATERA UTARA,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,4400000.0,2200000.0
1,1712,UNIVERSITAS KRISTEN ARTHA WACANA,NUSA TENGGARA TIMUR,SWASTA,B,FAKULTAS EKONOMI,AKUNTANSI,S1,BAIK,4400000.0,2200000.0
1,1709,UNIVERSITAS NURUL HASANAH KUTACANE,ACEH,SWASTA,BAIK,-,KESEHATAN MASYARAKAT,S1,BAIK,4400000.0,2200000.0
1,1720,UNIVERSITAS FAMIKA,SULAWESI SELATAN,SWASTA,BAIK,-,BIOMEDIS,S1,BAIK,4400000.0,2200000.0
1,1712,UNIVERSITAS KRISTEN ARTHA WACANA,NUSA TENGGARA TIMUR,SWASTA,B,-,MANAJEMEN SUMBER DAYA PERAIRAN,S1,B,4400000.0,2200000.0
1,1712,UNIVERSITAS KRISTEN ARTHA WACANA,NUSA TENGGARA TIMUR,SWASTA,B,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,S1,BAIK SEKALI,4400000.0,2200000.0
1,1704,UNIVERSITAS MUHAMMADIYAH BANGKA BELITUNG,BANGKA BELITUNG,SWASTA,BAIK SEKALI,-,KRIMINOLOGI,S1,BAIK,4480000.0,2240000.0
1,1704,UNIVERSITAS MUHAMMADIYAH BANGKA BELITUNG,BANGKA BELITUNG,SWASTA,BAIK SEKALI,-,KONSERVASI SUMBER DAYA ALAM,S1,BAIK,4480000.0,2240000.0
1,1689,UNIVERSITAS NIAS,SUMATERA UTARA,SWASTA,BAIK,-,BAHASA SASTRA INDONESIA,S1,BAIK SEKALI,4500000.0,2250000.0
1,1689,UNIVERSITAS NIAS,SUMATERA UTARA,SWASTA,BAIK,-,SUMBER DAYA AKUATIK,S1,BAIK,4500000.0,2250000.0
1,1697,UNIVERSITAS ROYAL,SUMATERA UTARA,SWASTA,B,-,SISTEM INFORMASI,S1,BAIK SEKALI,4500000.0,2250000.0
1,1699,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN AL-AMIN INDRAMAYU,JAWA BARAT,SWASTA,BAIK,-,BAHASA INGGRIS,S1,BAIK SEKALI,4500000.0,2250000.0
1,1696,STIKES LAKIPADADA,SULAWESI SELATAN,SWASTA,BAIK,-,KEPERAWATAN,S1,BAIK,4500000.0,2250000.0
1,1691,UNIVERSITAS BONDOWOSO,JAWA TIMUR,SWASTA,BAIK,-,BIMBINGAN KONSELING,S1,BAIK,4500000.0,2250000.0
1,1688,UNIVERSITAS PARNA RAYA,SULAWESI UTARA,SWASTA,BAIK,-,KEWIRAUSAHAAN,S1,BAIK,4540000.0,2270000.0
1,1686,UNIVERSITAS MUHAMMADIYAH KLATEN,JAWA TENGAH,SWASTA,BAIK SEKALI,-,AGAMA ISLAM,S1,B,4550000.0,2275000.0
1,1686,UNIVERSITAS MUHAMMADIYAH KLATEN,JAWA TENGAH,SWASTA,BAIK SEKALI,-,ADMINISTRASI KESEHATAN,S1,BAIK,4550000.0,2275000.0
1,1683,UNIVERSITAS MUHAMMADIYAH PARE-PARE,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,MATEMATIKA,S1,BAIK SEKALI,4600000.0,2300000.0
1,1683,UNIVERSITAS MUHAMMADIYAH PARE-PARE,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,LUAR SEKOLAH,S1,BAIK SEKALI,4600000.0,2300000.0
1,1683,UNIVERSITAS MUHAMMADIYAH PARE-PARE,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,ELEKTRO,S1,BAIK,4600000.0,2300000.0
1,1677,UNIVERSITAS IQRA BURU,MALUKU,SWASTA,BAIK,-,SASTRA INGGRIS,S1,BAIK,4650000.0,2325000.0
1,1668,INSTITUT TEKNOLOGI DAN BISNIS MUHAMMADIYAH GROBOGAN,JAWA TENGAH,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,4750000.0,2375000.0
1,1584,INSTITUT TEKNOLOGI DAN BISNIS BINA SRIWIJAYA PALEMBANG,SUMATERA SELATAN,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,4800000.0,2400000.0
1,1655,UNIVERSITAS NAHDLATUL ULAMA SUMATERA UTARA,SUMATERA UTARA,SWASTA,BAIK,-,GIZI,S1,BAIK SEKALI,4800000.0,2400000.0
1,1639,UNIVERSITAS GUNUNG RINJANI,NUSA TENGGARA BARAT,SWASTA,BAIK,FAKULTAS PERTANIAN,AGRIBISNIS,S1,BAIK,4800000.0,2400000.0
1,1639,UNIVERSITAS GUNUNG RINJANI,NUSA TENGGARA BARAT,SWASTA,BAIK,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,AKUNTANSI,S1,BAIK,4800000.0,2400000.0
1,1586,INSTITUT TEKNOLOGI BISNIS DAN KESEHATAN MUHAMMADIYAH MUNA BARAT,SULAWESI TENGGARA,SWASTA,BAIK,-,SIPIL,S1,BAIK,4800000.0,2400000.0
1,1639,UNIVERSITAS GUNUNG RINJANI,NUSA TENGGARA BARAT,SWASTA,BAIK,-,SIPIL,S1,BAIK,4800000.0,2400000.0
1,1618,UNIVERSITAS NAHDLATUL ULAMA SUMATERA BARAT,SUMATERA BARAT,SWASTA,BAIK,-,HUKUM,S1,BAIK,4800000.0,2400000.0
1,1590,UNIVERSITAS KRISTEN TENTENA,SULAWESI TENGAH,SWASTA,BAIK,-,MATEMATIKA,S1,BAIK,4800000.0,2400000.0
1,1624,SEKOLAH TINGGI ILMU KEHUTANAN PANTE KULU,ACEH,SWASTA,BAIK,-,KEHUTANAN,S1,BAIK,4800000.0,2400000.0
1,1611,INSTITUT TEKNOLOGI DAN BISNIS BANTEN,BANTEN,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,4800000.0,2400000.0
1,1583,STMIK MERCUSUAR,JAWA BARAT,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,4800000.0,2400000.0
1,1618,UNIVERSITAS NAHDLATUL ULAMA SUMATERA BARAT,SUMATERA BARAT,SWASTA,BAIK,-,BUDIDAYA PERAIRAN,S1,BAIK,4800000.0,2400000.0
1,1579,UNIVERSITAS MA'ARIF NAHDLATUL ULAMA KEBUMEN,JAWA TENGAH,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK SEKALI,4800000.0,2400000.0
1,1630,STISIP BINA GENERASI POLEWALI,SULAWESI BARAT,SWASTA,BAIK,-,ADMINISTRASI NEGARA,S1,BAIK,4800000.0,2400000.0
1,1610,UNIVERSITAS ISLAM LABUHAN BATU,SUMATERA UTARA,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,4800000.0,2400000.0
1,1616,UNIVERSITAS KARYA PERSADA MUNA,SULAWESI TENGGARA,SWASTA,BAIK,-,KEPERAWATAN,S1,BAIK,4800000.0,2400000.0
1,1633,SEKOLAH TINGGI ILMU EKONOMI ANINDYAGUNA,JAWA TENGAH,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK SEKALI,4800000.0,2400000.0
1,1613,INSTITUT TEKNOLOGI DAN SAINS NAHDLATUL ULAMA JAMBI,JAMBI,SWASTA,BAIK,-,AGRONOMI,S1,BAIK,4800000.0,2400000.0
1,1657,UNIVERSITAS DARUNNAJAH,D.K.I. JAKARTA,SWASTA,BAIK,-,ISLAM ANAK USIA DINI,S1,BAIK SEKALI,4800000.0,2400000.0
1,1640,SEKOLAH TINGGI ILMU EKONOMI DHARMA NASIONAL JEMBER,JAWA TIMUR,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,4800000.0,2400000.0
1,1618,UNIVERSITAS NAHDLATUL ULAMA SUMATERA BARAT,SUMATERA BARAT,SWASTA,BAIK,-,BAHASA INGGRIS,S1,BAIK,4800000.0,2400000.0
1,1587,STMIK INDONESIA BANDA ACEH,ACEH,SWASTA,BAIK,-,SISTEM KOMPUTER,S1,BAIK,4800000.0,2400000.0
1,1591,UNIVERSITAS SULTAN FATAH,JAWA TENGAH,SWASTA,BAIK,-,ELEKTRO,S1,BAIK,4800000.0,2400000.0
1,1657,UNIVERSITAS DARUNNAJAH,D.K.I. JAKARTA,SWASTA,BAIK,-,GURU MADRASAH IBTIDAIYAH,S1,BAIK,4800000.0,2400000.0
1,1611,INSTITUT TEKNOLOGI DAN BISNIS BANTEN,BANTEN,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,4800000.0,2400000.0
1,1590,UNIVERSITAS KRISTEN TENTENA,SULAWESI TENGAH,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,4800000.0,2400000.0
1,1665,UNIVERSITAS WALLACEA,SULAWESI BARAT,SWASTA,BAIK,-,KEPERAWATAN,S1,BAIK SEKALI,4800000.0,2400000.0
1,1582,STMIK SURYA INTAN,LAMPUNG,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,4800000.0,2400000.0
1,1576,SEKOLAH TINGGI BISNIS RUNATA,BALI,SWASTA,BAIK,-,MANAJEMEN,S1,B,4900000.0,2450000.0
1,1570,UNIVERSITAS SATYA WIYATA MANDALA,PAPUA,SWASTA,BAIK,-,GURU SEKOLAH DASAR,S1,BAIK,4950000.0,2475000.0
1,1570,UNIVERSITAS SATYA WIYATA MANDALA,PAPUA,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,4950000.0,2475000.0
1,1568,SEKOLAH TINGGI ILMU EKONOMI PPI,BANTEN,SWASTA,B,-,AKUNTANSI,S1,B,4950000.0,2475000.0
1,1569,SEKOLAH TINGGI ILMU EKONOMI SAMARINDA,KALIMANTAN TIMUR,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,4950000.0,2475000.0
1,1561,INSTITUT TEKNOLOGI DAN SAINS NAHDLATUL ULAMA SRIWIJAYA SUMATERA SELATAN,SUMATERA SELATAN,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,5000000.0,2500000.0
1,1560,UNIVERSITAS MANDIRI,JAWA BARAT,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,5000000.0,2500000.0
1,1536,UNIVERSITAS ASAHAN,SUMATERA UTARA,SWASTA,B,-,MATEMATIKA,S1,B,5000000.0,2500000.0
1,1536,UNIVERSITAS ASAHAN,SUMATERA UTARA,SWASTA,B,-,MESIN,S1,BAIK SEKALI,5000000.0,2500000.0
1,1515,UNIVERSITAS MUHAMMADIYAH PURWOREJO,JAWA TENGAH,SWASTA,B,-,BAHASA SASTRA JAWA,S1,B,5000000.0,2500000.0
1,1549,INSTITUT SAINS DAN TEKNOLOGI ESA TRINITA,SULAWESI UTARA,SWASTA,BAIK,-,PERTANIAN,S1,BAIK,5000000.0,2500000.0
1,1551,UNIVERSITAS MUSLIM BUTON,SULAWESI TENGGARA,SWASTA,BAIK,-,AGROTEKNOLOGI,S1,BAIK,5000000.0,2500000.0
1,1515,UNIVERSITAS MUHAMMADIYAH PURWOREJO,JAWA TENGAH,SWASTA,B,-,GURU SD,S1,C,5000000.0,2500000.0
1,1550,INSTITUT TEKNOLOGI DAN BISNIS NUSANTARA,LAMPUNG,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,5000000.0,2500000.0
1,1542,SEKOLAH TINGGI ILMU EKONOMI PIONER MANADO,SULAWESI UTARA,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,5000000.0,2500000.0
1,1515,UNIVERSITAS MUHAMMADIYAH PURWOREJO,JAWA TENGAH,SWASTA,B,-,HUKUM,S1,C,5000000.0,2500000.0
1,1560,UNIVERSITAS MANDIRI,JAWA BARAT,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,5000000.0,2500000.0
1,1549,INSTITUT SAINS DAN TEKNOLOGI ESA TRINITA,SULAWESI UTARA,SWASTA,BAIK,-,SAINS KELAUTAN,S1,BAIK,5000000.0,2500000.0
1,1560,UNIVERSITAS MANDIRI,JAWA BARAT,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,5000000.0,2500000.0
1,1538,INSTITUT KESEHATAN DAN BISNIS ST. FATIMAH MAMUJU,SULAWESI BARAT,SWASTA,BAIK,-,AKUNTANSI,S1,BAIK,5000000.0,2500000.0
1,1515,UNIVERSITAS MUHAMMADIYAH PURWOREJO,JAWA TENGAH,SWASTA,B,-,BAHASA SASTRA INDONESIA,S1,B,5000000.0,2500000.0
1,1547,INSTITUT RAHMANIYAH SEKAYU,SUMATERA SELATAN,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,5000000.0,2500000.0
1,1527,UNIVERSITAS ARYASATYA DEO MURI,NUSA TENGGARA TIMUR,SWASTA,BAIK,-,HUKUM,S1,BAIK,5000000.0,2500000.0
1,1536,UNIVERSITAS ASAHAN,SUMATERA UTARA,SWASTA,B,-,INFORMATIKA,S1,B,5000000.0,2500000.0
1,1544,UNIVERSITAS MA'SOEM,JAWA BARAT,SWASTA,BAIK,-,AGRIBISNIS,S1,BAIK,5000000.0,2500000.0
1,1547,INSTITUT RAHMANIYAH SEKAYU,SUMATERA SELATAN,SWASTA,BAIK,-,AKUNTANSI,S1,B,5000000.0,2500000.0
1,1544,UNIVERSITAS MA'SOEM,JAWA BARAT,SWASTA,BAIK,-,PERBANKAN SYARIAH,S1,BAIK,5000000.0,2500000.0
1,1532,STISIP MERDEKA MANADO,SULAWESI UTARA,SWASTA,BAIK,-,SOSIOLOGI,S1,BAIK,5000000.0,2500000.0
1,1527,UNIVERSITAS ARYASATYA DEO MURI,NUSA TENGGARA TIMUR,SWASTA,BAIK,-,BAHASA SASTRA INDONESIA,S1,BAIK,5000000.0,2500000.0
1,1567,INSTITUT TEKNOLOGI DAN BISNIS TUBAN,JAWA TIMUR,SWASTA,BAIK,-,DESAIN KOMUNIKASI VISUAL,S1,BAIK,5000000.0,2500000.0
1,1560,UNIVERSITAS MANDIRI,JAWA BARAT,SWASTA,BAIK,-,MATEMATIKA,S1,BAIK,5000000.0,2500000.0
1,1538,INSTITUT KESEHATAN DAN BISNIS ST. FATIMAH MAMUJU,SULAWESI BARAT,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,5000000.0,2500000.0
1,1536,UNIVERSITAS ASAHAN,SUMATERA UTARA,SWASTA,B,-,SIPIL,S1,BAIK SEKALI,5000000.0,2500000.0
1,1551,UNIVERSITAS MUSLIM BUTON,SULAWESI TENGGARA,SWASTA,BAIK,-,MATEMATIKA,S1,BAIK,5000000.0,2500000.0
1,1514,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN AL MAKSUM,SUMATERA UTARA,SWASTA,BAIK,-,GURU SEKOLAH DASAR,S1,BAIK,5000000.0,2500000.0
1,1515,UNIVERSITAS MUHAMMADIYAH PURWOREJO,JAWA TENGAH,SWASTA,B,-,MATEMATIKA,S1,B,5000000.0,2500000.0
1,1560,UNIVERSITAS MANDIRI,JAWA BARAT,SWASTA,BAIK,-,GURU SEKOLAH DASAR,S1,BAIK,5000000.0,2500000.0
1,1522,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN SERAM RAYA,MALUKU,SWASTA,BAIK,-,EKONOMI,S1,BAIK,5000000.0,2500000.0
