quipper_code,rencanamu_code,banpt_code,pddikti_code,faculty,prodi,prodi_normalized,edu_level,accreditation,institution_code
-,-,banpt-2226,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,1060
quipper-430,rencanamu-202,banpt-2226,-,FAKULTAS TEKNIK,,SIPIL,S1,C,1060
-,-,banpt-1195,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,746
-,-,banpt-1195,-,-,,ILMU KOMUNIKASI,S1,TERAKREDITASI SEMENTARA,746
-,-,banpt-1195,-,-,,INDUSTRI,S1,BAIK,746
-,-,banpt-1195,-,-,,INFORMATIKA,S1,BAIK,746
-,-,banpt-1195,-,-,,MANAJEMEN,S1,BAIK,746
-,-,banpt-1195,-,-,,MESIN,S1,BAIK,746
-,-,banpt-1195,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,746
-,-,banpt-2271,-,-,,AKUNTANSI,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,GIZI,S1,BAIK,908
-,-,banpt-2271,-,-,,GURU ANAK USIA DINI,S1,UNGGUL,908
-,-,banpt-2271,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,HUKUM,S1,B,908
-,-,banpt-2271,-,-,,ILMU KOMUNIKASI,S1,UNGGUL,908
-,-,banpt-2271,-,-,,INDUSTRI,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,INFORMATIKA,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,KEPERAWATAN,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,KIMIA,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,MANAJEMEN,S1,BAIK SEKALI,908
-,-,banpt-2271,-,-,,MATEMATIKA,S1,BAIK,908
-,-,banpt-2271,-,-,,OLAHRAGA,S1,BAIK,908
-,-,banpt-2271,-,-,,PEMERINTAHAN,S1,TERAKREDITASI,908
-,-,banpt-2271,-,-,,PENGETAHUAN ALAM,S1,B,908
-,-,banpt-2271,-,-,,PETERNAKAN,S1,BAIK SEKALI,908
-,-,banpt-15,-,-,,AGROTEKNOLOGI,S1,BAIK,1274
-,-,banpt-15,-,-,,BIMBINGAN KONSELING,S1,BAIK SEKALI,1274
-,-,banpt-15,-,-,,BIOKIMIA,S1,BAIK,1274
-,-,banpt-15,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,1274
-,-,banpt-15,-,-,,ILMU PERPUSTAKAAN,S1,BAIK,1274
-,-,banpt-15,-,-,,MANAJEMEN BISNIS INTERNASIONAL,S1,BAIK,1274
-,-,banpt-15,-,-,,MATEMATIKA,S1,BAIK SEKALI,1274
-,-,banpt-15,-,-,,OLAHRAGA,S1,BAIK,1274
-,-,banpt-15,-,-,,REKAYASA PERANGKAT LUNAK,S1,BAIK,1274
-,-,banpt-15,-,-,,SIPIL,S1,BAIK,1274
-,-,banpt-596,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,254
-,-,banpt-596,-,-,,FARMASI,S1,BAIK SEKALI,254
-,-,banpt-596,-,-,,HUKUM,S1,BAIK,254
-,-,banpt-596,-,-,,INDUSTRI,S1,BAIK,254
-,-,banpt-596,-,-,,KEBIDANAN,S1,BAIK SEKALI,254
-,-,banpt-596,-,-,,KEPERAWATAN,S1,B,254
-,-,banpt-596,-,-,,MANAJEMEN,S1,BAIK,254
-,-,banpt-596,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,254
-,-,banpt-2351,-,-,,ADMINISTRASI PUBLIK,S1,B,714
quipper-493,-,banpt-2351,-,FAKULTAS ILMU-ILMU PERTANIAN,,AGRIBISNIS,S1,B,714
-,-,banpt-2351,-,-,,AKUAKULTUR,S1,BAIK,714
-,-,banpt-2351,-,-,,AKUNTANSI,S1,B,714
-,-,banpt-2351,-,-,,BISNIS DIGITAL,S1,BAIK,714
quipper-493,-,-,-,FAKULTAS ILMU-ILMU PERTANIAN,,BUDIDAYA PERAIRAN,S1,-,714
-,-,banpt-2351,-,-,,EKONOMI PEMBANGUNAN,S1,B,714
quipper-493,-,banpt-2351,-,FAKULTAS SAINS DAN TEKNOLOGI,,GEOGRAFI,S1,BAIK SEKALI,714
-,-,banpt-2351,-,-,,GURU SEKOLAH DASAR,S1,UNGGUL,714
-,-,banpt-2351,-,-,,HUKUM,S1,BAIK,714
quipper-493,-,-,-,FAKULTAS SAINS DAN TEKNOLOGI,,INFORMATIKA,S1,-,714
-,-,banpt-2351,-,-,,KEBIDANAN,S1,BAIK,714
-,-,banpt-2351,-,-,,KEDOKTERAN,S1,BAIK,714
quipper-493,-,banpt-2351,-,FAKULTAS ILMU KESEHATAN,,KEPERAWATAN,S1,BAIK SEKALI,714
quipper-493,-,-,-,FAKULTAS ILMU KESEHATAN,,KESEHATAN MASYARAKAT,S1,-,714
-,-,banpt-2351,-,-,,KOMPUTER,S1,BAIK,714
-,-,banpt-2351,-,-,,MATEMATIKA,S1,BAIK,714
-,-,banpt-2351,-,-,,OLAHRAGA,S1,BAIK,714
-,-,banpt-2351,-,-,,PARIWISATA,S1,BAIK,714
-,-,banpt-2351,-,-,,PENGETAHUAN ALAM,S1,BAIK,714
quipper-493,-,banpt-2351,-,FAKULTAS ILMU-ILMU PERTANIAN,,PETERNAKAN,S1,BAIK,714
-,-,banpt-2351,-,-,,PSIKOLOGI,S1,BAIK,714
quipper-493,-,banpt-2351,-,FAKULTAS ILMU BUDAYA,,SASTRA ARAB,S1,B,714
quipper-493,-,banpt-2351,-,FAKULTAS ILMU BUDAYA,,SASTRA INGGRIS,S1,B,714
-,-,banpt-2351,-,-,,SIPIL,S1,BAIK,714
quipper-493,-,banpt-2351,-,FAKULTAS SAINS DAN TEKNOLOGI,,SISTEM INFORMASI,S1,BAIK SEKALI,714
-,-,banpt-2349,-,-,,AGRIBISNIS,S1,BAIK,701
-,-,banpt-2349,-,-,,AGROTEKNOLOGI,S1,B,701
-,-,banpt-2349,-,-,,AKUNTANSI,S1,BAIK SEKALI,701
-,-,banpt-2349,-,-,,ELEKTRO,S1,B,701
-,-,banpt-2349,-,-,,GIZI,S1,TERAKREDITASI UNGGUL,701
-,-,banpt-2349,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,701
-,-,banpt-2349,-,-,,HUKUM,S1,B,701
-,-,banpt-2349,-,-,,INDUSTRI,S1,BAIK SEKALI,701
-,-,banpt-2349,-,-,,INFORMATIKA,S1,B,701
-,-,banpt-2349,-,-,,KEBIDANAN,S1,BAIK,701
-,-,banpt-2349,-,-,,KEPERAWATAN,S1,B,701
-,-,banpt-2349,-,-,,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,701
-,-,banpt-2349,-,-,,KEWIRAUSAHAAN,S1,B,701
-,-,banpt-2349,-,-,,KIMIA,S1,BAIK,701
-,-,banpt-2349,-,-,,MANAJEMEN,S1,B,701
-,-,banpt-2349,-,-,,MATEMATIKA,S1,UNGGUL,701
-,-,banpt-2349,-,-,,MESIN,S1,BAIK,701
-,-,banpt-2349,-,-,,PERIKANAN,S1,B,701
-,-,banpt-2349,-,-,,PERKAPALAN,S1,BAIK,701
-,-,banpt-2349,-,-,,PSIKOLOGI,S1,B,701
-,-,banpt-2349,-,-,,SIPIL,S1,BAIK,701
-,-,banpt-2349,-,-,,SISTEM INFORMASI,S1,BAIK,701
-,-,banpt-2349,-,-,,TEKNOLOGI PANGAN,S1,BAIK,701
quipper-715,-,-,-,FAKULTAS TEKNIK,,,S1,-,239
quipper-715,rencanamu-203,-,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,ADMINISTRASI,S1,B,239
-,rencanamu-203,banpt-1903,-,-,,ADMINISTRASI PUBLIK,S1,A,239
-,-,banpt-1903,-,-,,AGRIBISNIS,S1,BAIK,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,ARSITEKTUR,S1,A,239
quipper-715,-,-,-,FAKULTAS EKONOMI,,EKONOMI,S1,-,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,ELEKTRO,S1,B,239
-,-,banpt-1903,-,-,,GIZI,S1,UNGGUL,239
quipper-715,-,banpt-1903,-,FAKULTAS ILMU PENDIDIKAN,,GURU ANAK USIA DINI,S1,UNGGUL,239
-,rencanamu-203,-,-,-,,GURU PAUD,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS AGAMA ISLAM,,GURU SEKOLAH DASAR,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS HUKUM,,HUKUM,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS AGAMA ISLAM,,ILMU KOMUNIKASI,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,INDUSTRI,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,INFORMATIKA,S1,B,239
-,rencanamu-203,banpt-1903,-,-,,KEBIDANAN,S1,B,239
-,rencanamu-203,banpt-1903,-,-,,KEDOKTERAN,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS ILMU KEPERAWATAN,,KEPERAWATAN,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS KEDOKTERAN DAN KESEHATAN,,KESEHATAN MASYARAKAT,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,KESEJAHTERAAN SOSIAL,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,KIMIA,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS ILMU PENDIDIKAN,,MATEMATIKA,S1,B,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,MESIN,S1,B,239
-,rencanamu-203,banpt-1903,-,-,,OLAHRAGA,S1,BAIK,239
-,rencanamu-203,-,-,-,,OTOMOTIF,S1,B,239
quipper-715,-,-,-,FAKULTAS AGAMA ISLAM,,PERBANKAN,S1,-,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,POLITIK,S1,A,239
quipper-715,rencanamu-203,banpt-1903,-,FAKULTAS TEKNIK,,SIPIL,S1,B,239
quipper-715,rencanamu-203,-,-,FAKULTAS ILMU PENDIDIKAN,,TEKNOLOGI,S1,C,239
-,-,banpt-1903,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,239
-,-,banpt-2571,-,-,,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,1321
-,-,banpt-2571,-,-,,INFORMATIKA,S1,BAIK,1321
-,-,banpt-2571,-,-,,KEHUTANAN,S1,BAIK,1321
-,-,banpt-2571,-,-,,MANAJEMEN,S1,BAIK SEKALI,1321
-,-,banpt-2571,-,-,,PERENCANAAN WILAYAH KOTA,S1,TERAKREDITASI SEMENTARA,1321
-,-,banpt-2571,-,-,,SISTEM INFORMASI,S1,BAIK,1321
quipper-120,rencanamu-204,banpt-369,-,PERTANIAN,,AGRIBISNIS,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,PERTANIAN,,AGROTEKNOLOGI,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,EKONOMI,,AKUNTANSI,S1,A,102
quipper-120,rencanamu-204,banpt-369,-,KEGURUAN DAN ILMU PENDIDIKAN,,BIOLOGI,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,TEKNIK,,ELEKTRO,S1,B,102
quipper-120,-,banpt-369,-,KEGURUAN DAN ILMU PENDIDIKAN,,GURU ANAK USIA DINI,S1,B,102
-,rencanamu-204,-,-,-,,GURU PAUD,S1,B,102
-,-,banpt-369,-,-,,GURU SEKOLAH DASAR,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,HUKUM,,HUKUM,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,ILMU SOSIAL DAN ILMU POLITIK,,ILMU KOMUNIKASI,S1,A,102
-,-,banpt-369,-,-,,INDUSTRI,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,TEKNIK,,INFORMATIKA,S1,B,102
-,-,banpt-369,-,-,,JASMANI,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,ILMU KESEHATAN,,KEPERAWATAN,S1,B,102
-,-,banpt-369,-,-,,KIMIA,S1,BAIK,102
-,-,banpt-369,-,-,,LINGKUNGAN,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,EKONOMI,,MANAJEMEN,S1,B,102
quipper-120,rencanamu-204,-,-,TEKNIK,,MANAJEMEN INFORMATIKA,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,B,102
quipper-120,-,banpt-369,-,TEKNIK,,MESIN,S1,BAIK SEKALI,102
quipper-120,-,banpt-369,-,KEGURUAN DAN ILMU PENDIDIKAN,,OLAHRAGA,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,ILMU SOSIAL DAN ILMU POLITIK,,PEMERINTAHAN,S1,B,102
quipper-120,-,-,-,ILMU SOSIAL DAN ILMU POLITIK,,PERHOTELAN,S1,-,102
quipper-120,-,banpt-369,-,PERTANIAN,,PERTANIAN,S1,BAIK,102
quipper-120,rencanamu-204,banpt-369,-,PSIKOLOGI,,PSIKOLOGI,S1,B,102
quipper-120,rencanamu-204,banpt-369,-,TEKNIK,,SIPIL,S1,B,102
-,-,banpt-369,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,102
-,-,banpt-1744,-,-,,AGRIBISNIS,S1,BAIK,664
-,-,banpt-1744,-,-,,AGROTEKNOLOGI,S1,BAIK,664
-,-,banpt-1744,-,-,,AKUNTANSI,S1,BAIK SEKALI,664
-,-,banpt-1744,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU KESEHATAN DAN FARMASI,,FARMASI,S1,BAIK SEKALI,664
-,-,banpt-1744,-,-,,GEOLOGI,S1,BAIK,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,,HUBUNGAN INTERNASIONAL,S1,B,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,,HUKUM,S1,B,664
quipper-588,-,banpt-1744,-,FAKULTAS SAINS DAN TEKNOLOGI,,INFORMATIKA,S1,BAIK SEKALI,664
-,-,banpt-1744,-,-,,KEDOKTERAN,S1,BAIK,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU KESEHATAN DAN FARMASI,,KEPERAWATAN,S1,UNGGUL,664
-,-,banpt-1744,-,-,,KESEHATAN LINGKUNGAN,S1,UNGGUL,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU KESEHATAN DAN FARMASI,,KESEHATAN MASYARAKAT,S1,UNGGUL,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,,MANAJEMEN,S1,BAIK SEKALI,664
quipper-588,-,banpt-1744,-,FAKULTAS SAINS DAN TEKNOLOGI,,MESIN,S1,BAIK SEKALI,664
quipper-588,-,banpt-1744,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,OLAHRAGA,S1,B,664
quipper-588,-,banpt-1744,-,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,,PSIKOLOGI,S1,BAIK SEKALI,664
quipper-588,-,banpt-1744,-,FAKULTAS SAINS DAN TEKNOLOGI,,SIPIL,S1,BAIK SEKALI,664
-,-,banpt-1816,-,-,,AKUNTANSI,S1,BAIK,1200
-,-,banpt-1816,-,-,,GIZI,S1,BAIK SEKALI,1200
-,-,banpt-1816,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1200
-,-,banpt-1816,-,-,,HUKUM,S1,BAIK,1200
-,-,banpt-1816,-,-,,INFORMATIKA,S1,BAIK,1200
-,-,banpt-1816,-,-,,KEPERAWATAN,S1,BAIK,1200
-,-,banpt-1816,-,-,,MANAJEMEN,S1,BAIK,1200
-,rencanamu-205,banpt-1989,-,-,,ADMINISTRASI,S1,C,121
-,rencanamu-205,banpt-1989,-,-,,AGRIBISNIS,S1,C,121
-,rencanamu-205,banpt-1989,-,-,,ARSITEKTUR,S1,C,121
-,-,banpt-1989,-,-,,BISNIS DIGITAL,S1,BAIK,121
-,rencanamu-205,banpt-1989,-,-,,GURU ANAK USIA DINI,S1,C,121
-,rencanamu-205,-,-,-,,HUKUM,S1,B,121
-,rencanamu-205,banpt-1989,-,-,,LINGKUNGAN,S1,C,121
-,rencanamu-205,banpt-1989,-,-,,MANAJEMEN,S1,C,121
-,-,banpt-1989,-,-,,MATEMATIKA,S1,BAIK,121
-,rencanamu-205,banpt-1989,-,-,,PEMERINTAHAN,S1,C,121
-,rencanamu-205,banpt-1989,-,-,,PERIKANAN,S1,C,121
-,-,banpt-1989,-,-,,PERTAMBANGAN,S1,BAIK,121
-,-,banpt-1989,-,-,,SIPIL,S1,BAIK,121
-,-,banpt-1989,-,-,,SISTEM INFORMASI,S1,BAIK,121
-,rencanamu-205,banpt-1989,-,-,,TEKNOLOGI HASIL PERIKANAN,S1,C,121
-,-,banpt-1989,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,121
-,-,banpt-2409,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1686
-,-,banpt-2409,-,-,,ILMU KOMUNIKASI,S1,BAIK,1686
-,-,banpt-2409,-,-,,KEPERAWATAN,S1,B,1686
-,-,banpt-2409,-,-,,MANAJEMEN,S1,BAIK,1686
-,-,banpt-2409,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1686
-,-,banpt-3298,-,-,,AGRIBISNIS,S1,BAIK,665
-,-,banpt-3298,-,-,,AGROTEKNOLOGI,S1,BAIK,665
-,-,banpt-3298,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,665
-,-,banpt-3298,-,-,,HUKUM,S1,B,665
-,-,banpt-3298,-,-,,ILMU KOMUNIKASI,S1,BAIK,665
-,-,banpt-3298,-,-,,INFORMATIKA MEDIS,S1,BAIK,665
-,-,banpt-3298,-,-,,JASMANI,S1,BAIK,665
-,-,banpt-3298,-,-,,MATEMATIKA,S1,BAIK SEKALI,665
-,-,banpt-3298,-,-,,NUTRISI TEKNOLOGI PAKAN TERNAK,S1,BAIK,665
-,-,banpt-3298,-,-,,SISTEM INFORMASI,S1,BAIK,665
-,-,banpt-1302,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,924
-,-,banpt-1302,-,-,,AKUNTANSI,S1,BAIK,924
-,-,banpt-1302,-,-,,BISNIS DIGITAL,S1,BAIK,924
-,-,banpt-1302,-,-,,FARMASI,S1,BAIK SEKALI,924
-,-,banpt-1302,-,-,,GIZI,S1,BAIK,924
-,-,banpt-1302,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,924
-,-,banpt-1302,-,-,,HUKUM,S1,BAIK,924
-,-,banpt-1302,-,-,,INDUSTRI,S1,BAIK,924
-,-,banpt-1302,-,-,,KEBIDANAN,S1,BAIK SEKALI,924
-,-,banpt-1302,-,-,,KEPERAWATAN,S1,BAIK SEKALI,924
-,-,banpt-1302,-,-,,KOMPUTER,S1,BAIK SEKALI,924
-,-,banpt-1302,-,-,,MATEMATIKA,S1,BAIK,924
-,-,banpt-1302,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,924
-,-,banpt-2547,-,-,,AKUNTANSI,S1,BAIK SEKALI,271
-,-,banpt-2547,-,-,,ANTROPOLOGI,S1,B,271
-,-,banpt-2547,-,-,,BIOLOGI,S1,BAIK SEKALI,271
-,-,banpt-2547,-,-,,GURU SEKOLAH DASAR,S1,BAIK SEKALI,271
-,-,banpt-2547,-,-,,HUKUM,S1,BAIK SEKALI,271
-,-,banpt-2547,-,-,,KESEJAHTERAAN SOSIAL,S1,B,271
-,-,banpt-2547,-,-,,MANAJEMEN,S1,B,271
-,-,banpt-2547,-,-,,MATEMATIKA,S1,BAIK SEKALI,271
-,-,banpt-2547,-,-,,PERIKANAN,S1,B,271
-,-,banpt-2547,-,-,,POLITIK,S1,BAIK,271
-,-,banpt-2547,-,-,,SOSIOLOGI,S1,BAIK SEKALI,271
-,-,banpt-2426,-,-,,ELEKTRO,S1,BAIK,839
-,-,banpt-2426,-,-,,ILMU KOMUNIKASI,S1,B,839
-,-,banpt-2426,-,-,,INFORMATIKA,S1,BAIK,839
-,-,banpt-2426,-,-,,MATEMATIKA,S1,BAIK SEKALI,839
-,-,banpt-2426,-,-,,PEMERINTAHAN,S1,B,839
-,-,banpt-2426,-,-,,PSIKOLOGI,S1,B,839
-,-,banpt-2426,-,-,,SASTRA INGGRIS,S1,BAIK,839
-,-,banpt-2426,-,-,,SIPIL,S1,BAIK,839
-,-,banpt-1038,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1182
-,-,banpt-1038,-,-,,AKTUARIA,S1,BAIK,1182
-,-,banpt-1038,-,-,,BIOKIMIA,S1,BAIK,1182
-,-,banpt-1038,-,-,,ILMU KOMUNIKASI,S1,BAIK SEKALI,1182
-,-,banpt-1038,-,-,,INFORMATIKA,S1,BAIK,1182
-,-,banpt-1038,-,-,,KESEJAHTERAAN SOSIAL,S1,BAIK SEKALI,1182
-,-,banpt-1038,-,-,,LINGKUNGAN,S1,BAIK,1182
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS EKONOMI DAN BISNIS,,AKUNTANSI,S1,B,178
-,rencanamu-206,banpt-1667,-,-,,BIMBINGAN KONSELING,S1,B,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS ILMU KESEHATAN,,FARMASI,S1,C,178
quipper-355,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU,S1,-,178
-,-,banpt-1667,-,-,,GURU ANAK USIA DINI,S1,BAIK SEKALI,178
-,rencanamu-206,-,-,-,,GURU PAUD,S1,B,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,A,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS HUKUM,,HUKUM,S1,A,178
-,-,banpt-1667,-,-,,ILMU KOMUNIKASI,S1,BAIK,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS TEKNIK,,INDUSTRI,S1,B,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS TEKNIK,,INFORMATIKA,S1,B,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS ILMU KESEHATAN,,KEPERAWATAN,S1,B,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS EKONOMI DAN BISNIS,,MANAJEMEN,S1,B,178
-,-,banpt-1667,-,-,,MESIN,S1,BAIK,178
-,rencanamu-206,-,-,-,,OTOMOTIF,S1,A,178
quipper-355,rencanamu-206,banpt-1667,-,FAKULTAS PSIKOLOGI DAN HUMANIORA,,PSIKOLOGI,S1,C,178
-,-,banpt-1203,-,-,,EKONOMI,S1,BAIK,1220
-,-,banpt-1203,-,-,,HUKUM,S1,BAIK,1220
-,-,banpt-1203,-,-,,ILMU KOMUNIKASI,S1,BAIK,1220
-,-,banpt-1203,-,-,,JASMANI,S1,BAIK,1220
-,-,banpt-1203,-,-,,KEPERAWATAN,S1,BAIK SEKALI,1220
-,-,banpt-1203,-,-,,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,1220
-,-,banpt-1203,-,-,,MANAJEMEN,S1,BAIK,1220
-,-,banpt-1203,-,-,,PANCASILA KEWARGANEGARAAN,S1,BAIK,1220
-,-,banpt-1203,-,-,,PSIKOLOGI,S1,BAIK,1220
-,-,banpt-1203,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1220
quipper-387,-,-,-,FAKULTAS TEKNIK,,,S1,-,273
quipper-387,-,-,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,ADMINISTRASI,S1,-,273
-,rencanamu-207,banpt-1988,-,-,,ADMINISTRASI NEGARA,S1,A,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,273
quipper-387,-,banpt-1988,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,BAIK,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS EKONOMI DAN BISNIS,,AKUNTANSI,S1,B,273
quipper-387,-,banpt-1988,-,FAKULTAS TEKNIK,,ARSITEKTUR,S1,UNGGUL,273
-,-,banpt-1988,-,-,,BIOLOGI,S1,UNGGUL,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS PERTANIAN,,BUDIDAYA PERAIRAN,S1,B,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,DESAIN KOMUNIKASI VISUAL,S1,B,273
quipper-387,-,-,-,FAKULTAS EKONOMI DAN BISNIS,,EKONOMI,S1,-,273
-,rencanamu-207,banpt-1988,-,-,,EKONOMI PEMBANGUNAN,S1,B,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS TEKNIK,,ELEKTRO,S1,B,273
-,-,banpt-1988,-,-,,FARMASI,S1,BAIK SEKALI,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,FISIKA,S1,B,273
quipper-387,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU,S1,-,273
-,-,banpt-1988,-,-,,GURU ANAK USIA DINI,S1,UNGGUL,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,B,273
quipper-387,-,banpt-1988,-,FAKULTAS AGAMA ISLAM,,HUKUM,S1,BAIK,273
quipper-387,-,banpt-1988,-,FAKULTAS AGAMA ISLAM,,ILMU KOMUNIKASI,S1,BAIK SEKALI,273
-,-,banpt-1988,-,-,,INFORMATIKA,S1,BAIK,273
-,-,banpt-1988,-,-,,KEBIDANAN,S1,BAIK,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEDOKTERAN,,KEDOKTERAN,S1,B,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS PERTANIAN,,KEHUTANAN,S1,B,273
-,-,banpt-1988,-,-,,KELAUTAN,S1,BAIK SEKALI,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS EKONOMI DAN BISNIS,,MANAJEMEN,S1,B,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,B,273
-,rencanamu-207,banpt-1988,-,-,,PANCASILA KEWARGANEGARAAN,S1,UNGGUL,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,PEMERINTAHAN,S1,A,273
-,-,banpt-1988,-,-,,PERENCANAAN WILAYAH KOTA,S1,BAIK,273
quipper-387,-,-,-,FAKULTAS EKONOMI DAN BISNIS,,PERPAJAKAN,S1,-,273
quipper-387,-,-,-,FAKULTAS AGAMA ISLAM,,SASTRA ARAB,S1,-,273
quipper-387,rencanamu-207,-,-,FAKULTAS TEKNIK,,SIPIL,S1,B,273
quipper-387,rencanamu-207,banpt-1988,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,SOSIOLOGI,S1,B,273
